"Px
Code",ID,"Medication
Description","Unit
Price"
637000000,15026,moexipril 15 mg tablet 100 each Bottle,5.87
637000000,15065,famotidine 10 mg tablet 60 each Bottle,2.23
637000000,15091,acetic acid (bulk) 3 % liquid 500 mL Bottle,7.73
637000000,15091,acetic acid (bulk) 3 % liquid 30 mL Bottle,20.12
637000000,15275,pimozide 1 mg tablet 100 each Bottle,9.21
637000000,15301,dexamethasone  micronized (bulk) 100 % powder 5 g Jar,472
637000000,15327,SUMAtriptan 25 mg tablet 9 each BLIST PACK,6.65
637000000,15328,SUMAtriptan 50 mg tablet 9 each BLIST PACK,7.89
637000000,1533,activated charcoal 260 mg capsule 60 each Bottle,2.2
637000000,15339,diclofenac sodium 25 mg tablet delayed release (DR/EC) 100 each Bottle,8.01
637000000,15340,diclofenac sodium 50 mg tablet delayed release (DR/EC) 1 each BLIST PACK,5.59
637000000,15340,diclofenac sodium 50 mg tablet delayed release (DR/EC) 100 each BLIST PACK,5.59
637000000,15340,diclofenac sodium 50 mg tablet delayed release (DR/EC) 100 each Bottle,5.3
637000000,15341,diclofenac sodium 75 mg tablet delayed release (DR/EC) 100 each BLIST PACK,5.45
637000000,15341,diclofenac sodium 75 mg tablet delayed release (DR/EC) 1 each BLIST PACK,5.44
637000000,15349,cetirizine 5 mg tablet 100 each Bottle,2.15
637000000,15419,ibuprofen 50 mg/1.25 mL drops suspension 15 mL DROP BTL,0.5
637000000,15419,ibuprofen 50 mg/1.25 mL drops suspension 1.25 mL Syringe,0.5
637000000,15419,ibuprofen 50 mg/1.25 mL drops suspension 1.875 mL Syringe,0.5
637000000,15440,riMANTAdine 100 mg tablet 100 each Bottle,12.08
637000000,15456,fenofibrate micronized 200 mg capsule 30 each BLIST PACK,15.91
637000000,15456,fenofibrate micronized 200 mg capsule 100 each Bottle,9.19
637000000,15500,methylphenidate HCl 20 mg tablet extended release 100 each Bottle,20.13
637000000,1562,cherry syrup syrup 120 mL Bottle,56.63
637000000,1562,cherry syrup syrup 500 mL Bottle,50
637000000,15636,cholecalciferol 5 000 Unit capsule 100 each Bottle,2.02
637000000,15636,cholecalciferol 5 000 Unit capsule 1 each BLIST PACK,2.19
637000000,15636,cholecalciferol 5 000 Unit capsule 50 each BLIST PACK,2.19
637000000,15661,alendronate 10 mg tablet 1 each BLIST PACK,5.78
637000000,15706,sodium citrate-citric acid 500-334 mg/5 mL solution 15 mL Cup,10.62
637000000,15706,sodium citrate-citric acid 500-334 mg/5 mL solution 30 mL BLIST PACK,7.21
637000000,15706,sodium citrate-citric acid 500-334 mg/5 mL solution 473 mL Bottle,5.84
637000000,15706,sodium citrate-citric acid 500-334 mg/5 mL solution 30 mL Cup,7.99
637000000,15717,glucosamine sulfate 500 mg capsule 60 each Bottle,2.35
637000000,15723,sotalol 120 mg tablet 100 each Bottle,5.29
637000000,15738,calcitonin (salmon) 200 unit/actuation spray non-aerosol 3.7 mL SQUEEZ BTL,107.49
637000000,15746,bicalutamide 50 mg tablet 30 each Bottle,7.26
637000000,15747,carvedilol 6.25 mg tablet 1 each BLIST PACK,5.12
637000000,15747,carvedilol 6.25 mg tablet 100 each BLIST PACK,5.12
637000000,15747,carvedilol 6.25 mg tablet 100 each Bottle,12.76
637000000,15748,carvedilol 25 mg tablet 1 each BLIST PACK,5.04
637000000,15748,carvedilol 25 mg tablet 100 each BLIST PACK,5.04
637000000,15749,carvedilol 12.5 mg tablet 1 each BLIST PACK,5.06
637000000,15749,carvedilol 12.5 mg tablet 100 each BLIST PACK,5.06
637000000,15749,carvedilol 12.5 mg tablet 100 each Bottle,5.02
637000000,15757,azelaic acid 20 % cream 30 g Tube,"1,242.49"
637000000,15788,enalapril-hydroCHLOROthiazide 5-12.5 mg tablet 100 each Bottle,5.43
637000000,15796,azithromycin 100 mg/5 mL suspension for reconstitution 15 mL Bottle,89.37
637000000,15797,azithromycin 200 mg/5 mL suspension for reconstitution 22.5 mL Bottle,54.75
637000000,15870,sulfacetamide sodium 10 % ointment 3.5 g Tube,226.46
637000000,15880,lamiVUDine 150 mg tablet 60 each Bottle,12.44
637000000,15880,lamiVUDine 150 mg tablet 30 each BLIST PACK,22.73
637000000,15881,lamiVUDine 10 mg/mL solution 240 mL Bottle,261.94
637000000,15950,sodium hypochlorite 0.25 % solution 473 mL Bottle,81.45
637000000,15996,methadone 10 mg/mL concentrate 30 mL DROP BTL,11.81
637000000,15996,methadone 10 mg/mL concentrate 1 mL Syringe,11.81
637000000,15996,methadone 10 mg/mL concentrate 10 mL Cup,11.81
637000000,15996,methadone 10 mg/mL concentrate 5 mL Cup,11.81
637000000,15996,methadone 10 mg/mL concentrate 30 mL Bottle,10.55
637000000,16005,tretinoin 10 mg capsule 100 each Bottle,59.42
637000000,16005,tretinoin 10 mg capsule 1 each BLIST PACK,89.66
637000000,16005,tretinoin 10 mg capsule 30 each BLIST PACK,89.66
637000000,16013,isopropyl alcohol 70 % solution 473 mL Bottle,54.97
637000000,16034,calcipotriene 0.005 % cream 60 g Tube,585.4
637000000,16036,fosinopril 40 mg tablet 90 each Bottle,5.17
637000000,16050,glucose 4 gram tablet chewable 50 each Bottle,2.12
637000000,16050,glucose 4 gram tablet chewable 1 each Bottle,2.69
637000000,16052,desmopressin 0.1 mg tablet 50 each BLIST PACK,7.88
637000000,16052,desmopressin 0.1 mg tablet 1 each BLIST PACK,7.88
637000000,16053,desmopressin 0.2 mg tablet 1 each BLIST PACK,6.92
637000000,16053,desmopressin 0.2 mg tablet 30 each BLIST PACK,6.92
637000000,16053,desmopressin 0.2 mg tablet 50 each BLIST PACK,7.02
637000000,16053,desmopressin 0.2 mg tablet 100 each Bottle,13.16
637000000,16081,famciclovir 250 mg tablet 30 each Bottle,5.86
637000000,16081,famciclovir 250 mg tablet 30 each BLIST PACK,7.52
637000000,16124,riluzole 50 mg tablet 30 each BLIST PACK,19.09
637000000,16124,riluzole 50 mg tablet 1 each BLIST PACK,19.09
637000000,16124,riluzole 50 mg tablet 60 each Bottle,7.66
637000000,16205,anastrozole 1 mg tablet 30 each Bottle,5.29
637000000,16205,anastrozole 1 mg tablet 1 each BLIST PACK,7.39
637000000,16209,acetic acid (bulk) 100 % liquid 500 mL Bottle,121.75
637000000,16218,calcitRIOL 1 mcg/mL solution 0.5 mL Syringe,53.62
637000000,16218,calcitRIOL 1 mcg/mL solution 0.25 mL Syringe,54.35
637000000,16218,calcitRIOL 1 mcg/mL solution 15 mL Bottle,53.2
637000000,1622,chlordiazePOXIDE 10 mg capsule 1 each BLIST PACK,5.67
637000000,1622,chlordiazePOXIDE 10 mg capsule 100 each BLIST PACK,5.67
637000000,1623,chlordiazePOXIDE 25 mg capsule 100 each Bottle,5.05
637000000,1623,chlordiazePOXIDE 25 mg capsule 1 each BLIST PACK,5.29
637000000,1623,chlordiazePOXIDE 25 mg capsule 100 each BLIST PACK,5.29
637000000,1624,chlordiazePOXIDE 5 mg capsule 1 each BLIST PACK,6.53
637000000,1624,chlordiazePOXIDE 5 mg capsule 100 each BLIST PACK,6.53
637000000,162595,traMADol 5 mg/mL suspension 240 mL Bottle,10.53
637000000,162595,traMADol 5 mg/mL suspension 2.5 mL Syringe,10.53
637000000,162595,traMADol 5 mg/mL suspension 10 mL Cup,10.53
637000000,162828,brexpiprazole 0.5 mg tablet 30 each Bottle,122.19
637000000,162829,brexpiprazole 1 mg tablet 30 each Bottle,35.2
637000000,162831,brexpiprazole 3 mg tablet 30 each Bottle,14.17
637000000,162832,brexpiprazole 4 mg tablet 30 each Bottle,11.88
637000000,162860,tacrolimus 1 mg tablet extended release 24 hr 100 each Bottle,18.83
637000000,162861,tacrolimus 4 mg tablet extended release 24 hr 100 each Bottle,72.27
637000000,163152,ticagrelor 60 mg tablet 60 each Bottle,21.33
637000000,163286,pediatric multivitamin liquid 237 mL Bottle,0.5
637000000,163293,saliva substitute spray with pump 120 mL SQUEEZ BTL,93.93
637000000,163500,patiromer calcium sorbitex 8.4 gram powder in packet 4 each Packet,121.22
637000000,163500,patiromer calcium sorbitex 8.4 gram powder in packet 30 each Packet,93
637000000,163500,patiromer calcium sorbitex 8.4 gram powder in packet 1 each Packet,93
637000000,163518,elvitegravir-cobicistat-emtricitabine-tenofovir alafenamide 150-150-200-10 mg tablet 30 each Bottle,307.86
637000000,16355,glimepiride 1 mg tablet 30 each BLIST PACK,7.74
637000000,16355,glimepiride 1 mg tablet 1 each BLIST PACK,7.74
637000000,163550,cobimetinib 20 mg tablet 63 each Bottle,995.24
637000000,16356,glimepiride 2 mg tablet 100 each BLIST PACK,5.6
637000000,16356,glimepiride 2 mg tablet 1 each BLIST PACK,5.6
637000000,16357,glimepiride 4 mg tablet 100 each BLIST PACK,5.71
637000000,16357,glimepiride 4 mg tablet 1 each BLIST PACK,5.71
637000000,1637,chloroquine 250 mg tablet 50 each Bottle,17.65
637000000,163742,selexipag 200 mcg tablet 60 each Bottle,641.63
637000000,163745,selexipag 800 mcg tablet 60 each Bottle,254.98
637000000,1639,chlorothiazide 250 mg tablet 100 each Bottle,6.63
637000000,1640,chlorothiazide 500 mg tablet 100 each Bottle,7.91
637000000,1644,chlorpheniramine 2 mg/5 mL syrup 120 mL Bottle,13.34
637000000,16440,ritonavir 80 mg/mL solution 240 mL Bottle,78.27
637000000,1645,chlorpheniramine 4 mg tablet 100 each BLIST PACK,2.1
637000000,165203,dabigatran etexilate 110 mg capsule 60 each BLIST PACK,17.41
637000000,165219,selenium sulfide 2.5 % lotion 118 mL Bottle,78.91
637000000,1653,chlorpromazine per 10 mg,12.43
637000000,1654,chlorpromazine per 25 mg,7.28
637000000,1655,chlorpromazine per 25 mg,6.17
637000000,1656,chlorpromazine per 25 mg,10.84
637000000,1657,chlorpromazine per 25 mg,8.11
637000000,166055,cariprazine 1.5 mg capsule 1 each BLIST PACK,120.98
637000000,166056,cariprazine 3 mg capsule 1 each BLIST PACK,131.38
637000000,166056,cariprazine 3 mg capsule 20 each BLIST PACK,131.38
637000000,166064,uridine triacetate 10 gram granules in packet 4 each Packet,"12,099.00"
637000000,1661,chlorthalidone 25 mg tablet 100 each Bottle,8.15
637000000,1661,chlorthalidone 25 mg tablet 1 each BLIST PACK,10.04
637000000,1661,chlorthalidone 25 mg tablet 100 each BLIST PACK,10.04
637000000,1662,chlorthalidone 50 mg tablet 100 each Bottle,6.4
637000000,16632,PARoxetine 10 mg tablet 100 each BLIST PACK,6.97
637000000,16632,PARoxetine 10 mg tablet 30 each Bottle,5.75
637000000,16632,PARoxetine 10 mg tablet 1 each BLIST PACK,6.47
637000000,16632,PARoxetine 10 mg tablet 50 each BLIST PACK,6.47
637000000,16633,PARoxetine 40 mg tablet 100 each BLIST PACK,7.07
637000000,1664,chlorzoxazone 500 mg tablet 100 each Bottle,5.37
637000000,166601,insulin regular U-500 conc 500 unit/mL (3 mL) insulin pen 3 mL Syringe,788.25
637000000,166643,emtricitab-rilpivir-tenofo ala 200-25-25 mg tablet 30 each Bottle,281.11
637000000,167327,psyllium husk 0.4 gram capsule 160 each Bottle,5.36
637000000,167382,emtricitabine-tenofovir alafen 200-25 mg tablet 30 each Bottle,179.45
637000000,167446,Venetoclax  oral  10 mg,37.52
637000000,167447,Venetoclax  oral  50 mg,161
637000000,167448,venetoclax 100 mg tablet 1 each BLIST PACK,311.96
637000000,167448,venetoclax 100 mg tablet 120 each Bottle,311.99
637000000,1676,Chorionic gonadotropin/1000u,661.8
637000000,16830,melatonin 3 mg tablet 100 each BLIST PACK,2.13
637000000,16830,melatonin 3 mg tablet 1 each BLIST PACK,2.19
637000000,169253,brivaracetam 10 mg/mL solution 300 mL Bottle,74.1
637000000,169253,brivaracetam 10 mg/mL solution 2.5 mL Syringe,70.64
637000000,169253,brivaracetam 10 mg/mL solution 10 mL Cup,70.64
637000000,169253,brivaracetam 10 mg/mL solution 1 mL Syringe,70.64
637000000,169253,brivaracetam 10 mg/mL solution 5 mL Cup,70.64
637000000,169255,brivaracetam 25 mg tablet 60 each Bottle,128.21
637000000,169256,brivaracetam 50 mg tablet 60 each Bottle,74.1
637000000,16956,raNITIdine 75 mg tablet 60 each Bottle,2.22
637000000,16958,mupirocin 2 % ointment 1 g Tube,61.8
637000000,16958,mupirocin 2 % ointment 1 g PF APPLI,5.9
637000000,16983,adapalene 0.1 % gel 45 g Tube,276.74
637000000,17010,hyoscyamine 0.375 mg tablet extended release 12 hr 100 each Bottle,6.27
637000000,170144,tadalafil (antihypertensive) 20 mg tablet 60 each Bottle,212.64
637000000,170144,tadalafil (antihypertensive) 20 mg tablet 30 each Bottle,168.13
637000000,170145,buPROPion (smoking deterrent) 150 mg tablet extended release 12 hr 60 each Bottle,6.47
637000000,17017,trandolapril 1 mg tablet 100 each Bottle,6.45
637000000,17018,trandolapril 2 mg tablet 100 each Bottle,5.47
637000000,17019,trandolapril 4 mg tablet 100 each Bottle,5.32
637000000,17023,hyoscyamine 0.125 mg tablet  sublingual 100 each Bottle,5.34
637000000,1703,citric acid (bulk) powder 500 g Jar,105.5
637000000,17030,acetaZOLAMIDE (bulk) powder 100 g Jar,346
637000000,17040,cantharidin (bulk) powder 1 g Jar,625
637000000,170808,glycopyrrolate-formoterol 9-4.8 mcg HFA aerosol inhaler 10.7 g CANISTER,835.56
637000000,170817,ferrous sulfate 220 mg (44 mg iron)/5 mL elixir 473 mL Bottle,11.93
637000000,170817,ferrous sulfate 220 mg (44 mg iron)/5 mL elixir 7.5 mL Cup,2.16
637000000,170817,ferrous sulfate 220 mg (44 mg iron)/5 mL elixir 7.4 mL Cup,2.13
637000000,170817,ferrous sulfate 220 mg (44 mg iron)/5 mL elixir 5 mL Cup,2.09
637000000,170817,ferrous sulfate 220 mg (44 mg iron)/5 mL elixir 4 mL Syringe,2.07
637000000,170817,ferrous sulfate 220 mg (44 mg iron)/5 mL elixir 3 mL Syringe,2.05
637000000,170895,lifitegrast 5 % dropperette 60 each Vial,32.6
637000000,170895,lifitegrast 5 % dropperette 5 each Vial,32.6
637000000,17109,doxycycline hyclate (bulk) powder 25 g Jar,131.5
637000000,171418,theophylline 400 mg tablet extended release 24 hr 100 each Bottle,6.46
637000000,171419,theophylline 600 mg tablet extended release 24 hr 100 each Bottle,6.63
637000000,171441,methylnaltrexone 150 mg tablet 90 each Bottle,175.35
637000000,171457,sodium polystyrene-sorbitol 30 gram/120 mL enema 120 mL SQUEEZ BTL,132.85
637000000,17154,metoprolol tartrate 100 % powder 100 g Jar,531
637000000,17170,sulfaSALAzine (bulk) powder 100 g Jar,274.5
637000000,17178,verapamil (bulk) 100 % powder 25 g Jar,138.98
637000000,17180,tropicamide (bulk) powder 1 g Jar,171.15
637000000,171895,suppository base No.216 (bulk) wax 454 g Jar,108.69
637000000,171896,suppository base No.217 (bulk) wax 454 g Jar,105.74
637000000,17217,chloramphenicol (bulk) 100 % powder 25 g Jar,303.75
637000000,17218,clobetasol propionate (bulk) powder 1 g Jar,166.6
637000000,172385,bromfenac 0.075 % drops 5 mL DROP BTL,810.88
637000000,172407,lipase-protease-amylase 21 000-54 700-83 900 Unit capsule delayed release(DR/EC) 100 each Bottle,21.57
637000000,172408,lipase-protease-amylase 10 500-35 500-61 500 Unit capsule delayed release(DR/EC) 100 each Bottle,14.82
637000000,17377,risperiDONE 1 mg/mL solution 30 mL Bottle,5.12
637000000,17377,risperiDONE 1 mg/mL solution 1 mL Syringe,5.14
637000000,17377,risperiDONE 1 mg/mL solution 0.5 mL Syringe,5.25
637000000,1738,chlordiazePOXIDE-clidinium 5-2.5 mg capsule 100 each Bottle,9.61
637000000,17387,azithromycin 600 mg tablet 30 each Bottle,8.31
637000000,17387,azithromycin 600 mg tablet 30 each BLIST PACK,9.89
637000000,17387,azithromycin 600 mg tablet 1 each BLIST PACK,9.89
637000000,1740,clindamycin 150 mg capsule 100 each BLIST PACK,5.51
637000000,17403,nevirapine 200 mg tablet 60 each Bottle,5.56
637000000,17405,Insulin Lispro (U-100) 100 Unit/mL Subcutaneous Solution,220.79
637000000,1741,clindamycin 75 mg capsule 100 each Bottle,24.96
637000000,1742,clindamycin 1 % solution 60 mL Bottle,258.12
637000000,17427,melatonin 5 mg tablet 60 each Bottle,2.06
637000000,17427,melatonin 5 mg tablet 1 each BLIST PACK,2.24
637000000,17427,melatonin 5 mg tablet 50 each BLIST PACK,2.24
637000000,17448,etodolac 500 mg tablet 100 each Bottle,7.94
637000000,17464,busPIRone 15 mg tablet 1 each BLIST PACK,5.41
637000000,17464,busPIRone 15 mg tablet 100 each Bottle,5.14
637000000,17464,busPIRone 15 mg tablet 100 each BLIST PACK,5.41
637000000,17465,mirtazapine 30 mg tablet 1 each BLIST PACK,5.18
637000000,17465,mirtazapine 30 mg tablet 100 each BLIST PACK,5.14
637000000,17466,mirtazapine 15 mg tablet 100 each BLIST PACK,5.52
637000000,17466,mirtazapine 15 mg tablet 500 each Bottle,5.14
637000000,17466,mirtazapine 15 mg tablet 30 each Bottle,5.1
637000000,17482,azithromycin 500 mg tablet 30 each BLIST PACK,10.13
637000000,17482,azithromycin 500 mg tablet 1 each BLIST PACK,10.13
637000000,17482,azithromycin 500 mg tablet 30 each Bottle,6.38
637000000,17500,caffeine (bulk) 100 % powder 500 g Jar,164
637000000,1753,clomiPHENE 50 mg tablet 1 each BLIST PACK,10.34
637000000,1754,clomiPRAMINE 50 mg capsule 30 each Bottle,14.76
637000000,1754,clomiPRAMINE 50 mg capsule 30 each BLIST PACK,26.3
637000000,1754,clomiPRAMINE 50 mg capsule 1 each BLIST PACK,26.3
637000000,175461,tenofovir alafenamide 25 mg tablet 30 each Bottle,117.85
637000000,1755,cloNIDine 0.1 mg tablet 100 each BLIST PACK,5.15
637000000,1755,cloNIDine 0.1 mg tablet 100 each Bottle,5.09
637000000,1756,cloNIDine 0.2 mg tablet 100 each BLIST PACK,5.19
637000000,17560,calcipotriene 0.005 % solution 60 mL Bottle,339.05
637000000,1759,clorazepate 3.75 mg tablet 100 each Bottle,7.67
637000000,1759,clorazepate 3.75 mg tablet 500 each Bottle,6.54
637000000,1760,clorazepate 7.5 mg tablet 100 each Bottle,7.13
637000000,176374,magnesium chloride 70 mg tablet delayed release (DR/EC) 60 each Bottle,2.19
637000000,176398,saliva stimulant gel 42 g Tube,19.64
637000000,176427,plecanatide 3 mg tablet 30 each BLIST PACK,49.28
637000000,176471,linaclotide 72 mcg capsule 30 each Bottle,49.12
637000000,1767,clotrimazole 1 % cream 28 g Tube,52.74
637000000,1767,clotrimazole 1 % cream 30 g Tube,59.56
637000000,1768,clotrimazole 1 % solution 30 mL Bottle,204.01
637000000,177171,nicotine polacrilex 2 mg mini lozenge 20 each Bottle,3.94
637000000,17801,acetic acid 2 % solution 15 mL Bottle,113.92
637000000,17837,albuterol 90 mcg/actuation HFA aerosol inhaler 18 g CANISTER,221.4
637000000,17837,albuterol 90 mcg/actuation HFA aerosol inhaler 8 g CANISTER,121.72
637000000,17837,albuterol 90 mcg/actuation HFA aerosol inhaler 6.7 g CANISTER,197.86
637000000,178584,midostaurin 25 mg capsule 56 each BLIST PACK,854.53
637000000,178584,midostaurin 25 mg capsule 2 each BLIST PACK,854.53
637000000,178584,midostaurin 25 mg capsule 28 each BLIST PACK,854.53
637000000,17881,brimonidine 0.2 % drops 5 mL DROP BTL,103.97
637000000,17881,brimonidine 0.2 % drops 10 mL DROP BTL,142.68
637000000,17881,brimonidine 0.2 % drops 15 mL DROP BTL,70.42
637000000,179279,urea 15 gram powder in packet 8 each Packet,18.11
637000000,179309,cetyl alcohol (bulk) 100 % flakes 500 g Jar,99
637000000,17936,OLANZapine 5 mg tablet 100 each BLIST PACK,5.52
637000000,17937,OLANZapine 10 mg tablet 30 each Bottle,5.33
637000000,17937,OLANZapine 10 mg tablet 100 each BLIST PACK,5.62
637000000,17937,OLANZapine 10 mg tablet 1 each BLIST PACK,6.29
637000000,17938,OLANZapine 7.5 mg tablet 100 each BLIST PACK,5.7
637000000,17960,zafirlukast 20 mg tablet 1 each BLIST PACK,11.75
637000000,17960,zafirlukast 20 mg tablet 30 each BLIST PACK,11.75
637000000,17961,zidovudine per 100 mg,6.61
637000000,179935,spironolactone 25 mg/5 mL suspension 473 mL Bottle,"2,722.04"
637000000,179935,spironolactone 25 mg/5 mL suspension 30 mL Cup,197.01
637000000,179935,spironolactone 25 mg/5 mL suspension 20 mL Cup,134.67
637000000,179935,spironolactone 25 mg/5 mL suspension 10 mL Cup,72.34
