Off ID,Supply Name,Contact Date,Charge Code ID,Charge Code Name,Billed Charge
20091514,ANATOEMIC PHALANGEAL PROTHES20,04/07/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2085
20092447,ANATOEMICPHALANGEALPROTHES18.5,04/07/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2085
20095191,ANATOEMICPHALANGEALPROTHES23MM,04/07/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2085
20097679,BALLOON DILATION SYS 16X40,05/21/2018,27010431,HC OR 278 C1726 CATH BAL DIL NON VASCULAR,2085
20080583,TIBIAL BEARING 12X71X75,05/18/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2085
20080581,TIBIAL BEARING 14X63/67,07/06/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2085
20087545,GRAFT FILL BONE OSTERIOR 8MM,03/05/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2124
20094791,TIBIAL CRUCIATE WING LARGE,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2124.87
20081416,ACETAB INSERT TRIDENT ODG 28I ,05/19/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2128.5
20083725,GRAFT THIN WALL 4.5-6.5 X 70,04/07/2016,27010440,HC OR 278 C1768 GRAFT VASCULAR,2130
20094528,SCREW LAG 4.0 X 24MM EXTRE MED,05/24/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2160
20094421,AMNIOFIX INJECTABLE 40MG,05/24/2016,27010970,HC OR 278 IMPLANT SURG SUPPLIES,2175
20095974,FEMORAL HEAD ENDO II 43 MM,03/16/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2196.15
20093737,FEMORAL HEAD ENDO II 47 MM,03/16/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2196.15
20092976,FEMORAL HEAD ENDO II 48 MM,11/08/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2196.15
20097230,FEMORAL HEAD ENDO II 55 MM,06/01/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2196.15
20092646,FEMORAL HEAD ENDO II 56 MM,08/29/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2196.15
20094929,EPIFIX MICRONIZED 40MG,11/05/2018,63070016,"HC OR 636 Q4145 EPIFIX, INJECTABLE, PER 1 MG",2205
20097819,PLATE 3.5 LCP CLAV SUP ANT 5HL,12/05/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2210.88
20081349,FEM HEAD C TAPER 26+10 HOW,05/19/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2227.5
20084387,HEAD FEMORAL STD 32MM,05/19/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2227.5
20086933,STEM HIP ACCOLODE TMZ 5.5,05/19/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2227.5
20095156,PLATE FRAGMENT RIGHT 8 HOLE,07/05/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2232
20094765,GRAFT PURAPLY AM 2X2,01/11/2018,63070003,"HC OR 636 Q4172 PURAPLY OR PURAPLY AM, PER SQ CM",2250
20093010,PLATE 3.5 LCP DIS TIBIA 5HOLE ,02/01/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2267.76
20096472,AMNIOFIX 2.0CM X 3.0 CM,12/04/2017,63070013,HC OR 636 Q4100 SKIN SUBSTITUTE NOT OTHERWISE SPECIFIED,2280
20098712,PLATE CLAV 3.5LCP SUP ANT 7HRT,10/09/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2294.88
20094792,ADAPTER OFFSET W/SCREW 5MM,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2318.7
20080590,GRAFT HEMASHIELD BIF 20X10X40 ,06/22/2016,27010440,HC OR 278 C1768 GRAFT VASCULAR,2320.23
20095883,GRAFT HEMASHLD BIFURC 12X6X40 ,06/22/2016,27010440,HC OR 278 C1768 GRAFT VASCULAR,2320.23
20083730,GRAFT HEMASHLD BIFURC 14X7 X40,06/22/2016,27010440,HC OR 278 C1768 GRAFT VASCULAR,2320.23
20095884,GRAFT HEMASHLD BIFURC 16X8X40 ,06/22/2016,27010440,HC OR 278 C1768 GRAFT VASCULAR,2320.23
20095885,GRAFT HEMASHLD BIFURC 18X9X40 ,06/22/2016,27010440,HC OR 278 C1768 GRAFT VASCULAR,2320.23
20095886,GRAFT HEMASHLD BIFURC 22X11X40,06/22/2016,27010440,HC OR 278 C1768 GRAFT VASCULAR,2320.23
20095887,GRAFT HEMASHLD BIFURC 24X12X40,06/22/2016,27010440,HC OR 278 C1768 GRAFT VASCULAR,2320.23
20096392,PLATE 3.5MM CLAVICLE HOOK 4 H ,11/14/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2320.56
20080589,GRAFT HEMASHIELD GOLD 16X8 X40,10/10/2018,27010440,HC OR 278 C1768 GRAFT VASCULAR,2323.41
20096514,PATELLA ASYM TRIATHLON A29,03/20/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2334
20098293,PATELLA TRIATHLON S31MMX9MM,09/10/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2334
20098672,PATELLA TRIATHLON S36MMX10MM,09/19/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2334
20094474,PATELLA ASYM TRIATHOLON A38,05/19/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2340.78
20083699,SCREW GAMMA LAG 10.5 X 85,10/27/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2343
20083855,SCREW GAMMA,12/13/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2344.8
20083697,SCREW GAMMA LAG 10.5 X 100,10/16/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2344.8
20083986,SCREW GAMMA LAG 10.5 X 105,05/18/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2344.8
20084434,SCREW LAG,02/15/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2344.8
20086324,SCREW LAG GAMMA 3 10.5X80MM,03/01/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2344.8
20080901,ACETAB LINER RINGLOC 22 BIO,05/18/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2349
20096409,PATELLA COMP PERSONA ALLPOLY32,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081861,VANGRD CR LIP TIB BRG 10X59,10/31/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081867,VANGRD CR LIP TIB BRG 10X63/67,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081868,VANGRD CR LIP TIB BRG 12X63/67,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081880,VANGRD CR LIP TIB BRG 12X79/83,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081869,VANGRD CR LIP TIB BRG 14X63/67,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081875,VANGRD CR LIP TIB BRG 14X71/75,04/25/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081881,VANGRD CR LIP TIB BRG 14X79/83,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081870,VANGRD CR LIP TIB BRG 16X63/67,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081876,VANGRD CR LIP TIB BRG 16X71/75,04/25/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081882,VANGRD CR LIP TIB BRG 16X79/83,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081871,VANGRD CR LIP TIB BRG 18X63/67,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081877,VANGRD CR LIP TIB BRG 18X71/75,04/25/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081926,VANGRD CR TIB BRG 10X63/67,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081931,VANGRD CR TIB BRG 10X71/75,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081936,VANGRD CR TIB BRG 10X79/83,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081941,VANGRD CR TIB BRG 10X87/91,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081927,VANGRD CR TIB BRG 12X63/67,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081932,VANGRD CR TIB BRG 12X71/75,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081937,VANGRD CR TIB BRG 12X79/83,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081928,VANGRD CR TIB BRG 14X63/37,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081933,VANGRD CR TIB BRG 14X71/75,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081938,VANGRD CR TIB BRG 14X79/83,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081943,VANGRD CR TIB BRG 14X87/91,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081929,VANGRD CR TIB BRG 16X63/37,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081934,VANGRD CR TIB BRG 16X71/75,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081939,VANGRD CR TIB BRG 16X79/83,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081930,VANGRD CR TIB BRG 18X63/37,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081935,VANGRD CR TIB BRG 18X71/75,03/05/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20081909,VANGRD PS TIB BRG 10X79/83,03/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2352.75
20096471,PLATE CLAV 3.5LCP SUP 8HLT,09/06/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2353.68
20095414,SLING FASCIA LATA 2X12,07/20/2017,27010072,HC OR 278 C1771 IMPLANTS URINARY DEVICE,2355
20096302,PATELLA ASYM TRIATHLON A32,10/26/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2358
20096327,PATELLA ASYM TRIATHLON A35,11/08/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2358
20095980,PATELLA ASYM TRIATHLON A38,08/02/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2358
20089782,PLATE DST 2 CLM 2.4MM 6 HOLE,10/17/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2375.52
20098778,SCREW LO PRO PT THD TI 4.5X60M,10/30/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2385
20098779,SCREW LO PRO PT THD TI 5.5X60M,10/30/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2385
20092628,ADAPTER OFFSET W/SCREW 2.5MM,02/01/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2390.4
20080436,PLATE 130 DEGREE 5 HOLE,05/18/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2391
20092033,PLATE NAVICULAR RT SMALL,07/06/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2394
20092457,SCREW SHANK PPS 6.5X40,05/17/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2400
20092427,SLING SUPRIS MID URETHRAL,02/01/2017,27010072,HC OR 278 C1771 IMPLANTS URINARY DEVICE,2400
20097097,ARTICULATING SURFACE GREEN 14 ,05/01/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2415.75
20080958,FEM HEAD COCR TAPER+6,09/06/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2415.78
20092906,SCREW LOCKING PROXIMAL DISTAL ,05/17/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2418
20094085,PLATE 4.5MM BROAD LCD 14 HOLE ,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2428.8
20083877,PLATE FRAGMENT LOCKING SM RT,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2430
20081600,BIPOLAR HEAD 26X56 HOW,05/18/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2432.73
20084302,HEAD UNIVERSAL 26X53MM,05/19/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2432.73
20083685,UNIVERSAL HEAD 26MM X 49MM,05/18/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2432.73
20094176,PUTTY STIMUBLAST CB 5ML,11/09/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2460
20089955,PLATE DSRD 2 CLMLT 2.4MM 6HL3H,07/27/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2469.6
20088297,PLATE DSRD 2 CLMRT 2.4MM 6HL3H,10/04/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2469.6
20097807,FEMORAL HEAD V40 32MM X 4,12/04/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2493
20097630,FEMORAL HEAD V40 36MM X +5,10/25/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2493
20097418,FEMORAL HEAD V40 36MM X 0,10/24/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2493
20097490,FEMORAL HEAD V40 36MM X 5,12/04/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2493
20097599,FEMORAL HEAD V40 36MM X+2.5,12/05/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2493
20098518,FEMORAL HEAD V40 36MM X+7.5,07/30/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2493
20094475,FEMORAL HEAD V40 36MM X-2.5,02/09/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2493
20095899,GRAFT HEMASHLD DBL VELOUR22X60,06/22/2016,27010440,HC OR 278 C1768 GRAFT VASCULAR,2493.24
20095900,GRAFT HEMASHLD DBL VELOUR24X60,06/22/2016,27010440,HC OR 278 C1768 GRAFT VASCULAR,2493.24
20095901,GRAFT HEMASHLD DBL VELOUR26X60,06/22/2016,27010440,HC OR 278 C1768 GRAFT VASCULAR,2493.24
20095902,GRAFT HEMASHLD DBL VELOUR28X60,06/22/2016,27010440,HC OR 278 C1768 GRAFT VASCULAR,2493.24
20095903,GRAFT HEMASHLD DBL VELOUR30X60,06/22/2016,27010440,HC OR 278 C1768 GRAFT VASCULAR,2493.24
20095904,GRAFT HEMASHLD DBL VELOUR32X60,06/22/2016,27010440,HC OR 278 C1768 GRAFT VASCULAR,2493.24
20095905,GRAFT HEMASHLD DBL VELOUR34X60,06/22/2016,27010440,HC OR 278 C1768 GRAFT VASCULAR,2493.24
20095906,GRAFT HEMASHLD DBL VELOUR38X60,06/22/2016,27010440,HC OR 278 C1768 GRAFT VASCULAR,2493.24
20091177,GRAFT BOVINE ARTERY 7X15,02/01/2017,27010440,HC OR 278 C1768 GRAFT VASCULAR,2517
20096052,PERSONA CR TIB BRG LT 11MM EF ,02/01/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2525.55
20083759,PATELLA A29 X 9MM,05/19/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2541
20083743,PATELLA A32 X 10MM,05/19/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2541
20084039,PATELLA A35 X 10MM,05/19/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2541
20086616,PATELLA A40 X 11MM,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2541
20096178,AMNIOCORD 2 X 3 CM 6 SQ CM,01/09/2018,27010429,HC OR 278 C1762 CONN TISS HUMAN INC FASCIA,2550
20087247,BICEP REPAIR DISTAL ARTHREX,04/07/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2550
20098214,STIMULAN RAPID CURE BEAD 5CC,06/11/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2550
20080439,PLATE 135 DEGREE 4 HOLE,05/18/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2559
20080444,PLATE 140 DEGREE 5 HOLE,05/18/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2559
20095719,PLATE 2 CLMN VLR 2.4MM 6HL4H,10/17/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2562
20097567,FEMORAL HEAD V40 32MM X 0,09/13/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2571
20098109,ANCHOR SWIVELOCK BACKUP FIXATI,02/08/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2574
20094497,PLATE LOW PROFILE LAPIDUS,06/15/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2574
20095648,STENT ENT PROPEL MINI,07/06/2016,27010970,HC OR 278 IMPLANT SURG SUPPLIES,2580
20093616,HUMERAL HEAD STANDARD 44X22,05/18/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2586
20091559,PLATE COLANEUS MESH LG VARIAX ,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2622
20095634,GRAFIX PRIME 1.5X2WITH PREP KT,02/01/2017,27070293,HC OR 636 Q4133 GRAFIX PRIME PER SQ CM,2640
20095878,GRAFT FUSION BIOLINE 7X40,11/27/2018,27010440,HC OR 278 C1768 GRAFT VASCULAR,2640
20093438,TIGHTROPE ANKLE,05/24/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2640
20087231,GRAFT ALLOMAX 5X8,06/29/2016,27010429,HC OR 278 C1762 CONN TISS HUMAN INC FASCIA,2647.89
20090176,PLATE 3.5 LCP CLAV LT 3HOLE,09/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2647.92
20096267,PLATE VOLAR 2.4MM VA-CLP 6H RT,10/11/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2657.76
20098678,SLING TRASVAG ADVANT FIT BLUE ,09/19/2018,27010072,HC OR 278 C1771 IMPLANTS URINARY DEVICE,2664.09
20094343,TIBIAL BEARING ANTERIOR 10X67 ,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2670
20090189,TIBIAL BEARING VANGUARD DCM,05/17/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2670
20081906,VANGRD PS TIB BRG 16X71/75,05/18/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2670
20081912,VANGRD PS TIB BRG 16X79/83,05/18/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2670
20081913,VANGRD PS TIB BRG 18X79/83,05/18/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2670
20094705,PLATE,05/24/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2685
20094706,PLATE 2 HOLE DBL COMP 25MM,05/24/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2685
66S5920,BILE DUCT EXPLORATION KIT COOK,10/23/2017,27010431,HC OR 278 C1726 CATH BAL DIL NON VASCULAR,2688
20091039,CATHETER ASCEND INTRATHECAL114,03/09/2017,27010970,HC OR 278 IMPLANT SURG SUPPLIES,2700
20094660,PLATE 3.5 LCP CLAV LT SUPERIOR,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2708.1
20090292,PLATE 3.5 LCP CLAV SUP ANT 4HL,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2754
20086863,BONE MATRIX DBX MIX 5CC,02/28/2017,27010429,HC OR 278 C1762 CONN TISS HUMAN INC FASCIA,2767.5
20097090,PLATE CLAV 3.5LCP SUP 6HLT,04/27/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2769.36
20096785,PLATE CLAVI 3.5 LCP 6 HOLE LT ,03/09/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2769.36
20081895,VANGRD PS TIB BRG 18X59,05/18/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2802
20098365,TIBIAL BEAR INSERT S5 11MM PS ,05/14/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2805
20098417,TIBIAL BEARING IN,06/01/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2805
20097681,TIBIAL BEARING INS CS SIZE 5,10/17/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2805
20097863,TIBIAL BEARING INS CS SZ2 9MM ,12/14/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2805
20097922,TIBIAL BEARING INS CSX3 #3 13M,01/11/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2805
20095566,TIBIAL BEARING INS CSX3 #3 9,10/17/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2805
20098535,TIBIAL BEARING INS CSX3 #4 11 ,08/07/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2805
20086109,TIBIAL BEARING INS TRI #3 9MM ,01/30/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2805
20086356,TIBIAL BEARING INS TRI #4 11MM,12/04/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2805
20086118,TIBIAL BEARING INS TRI #4 9MM ,12/18/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2805
20095581,TIBIAL BEARING INSERT #3 SZ 4 ,10/17/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2805
20084035,TIBIAL BEARING INSERT #6-9MM,10/24/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2805
20084381,TIBIAL BEARING INSERT 11MM #6 ,12/04/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2805
20087294,TIBIAL BEARING INSERT 9MM #2,10/01/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2805
20084383,TIBIAL BEARING INSERT 9MM #7,12/04/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2805
20089764,TIBIAL BEARING INSERT CRUC11MM,04/02/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2805
20093271,TIBIAL BEARING INSERT SZ2 11MM,07/30/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2805
20084385,TIBIAL BEARING INSERT TRI #5,10/23/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2805
20095580,TIBIAL BEARING INSERT TRI #58M,10/17/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2805
20098340,TIBIAL BEARING TRI S 3 11MM,05/06/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2805
20098245,ALLOGRAFT GRAFTLINK CP,11/09/2018,27070428,HC OR 278 L8699 PROSTHETIC IMPLANT NOT OTHERWISE SPECIFIED,2820
20088002,CRTIBIAL BEARING INSERT,01/17/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2832
20096717,TIBIAL BEARING INS CSX3 #5 11 ,02/15/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2832
20097120,TIBIAL BEARING INS CSX3 #6 13 ,05/09/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2832
20086340,TIBIAL BEARING INS TRI #4 13,06/12/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2832
20086615,TIBIAL BEARING INSERT SZ 3 13M,08/28/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2832
20087031,TIBIAL BEARING INSERT SZ3 11MM,05/08/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2832
20092853,TIBIAL BEARING INSERT SZ8 9MM ,11/18/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2832
20097375,TIBIAL INSERT MAKO SZ 7-9MM,09/10/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2832
20098826,TIBIAL INST MAKO,08/22/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2832
20096453,PLATE CLAV 3.5LCP SUP 7HLT,12/02/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2840.64
20096276,PLATE CLAV 3.5LCP SUP ANT 7HLT,10/26/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2840.64
20088207,PLATE CLAVI 3.5 LCP 7 HOLE RT ,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2840.64
20090655,PLATE DST 2 CLM 2.4MM 6 HOLE2H,04/07/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2840.64
20080890,ACETAB SHELL 3-HOLE 50MM BIO,05/18/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2850
20080891,ACETAB SHELL 3-HOLE 52MM BIO,05/18/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2850
20080892,ACETAB SHELL 3-HOLE 54MM BIO,05/18/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2850
20080893,ACETAB SHELL 3-HOLE 56MM BIO,05/18/2016,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2850
20094000,ALLOGRAFT EPIFIX 2CM X 2CM,03/29/2017,27070320,HC OR 278 Q4131 SKIN SUBS PER SQ CM,2850
20091028,CPR IMPLANT SYS ARTHREX,11/09/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,2850
20094766,GRAFT PURAPLY AM 2X4,01/11/2018,63070003,"HC OR 636 Q4172 PURAPLY OR PURAPLY AM, PER SQ CM",2850
20096756,SUTURE TACK UROLIFT,07/26/2018,27070428,HC OR 278 L8699 PROSTHETIC IMPLANT NOT OTHERWISE SPECIFIED,2850
20081686,CUP ACET 28 X51 MM BIO,03/19/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,2856.9
