CDM,BILLING DESCRIPTION  ,CPT   , LOURDES WCH PRICE 
717054,VALVE PROG. HAKIM PEDI,00000," $32,834.00 "
717055,VALVE HAKIM PROGRAM.ADUL,00000," $38,434.00 "
717056,SCREW ORTHO L40MM,00000," $3,633.00 "
717057,SCREW 3.5LCK IMP,00000," $1,192.00 "
717058,PLATE LCP 5-HLE X 57MM,00000," $1,499.00 "
717059,PLATE LCP 3.5MM X 52MM,00000," $3,174.00 "
717060,PLATE LCP 2.5MM 5-HLE,00000," $3,874.00 "
717061,PLATE LCP 3.5MM 7-HOLE,00000," $4,714.00 "
717062,TUBE VENT ULTRASIL,00000, $203.00 
717063,SCREW BN L16MM OD2.7MM,00000," $1,099.00 "
717064,RESERV 5CM W/CATH DISP,00000," $2,348.00 "
717065,IMPLANT BREAST 210CC,00000," $5,335.00 "
717066,SCREW ULTRA SWIVEL,00000," $3,840.00 "
717067,TRANSVAGINAL SLING,00000," $10,340.00 "
717068,CONNECTOR TYPE A METAL,00000, $417.00 
717069,MESH PROLENE PMII,00000," $5,008.00 "
717070,K-WIRES .035 X6,00000, $130.00 
717071,K-WIRES .045 X6,00000, $130.00 
717072,K-WIRES .062 X6,00000, $130.00 
717073,K-WIRES .028 X4,00000, $130.00 
717074,IMPL BRST 700ML STL 20,00000," $6,803.00 "
717075,LIFE PORT LPS5057,00000," $7,101.00 "
717076,PELVIC GRAFT 8X2CM,00000," $11,049.00 "
717077,SCREW BIO 35MX9M,00000," $3,395.00 "
717078,MODIFIED T-TUBE,00000, $259.00 
717079,TUBE MORETZ VENT,00000, $390.00 
717080,PAPARELLA VENT TUBE,00000, $223.00 
717081,GRAFT SYN VAG SLING,00000," $5,135.00 "
717082,GFRT SYNT 8X6CM VAG SLNG,00000," $7,850.00 "
717083,IMPL URO PERI MESH,00000," $20,304.00 "
717084,SCREW BNE L16MM L70MM,00000," $2,183.00 "
717085,TUBE VENT DONALDSON,00000, $297.00 
717086,TUBE VENT GROM BEVLD,00000, $404.00 
717087,ACTIVENT DONALDSON VTUBE,00000, $187.00 
717088,TVT DEVICE,00000," $5,958.00 "
717089,K-WIRE .062 X4,00000, $86.00 
717090,"S-PIN 5/64""",00000, $127.00 
717091,"S-PIN 3/32""",00000, $127.00 
717092,"S-PIN 7/64""",00000, $127.00 
717093,"S-PIN 1/8""",00000, $170.00 
717094,"S-PIN 9/64""",00000, $170.00 
717095,"S-PIN 5/32""",00000, $203.00 
717096,S-PIN,00000, $203.00 
717097,K-WIRE .045 X4,00000, $82.00 
717098,PLATE W/HOLE 20MM,00000," $3,334.00 "
717099,MESH MERSILENE RML,00000," $2,167.00 "
717100,VALVE DELTA 1.5 NEURO,00000," $12,270.00 "
717101,SLNG URO FML SUB STRL,00000," $9,155.00 "
717102,SCREW BN SS L10MM OD2MM,00000, $424.00 
717103,SCREW L11MM OD2MM,00000, $424.00 
717104,SCREW BN L13MM OD2MM,00000, $424.00 
717105,SCREW L7MM OD2MM,00000," $1,099.00 "
717106,SCREW BNE L11MM OD2MM,00000," $1,099.00 "
717107,PIN HALF HYDROX L 40,00000," $1,938.00 "
717108,SCREW HEADLESS 3.0MM,00000," $3,102.00 "
717109,PICC GROSHONG 3FR,00000," $1,188.00 "
717110,MICKEY GASTRO 16X1.5,00000," $1,616.00 "
717111,GASTRO TUBE MICKEY 16X2,00000," $1,005.00 "
717112,GASTROTUBE MICKEY 16X2.5,00000," $1,005.00 "
717113,MICKEY GASTRO 18X1.0,00000," $1,616.00 "
717114,MICKEY GASTRO 18X1.2,00000," $1,616.00 "
717115,MICKEY GASTRO 18X1.5,00000," $1,616.00 "
717116,MICKEY GASTRO 18X1.7,00000," $1,616.00 "
717117,MICKEY GASTRO 18X2.3,00000," $1,616.00 "
717118,MICKEY GASTRO 18X2.5,00000," $1,616.00 "
717119,MICKEY GASTRO 18X3.0,00000," $1,616.00 "
717120,MICKEY GASTRO 20X1.5,00000," $1,616.00 "
717121,MICKEY GASTRO 20X1.7,00000," $1,616.00 "
717122,MICKEY GASTRO 20X2.0,00000," $1,616.00 "
717123,MICKEY GASTRO 20X2.3,00000," $1,616.00 "
717124,MICKEY GASTRO 20X2.7,00000," $1,616.00 "
717125,MICKEY GASTRO 20X3.0,00000," $1,616.00 "
717126,MICKEY GASTRO 24X1.7,00000," $1,616.00 "
717127,MICKEY GASTRO 24X2.0,00000," $1,616.00 "
717128,BARD BUTTON 2.5CM 24FR,00000," $1,389.00 "
717129,BARD BUTTON 3CM 24FR,00000," $1,389.00 "
717130,GASTRO BUTTON 24X3.5,00000," $1,005.00 "
717131,PLATE SS BN 7 HL 2MM,00000," $6,933.00 "
717132,REPLIFORM 4X7,00000," $5,364.00 "
717133,PIC CATH 4FR,00000," $1,028.00 "
717134,SCREW L13MM OD2MM,00000," $1,099.00 "
717135,EXPANDER TISS 250ML,00000," $13,997.00 "
717136,MOD AMSTG BEV GROMMET,00000, $196.00 
717137,SCREW ORTHO L35MM,00000," $2,695.00 "
717138,CONNECTOR TYPE B FIX,00000, $417.00 
717139,VALVE VENT CLR STD NEURO,00000," $29,141.00 "
717140,EXPANDER TISS 650ML BRST,00000," $13,997.00 "
717141,IMPLNT SCREW BIOTRNSFIX,00000," $4,378.00 "
717142,VALVE NURSRGL SM CSF,00000," $6,848.00 "
717143,"PECTUS BAR 16""",00000," $11,903.00 "
717144,PECTUS STABILIZER,00000," $4,701.00 "
717145,MIMIX BONE REP SYS 5GM,00000," $13,307.00 "
717146,MIMIX BONE REP SYS 10GM,00000," $6,803.00 "
717147,SCRW BNE L50MM L 16MM,00000," $1,948.00 "
717148,SCREW BNE L45MM OD6.5MM,00000," $2,355.00 "
717149,SCREW BNE L50MM OD6.5MM,00000," $2,355.00 "
717150,PLATE BNE 90DD 50DD 40DD,00000, $627.00 
717151,PLATE BNE 10ODD 60DD20DD,00000, $627.00 
717152,OMMAYA RESERVOIR,00000," $3,469.00 "
717153,IMPLANT BREAST 230CC,00000," $5,335.00 "
717154,IMPLANT BREAST 250CC,00000," $5,335.00 "
717155,PLATE BNE 80DD 70DD 30DD,00000, $627.00 
717156,CATH 4FR CV DBL LUMEN,00000," $1,018.00 "
717157,CATH 5FR 15CM 3-LUM,00000," $1,047.00 "
717158,RESERV 4CM W/ CATH DSP,00000," $2,348.00 "
717159,RESERV 3CM W/ CATH DSP,00000," $2,348.00 "
717160,PIN HA 6MMX25MMX150MM,00000," $1,285.00 "
717161,MESH BIOARC URIN SLNG,00000," $9,788.00 "
717162,DURA-GUARD TISSUE PATCH,00000," $3,201.00 "
717163,PE TUBE VENTURI PLUS,00000, $585.00 
717164,SCREW L28MM L7.5MM,00000," $2,695.00 "
717165,IMPL BRST 650ML SMTH RND,00000," $6,803.00 "
717166,IMPL BRST 700ML SMTH RND,00000," $6,803.00 "
717167,SCRW CANN 4.5MM,00000," $1,557.00 "
717168,PE TUBE MICRON TITANIUM,00000, $381.00 
717169,PE TUBE MICRON BOBBIN,00000, $309.00 
717170,PE TUBE DURAVENT,00000, $237.00 
717171,CONN TISS NONHNM INTEPRO,00000," $15,458.00 "
717172,CONN TISS NONHMN INTEXEN,00000," $20,304.00 "
717173,PINNACLE PELVIC W/SLING,00000," $18,404.00 "
717174,NAIL IMP L440MM,00000," $2,554.00 "
717175,NAIL IM TI L440MM,00000," $2,589.00 "
717176,NAIL IM L440MM OD3.5MM,00000," $2,735.00 "
717177,BONE CHIPS 15CC,00000," $2,512.00 "
717178,EXPANDER TISS 450ML BRST,00000," $13,997.00 "
717179,CATH HICKMAN 9.6 FR.,00000," $1,421.00 "
717180,RPLCMT BARD BUTTON 20FR,00000," $1,035.00 "
717181,"BUTTON, BARD 2.4X18FR",00000," $1,864.00 "
717182,BUTTON GASTRO 24FRX4.4CM,00000," $1,250.00 "
717183,BUTTON BARD 24FRX4.4CM,00000," $1,483.00 "
717184,RPLCMT BARD BUTTON 28FR,00000," $1,250.00 "
717185,MESH MARLEX 3X6,00000, $689.00 
717186,MESH MARLEX 6X6,00000, $905.00 
717187,IMPL EAR AMSTNG BVL,00000, $283.00 
717188,PLATE BNE SS 30MM L132MM,00000," $7,694.00 "
717189,PLATE BNE SS 35MM L132MM,00000," $7,694.00 "
717190,PLATE BNE SS 40MM L132MM,00000," $7,694.00 "
717191,PLATE BNE SS 45MM L132MM,00000," $7,694.00 "
717192,PLATE SS 30MM 4HLE,00000," $6,149.00 "
717193,PLATE SS 35MM 4HLE,00000," $6,149.00 "
717194,PLATE SS 40MM 4HLE,00000," $6,149.00 "
717195,PLATE SS 45MM 4 HLE,00000," $6,149.00 "
717196,PLATE SS 30MM 5 HLE,00000," $6,471.00 "
717197,PLATE SS L35MM 5 HLE,00000," $6,471.00 "
717198,PLATE 40MM 5HLE,00000," $6,471.00 "
717199,PLATE SS 45MM,00000," $6,471.00 "
717201,PLATE SS L45MMXW9.2MM,00000," $6,804.00 "
717202,PLATE SS L30MMXW9.2MM,00000," $7,292.00 "
717203,PLATE BNE L106MM L35MM,00000," $7,292.00 "
717204,PLATE BNE 40MM L106MM,00000," $7,292.00 "
717205,PLATE BNE 45MM L106MM,00000," $7,292.00 "
717206,PLATE BONE TIT L24MM,00000," $2,156.00 "
717207,PLATE BNE TI MINI L36MM,00000," $2,544.00 "
717208,PLATE BNE L36MMX3.5MM,00000," $2,768.00 "
717209,SCREW BNE L12MM OD2.0MM,00000, $669.00 
717210,SCREW BNE L11MM OD2.0MM,00000, $669.00 
717212,SCREW BNE TI L10MM,00000, $669.00 
717213,SCREW BNE TI L9MM,00000, $669.00 
717214,SCREW BNE L11MM,00000, $672.00 
717215,SCREW BNE L 16MM,00000, $672.00 
717216,SCREW BNE L125MM OD4.0MM,00000," $1,380.00 "
717217,KWIRE GDE OD1.1MM,00000, $347.00 
717218,WIRE SS L150MM OD1.25MM,00000, $111.00 
717219,PLATE BNE 135DD L78MM,00000," $4,732.00 "
717220,SCREW BNE L36MM,00000, $483.00 
717221,SCREW BNE SS OD8MM,00000," $3,102.00 "
717222,SCREW BNE L80MM OD12.7,00000," $2,825.00 "
717223,PLATE BONE SS 3.5MM,00000," $1,285.00 "
717224,PLATE T SS L50MMX10MM,00000," $1,240.00 "
717225,PLATE SM FRAG 6-HOLE,00000, $616.00 
717226,PLATE SM FRAG 5-HOLE,00000, $701.00 
717227,PLTE SM FRAG 6HOLE,00000, $729.00 
717228,PLATE SS L85MM 4 HLE,00000," $2,604.00 "
717229,PLATE SS L85MM 4 HLE,00000," $2,604.00 "
717230,PLATE SS L84MM 4 HLE,00000," $1,972.00 "
717231,PLATE BNE L116MM 6 HLE,00000," $2,283.00 "
717232,PLATE SS L148MM 8 HLE,00000," $3,184.00 "
717233,PLATE BNE L124MM 7 HLE,00000," $1,677.00 "
717234,PLATE BNE L142MM 7 HLE,00000," $2,100.00 "
717235,PLATE BNE L160MM 9 HLE,00000," $2,100.00 "
717236,PLATE BNE L178MM 10 HLE,00000," $2,100.00 "
717237,PLATE BNE L214MM 12HLE,00000," $2,231.00 "
717238,PLATE BNE L250MM 14 HLE,00000," $2,231.00 "
717239,PLATE BNE L70MM 4 HLE,00000," $1,211.00 "
717240,PLATE BNE SS L88MM 5 HLE,00000," $1,211.00 "
717241,PLATE BNE L106MM 6 HLE,00000," $1,373.00 "
717242,PLATE BNE L124MM 7 HLE,00000," $1,373.00 "
717243,PLATE BNE L142MM 8 HLE,00000," $1,373.00 "
717244,PLATE BNE L160MM 9 HLE,00000," $1,373.00 "
717245,PLATE BNE L178MM 10 HLE,00000," $1,652.00 "
717246,PLATE BNE L196MM 11 HLE,00000," $1,652.00 "
717247,PLATE BNE L214MM,00000," $1,652.00 "
717248,WASHER ORTHO OD7.0MM,00000, $278.00 
717249,WASHER ORTHO 13MM,00000, $282.00 
717250,PLTE BNE SS L71MM 4HOLE,00000, $607.00 
717251,PLTE BNE SS SEMI 5HOLE,00000, $634.00 
717252,PLTE BNE SS L103MM 6HOLE,00000, $675.00 
717253,PLATE BNE SS L119M 7 HLE,00000, $729.00 
717254,PLATE 3.5 6-HOLE,00000," $1,413.00 "
717255,SCREW BNE L25MM OD6.5MM,00000, $414.00 
717256,SCREW BNE L30MM OD6.5MM,00000, $414.00 
717257,SCREW BNE L35MM OD6.5MM,00000, $414.00 
717258,SCREW BNE L40MM OD6.5MM,00000, $414.00 
717259,SCREW BNE L35MM OD6.5MM,00000, $414.00 
717260,SCREW BNE L40MM OD6.5MM,00000, $414.00 
717261,SCREW BNE L45MM OD6.5MM,00000, $414.00 
717262,SCREW BNE L16MM OD6.5MM,00000, $414.00 
717263,SCREW BNE L60MM OD6.5MM,00000, $414.00 
717264,SCREW BNE L65MM OD6.5MM,00000, $414.00 
717265,SCREW BNE L70MM OD6.5MM,00000, $414.00 
717266,SCREW BNE L75MM OD6.5MM,00000, $414.00 
717267,SCREW BNE L80MM OD6.5MM,00000, $414.00 
717268,SCREW BNE L85MM OD6.5MM,00000, $441.00 
717269,SCREW BNE L90MM OD6.5MM,00000, $441.00 
717270,SCREW BNE L95MM OD6.MM,00000, $441.00 
717271,SCREW BNE L100MM OD6.5MM,00000, $441.00 
717272,SCREW BNE L105MM OD6.5MM,00000, $441.00 
717273,SCREW BNE L110MM OD6.5MM,00000, $441.00 
717274,SCREW BNE L45MM OD6.5MM,00000, $414.00 
717275,SCREW BNE L50MM OD6.5MM,00000, $414.00 
717276,SCREW BNE L55MM OD6.5MM,00000, $414.00 
717278,SCREW BNE L65MM OD6.5MM,00000, $414.00 
717279,SCREW BNE L70MM OD6.5MM,00000, $414.00 
717280,SCREW BNE L75MM OD6.5MM,00000, $414.00 
717281,SCREW BNE L80MM OD6.5MM,00000, $414.00 
717282,SCREW BNE L85MM OD6.5MM,00000, $441.00 
717283,SCREW BNE L90MM OD6.5MM,00000, $441.00 
717284,SCREW BNE L95MM OD6.5MM,00000, $441.00 
717285,SCREW BNE L100MM OD6.5MM,00000, $456.00 
717286,SCREW BNE L110MM OD6.5MM,00000, $456.00 
717287,SCREW BNE L38MM OD4.5MM,00000, $281.00 
717289,SCREW BNE 30MM OD4.5MM,00000, $390.00 
717290,SCREW BNE 35MM OD4.5MM,00000, $390.00 
717291,SCREW BNE 40MM OD4.5MM,00000, $390.00 
717292,SCREW BNE L45MM OD4.5MM,00000, $390.00 
717293,SCREW BNE L50MM OD4.5MM,00000, $390.00 
717294,SCREW BNE L55MM OD4.5MM,00000, $390.00 
717295,SCREW BNE L60MM OD4.5MM,00000, $390.00 
717296,SCREW BNE L65MM OD4.5MM,00000, $390.00 
717297,SCREW BNE L70MM OD4.5MM,00000, $390.00 
717298,SCREW BNE L30MM OD 6.5MM,00000, $414.00 
717299,SCREW BNE SS L48MM,00000," $1,690.00 "
717300,SCREW BNE SS L50MM,00000," $1,690.00 "
717301,SCREW BNE SS L52MM,00000," $1,690.00 "
717302,SCREW BNE SS L54MM,00000," $1,690.00 "
717303,SCREW BNE SS L56MM,00000," $1,690.00 "
717304,SCREW BNE SS L60MM,00000," $1,690.00 "
717305,SCREW CANN 4.5MMX72MM,00000," $1,842.00 "
717306,SCREW BNE L36MM OD4.5MM,00000, $281.00 
717307,SCREW BNE 30MM OD4.5MM,00000, $200.00 
717308,SCREW BNE 32MM OD4.5MM,00000, $200.00 
717309,SCREW BNE 34MM OD4.5MM,00000, $200.00 
717310,SCREW BNE 36MM OD4.5MM,00000, $200.00 
717311,SCREW BNE 38MM OD4.5MM,00000, $200.00 
717312,SCREW BNE 40MM OD4.5MM,00000, $200.00 
717313,SCREW BNE 42MM OD4.5MM,00000, $233.00 
717314,SCREW BNE 44MM OD4.5MM,00000, $233.00 
717315,SCREW BNE 48MM OD4.5MM,00000, $233.00 
717316,SCREW BNE 50MM OD4.5MM,00000, $233.00 
717317,SCREW BNE SS L32MM,00000," $1,690.00 "
717318,SCREW BNE SS L34MM,00000," $1,690.00 "
717319,SCREW BNE SS L36MM,00000," $1,690.00 "
717320,SCREW BNE SS L38MM,00000," $1,690.00 "
717321,SCREW BNE SS L40MM,00000," $1,690.00 "
717322,SCREW BNE SS L42MM,00000," $1,690.00 "
717323,SCREW BNE SS L44MM,00000," $1,690.00 "
717324,SCREW BNE SS L46MM,00000," $1,690.00 "
717325,SCREW BNE L14MM OD4.5MM,00000, $203.00 
717326,SCREW BNE L16MM OD4.5MM,00000, $203.00 
717327,SCREW BNE L18MM OD4.5MM,00000, $203.00 
717328,SCREW BNE L20MM OD4.5MM,00000, $203.00 
717329,SCREW BNE L22MM OD4.5MM,00000, $203.00 
717330,SCREW BNE L24MM OD4.5MM,00000, $203.00 
717331,SCREW BNE L26MM OD4.5MM,00000, $203.00 
717332,SCREW BNE L28MM OD4.5MM,00000, $203.00 
717333,SCREW BNE L33MM OD4.5MM,00000, $203.00 
717334,SCREW BNE L32MM OD4.5MM,00000, $203.00 
717335,SCREW BNE L34MM OD4.5MM,00000, $203.00 
717336,SCREW BNE L36MM OD4.5MM,00000, $203.00 
717337,SCREW BNE L40MM OD4.0MM,00000, $203.00 
717338,SCREW BNE L42MM OD4.0MM,00000, $203.00 
717339,SCREW BNE L44MM OD4.0MM,00000, $203.00 
717340,SCREW BNE L46MM OD4.0MM,00000, $203.00 
717341,SCREW BNE L48MM OD4.0MM,00000, $203.00 
717342,SCREW BNE L50MM OD4.0MM,00000, $203.00 
717343,SCREW BNE L52MM OD4.0MM,00000, $203.00 
717344,SCREW BNE L54MM OD4.0MM,00000, $203.00 
717345,SCREW BNE L56MM OD4.0MM,00000, $203.00 
717346,SCREW BNE L58MM OD4.0MM,00000, $203.00 
717347,SCREW BNE L60MM OD4.0MM,00000, $203.00 
717349,SCREW BNE L70MM OD4.0MM,00000, $203.00 
717350,SCRW BNE SS L55MM L16MM,00000," $2,163.00 "
717351,SCREW BNE L60MM OD7.3MM,00000," $2,355.00 "
717352,BN SCREW L16MM OD7.3MM,00000," $2,355.00 "
717353,SCREW CAN ULATED 7.3MM,00000," $2,355.00 "
717354,SCREW BNE L10MM OD4.0MM,00000," $1,677.00 "
717355,SCREW BNE L12MM OD4.0MM,00000," $1,677.00 "
717356,SCREW BNE L14MM OD4.0MM,00000," $1,677.00 "
717357,SCREW BNE L16MM OD4.0MM,00000," $1,677.00 "
717358,SCREW BNE L18MM OD4.0MM,00000," $1,677.00 "
717359,SCREW BNE L20MM OD4.0MM,00000," $1,677.00 "
717360,SCREW BNE L22MM OD 4.0MM,00000," $1,677.00 "
717361,SCREW BNE L24MM OD4.0MM,00000," $1,677.00 "
717362,SCREW BNE L26MM OD4.0MM,00000," $1,677.00 "
717363,SCREW BNE L28MM OD4.0MM,00000," $1,677.00 "
717364,SCREW BNE L30MM OD4.0MM,00000," $1,677.00 "
717365,SCREW BNE L32MM OD4.0MM,00000," $1,677.00 "
717366,SCREW BNE L34MM OD4.0MM,00000," $1,677.00 "
717367,SCREW BNE L36MM OD4.0MM,00000," $1,677.00 "
717369,SCREW BNE L40MM OD4.0MM,00000," $1,764.00 "
717370,SCREW BNE L44MM OD4.0MM,00000," $1,677.00 "
717371,SCREW BNE L48MM OD4.0MM,00000," $1,677.00 "
717372,SCREW BNE L50MM OD4.0MM,00000," $1,677.00 "
717373,SCREW BNE L16MM OD4.0MM,00000," $1,677.00 "
717374,SCREW BNE L18MM OD4.0MM,00000," $1,677.00 "
717375,SCREW BNE L20MM OD4.0MM,00000," $1,677.00 "
717376,SCREW BNE L22MM OD4.0MM,00000," $1,677.00 "
717377,SCREW BNE L24MM OD4.0MM,00000," $1,677.00 "
717378,SCREW BNE L26MM OD4.0MM,00000," $1,677.00 "
717379,SCREW BNE L28MM OD4.0MM,00000," $1,677.00 "
717380,SCREW BNE L30MM OD4.0MM,00000," $1,677.00 "
717381,SCREW BNE L32MM OD4.0MM,00000," $1,677.00 "
717382,SCREW BNE L34MM OD4.0MM,00000," $1,677.00 "
717383,SCREW BNE L36MM OD4.0MM,00000," $1,677.00 "
717384,SCREW BNE L38MM OD4.0MM,00000," $1,677.00 "
717385,SCREW BNE L40MM OD4.0MM,00000," $1,677.00 "
717386,SCREW BNE L42MM 0D4.0MM,00000," $1,677.00 "
717387,SCREW BNE L44MM OD4.0MM,00000," $1,677.00 "
717388,SCREW BNE L46MM OD4.0MM,00000," $1,677.00 "
717389,SCREW BNE L48MM OD4.0MM,00000," $1,677.00 "
717390,SCREW BNE L50MM OD4.0MM,00000," $1,677.00 "
717391,SCRW BNE L22MM OD3.5MM,00000, $239.00 
717392,SCRW BNE L26MM OD3.5MM,00000, $239.00 
717393,SCREW 3.5 CORTEX,00000, $224.00 
717394,SCREW BNE L14MM,00000, $234.00 
717395,HA PIN 6MM 30MM 150MM,00000," $1,848.00 "
717396,NEUROSTIM LEAD,00000," $26,758.00 "
717397,IMPLANT BREAST 210ML,00000," $4,001.00 "
717398,CVL DUAL LUMEN 4FR,00000," $1,018.00 "
717399,CRTL DBL LUMEN CATH 5FR,00000," $1,018.00 "
717400,"MESH PROLENE XL L2X12""",00000," $1,256.00 "
717401,EPIDISC TYMPANIC MEMB,00000," $1,163.00 "
717402,CAPIO CAPTURING DEVICE,00000," $2,341.00 "
717403,CATH DUAL LUM 4FR 8CM,00000," $1,018.00 "
717404,CTRL VEN DBL 5FR 8CM,00000," $1,018.00 "
717405,PUTTY BN MATRIX 1ML,00000," $1,987.00 "
717406,SCREW BABSRB L25.0MM,00000," $1,541.00 "
717407,SCREW BNE L25MM OD10MM,00000," $1,541.00 "
717408,SCREW L23MM OD8MM,00000," $3,395.00 "
717409,GRAFT SFT TISS POST TIB,00000," $11,630.00 "
717410,SCREW BNE L8MM OD2.4MM,00000," $1,109.00 "
717411,SCREW BNE 316L L10MM,00000," $1,201.00 "
717412,MICKEY GASTRO TUB L1.7CM,00000," $1,071.00 "
717413,MICKEY GASTRO 18X2.0,00000," $1,616.00 "
717414,NASAL DRSG & STENT 4X4,00000, $839.00 
717415,SCREW BNE L16MM OD6.5MM,00000," $2,182.00 "
717416,GYNEMESH 10CMX15CM,00000," $2,751.00 "
717417,CATH GROSH PICC 5FR,00000," $1,693.00 "
717418,RESERVIOR W/C HAKIM VENT,00000," $33,307.00 "
717419,RESERV W/O CATH DISP,00000," $3,096.00 "
717420,CVL 5FR 8CM 3L,00000," $1,047.00 "
717421,CATH 5CM 5FR TL,00000," $1,201.00 "
717422,MICKEY GASTRO 20X2.5,00000," $1,616.00 "
717423,CHONDRAL DART 18MM SCREW,00000," $1,483.00 "
717424,SCREW BABSRB L25MM OD9MM,00000," $1,541.00 "
717425,HAKIN IN LINE RESERVOIR,00000," $36,536.00 "
717426,IMPL BRST 800ML SMTH RND,00000," $6,803.00 "
717427,IVS TUNNLER DEVICE,00000," $8,581.00 "
717428,EXP TISS 350ML BRST,00000," $13,328.00 "
717429,EXP TISS 250ML BRST,00000," $13,328.00 "
717430,IMPLT BREAST 175-195ML,00000," $4,001.00 "
717431,IMPLANT BREAST 280-300ML,00000," $4,001.00 "
717432,CONNECTOR IV 3W LL,00000," $1,830.00 "
717433,EXP BRST TISS 350CC,00000," $13,328.00 "
717434,SLING GRAFT SURGISIS 4X7,00000," $4,969.00 "
717435,GYNECARE TVTO DEVICE,00000," $13,364.00 "
717436,GRAFT VERITAS,00000," $13,364.00 "
717437,EXP TISS P6.5CM,00000," $11,779.00 "
717438,EXP TISS 450ML BRST,00000," $13,328.00 "
717439,PIN HALF HYDROX L150MM,00000," $1,938.00 "
717440,MESH SURG Y,00000," $5,140.00 "
717441,HA PIN 6MM 45MM 150MM,00000," $1,848.00 "
717442,PLATE BNE L40MM,00000," $4,449.00 "
717444,PIN HA 6MMX20MMX150MM,00000," $1,285.00 "
717445,PIN HA 6MMX50MMX150MM,00000," $1,285.00 "
717446,TUBE VNT AMSTNG .45,00000, $312.00 
717447,CAST ORTHO 4X2,00000, $123.00 
717449,PE TUBE BEVELED ACTIVENT,00000, $282.00 
717450,PE TUBE REUTER BOBBIN,00000, $352.00 
717451,PE TUBE TOUMA,00000, $282.00 
717452,PE TUBE ARMSTRONG ACTIV,00000, $282.00 
717453,ANCHOR SUT 14MM 3.5MM,00000," $4,456.00 "
717454,MESH PRLIFT PELVIC RPAIR,00000," $12,377.00 "
717455,MESH PRLIFT PELVIC RPAIR,00000," $12,377.00 "
717456,MESH PRLIFT PELVIC RPAIR,00000," $16,061.00 "
717457,DUREPAIR COLLOGEN,00000," $32,949.00 "
717458,VALVE NEURO SMALL,00000," $24,219.00 "
717459,STENT URE L14CM OD4.7FR,00000," $1,062.00 "
717461,SCREW BIOCOM 7X23,00000," $3,395.00 "
717462,PLTE BNE SS L38MM 5HL,00000," $2,192.00 "
717463,TVT SECURE W/SLING,00000," $10,769.00 "
717464,PIN 4.5 THREAD 50X150MM,00000," $1,938.00 "
717465,PLATE HIP PED LCP 3.5MM,00000," $4,224.00 "
717466,SLING URINARY MINIARC,00000," $10,816.00 "
717467,PLATE SS 30MM,00000," $6,804.00 "
717468,SCREW BNE TI L8MM,00000, $669.00 
717469,SCREW BNE L60MM OD6.5MM,00000, $414.00 
717470,SCREW BNE 25MM OD4.5MM,00000, $390.00 
717471,SCREW BNE L38MM OD4.0MM,00000," $1,677.00 "
717472,STENT POLARIS URE 6X22,00000," $1,753.00 "
717473,RESERVIOR VENTRIC 12MM,00000," $2,925.00 "
717474,SCRW BNE L42MM OD4MM,00000," $1,794.00 "
717475,CONN TISS NONHMN ANT,00000," $16,848.00 "
717476,"PECTUS BAR 7"" 01-3707",00000," $11,903.00 "
717477,"PECTUS BAR 8"" 01-3708",00000," $11,903.00 "
717478,"PECTUS BAR 9"" 01-3709",00000," $11,903.00 "
717479,"PECTUS BAR 11"" 01-3711",00000," $11,903.00 "
717480,"PECTUS BAR 12"" 01-3712",00000," $11,903.00 "
717481,"PECTUS BAR 13"" 01-3713",00000," $11,903.00 "
717482,"PECTUS BAR 14"" 01-3714",00000," $11,903.00 "
717483,"PECTUS BAR 15"" 01-3715",00000," $11,903.00 "
717484,"PECTUS BAR 17"" 01-3717",00000," $11,903.00 "
717485,TI END CAP T40 0MM,00000," $1,589.00 "
717486,SCRW 5.0MM TI RECON,00000," $1,700.00 "
717487,SCRW 5.0MM TI RECON 65MM,00000," $1,700.00 "
717488,NAIL FEM 08.2MM LAT,00000," $12,668.00 "
717489,CATH HICKMAN OD7FR DL,00000," $1,184.00 "
717490,CATH HICKMAN 9FR.,00000," $1,184.00 "
717491,CATH HICKMAN 1D12FR,00000," $1,184.00 "
717492,CATH HICKMAN 9.0 DUAL,00000," $1,353.00 "
717493,COLLAGEN IMP SYRINGES,00000," $2,834.00 "
717494,SCREW BNE L35MM OD7.3MM,00000," $2,339.00 "
717495,SCRW CORTEX 3.5X22MM,00000, $260.00 
717496,CONN TISS NONHUM ELEVATE,00000," $18,627.00 "
717497,CONN TISS NON HMN,00000," $28,382.00 "
717498,SCREW BNE L100MM OD7.3MM,00000," $2,339.00 "
717500,"PECTUS BAR 10"" 01-3710",00000," $11,903.00 "
717501,LEAD V CONTAK AICD,00000," $48,699.00 "
717502,LEAD AICD STERIOD DE,00000," $2,766.00 "
717503,STENT URET L24CM 6FR,00000, $514.00 
717504,STENT URET DOUBLE J 6X26,00000, $514.00 
717505,TRI-CORTICAL BLOCK BN/BN,00000," $6,535.00 "
717506,CERAMENT BN FILLER 18ML,00000," $36,705.00 "
717507,SPINAL CROSSLINK,00000," $11,549.00 "
717511,TOTAL ANKLE JNT DEVICE,00000," $69,291.00 "
717512,GRAFT  VASC GELWEAVE,00000," $22,716.00 "
717513,PLATE STERNAL MULT HOLE,00000," $13,965.00 "
717515,EQUISTREAM DIALY CATH,00000," $2,815.00 "
717520,AAA STENT BIFUCATED LIMB,00000," $74,646.00 "
717521,VERITAS LGE COLL MATRIX,00000," $30,172.00 "
