CPT Code,CPT/Charge Description,List Price
J0690, CEFAZOLIN (ANCEF) 1gm ADV Vial,$50.00 
J0690, CEFAZOLIN (ANCEF) 1gm Vial,$50.00 
J0692,  CEFEPIME 2GM INJECTION,$101.70 
J0692, CEFEPIME 1GM VIAL,$101.70 
J0694, CEFOXITIN SODIUM 1GM SDV,$56.15 
J0694, CEFOXITIN SODIUM 2GM SDV,$76.50 
J0696,  CEFTRIAXONE(ROCEPHIN) 2GRAM VIAL,$50.00 
J0696,CEFTRIAXONE (Rocephin) 1gm IM Inj,$50.00 
J0696,CEFTRIAXONE (Rocephin) 500mg IM Inj,$50.00 
J0696,CL-CEFTRIAXONE(ROCEPHIN) 1GRAM VIAL,$50.00 
J0696,INJECTION CEFTRIAXONE SODIUM PER 250 MG,$100.00 
J0698, CEFOTAXIME 1000MG INJECTION,$81.25 
J0702,BETAMETH PHOS/ACET (CELESTONE) 30MG/5ML,$240.00 
J0702,CL-BETAMETH PHOS/ACET (CELESTONE) 30MG/5,$240.00 
J0780,PROCHLORPERAZINE (COMPAZINE) 5MG/ML 10ML,$139.50 
J0834,COSYNTROPIN 0.25MG VIAL,$639.50 
J1030,CL-METHYLPREDNISOLONE 40MG/ML DEPO INJ,$50.00 
J1030,METHYLPREDNISOLONE (**DEPO-MEDROL**)40MG,$50.00 
J1040,METHYLPREDINSOLONE (**DEPO-MEDROL**)80MG,$78.35 
J1050,MEDROXYPROGESTERONE 150MG/ML INJ,$671.10 
J1094,DEXAMETHASONE (DECADRON) 20MG/5ML INJ,$50.00 
J1100,DEXAMETHASONE (DECADRON) 10MG/ML INJ,$50.00 
J1100,DEXAMETHASONE (DECADRON) 4MG/ML INJ,$50.00 
J1110,DIHYDROERGOTAMINE 1MG/ML INJECTION,$472.90 
J1120,ACETAZOLAMIDE (DIAMOX) 500MG VIAL,$125.00 
J1160,CL-DIGOXIN (LANOXIN) 0.5MG/2ML INJECTION,$50.00 
J1160,DIGOXIN (LANOXIN) 0.5MG/2ML INJECTION,$50.00 
J1165,PHENYTOIN SOD 100MG/2ML INJ,$50.00 
J1165,PHENYTOIN SOD 250MG/5ML INJ,$50.00 
J1170,CL-HYDROMORPHONE 1MG/ML AMP,$50.00 
J1170,CL-HYDROMORPHONE(DILAUDID) 2MG/ML INJ,$50.00 
J1170,HYDROMORPHONE 0.5MG/0.5ML,$50.00 
J1170,HYDROMORPHONE 1MG/ML SYR (DILAUDID),$50.00 
J1170,HYDROMORPHONE 40MG/20ML,$50.00 
J1170,HYDROMORPHONE 50MG/5ML,$50.00 
J1170,HYDROMORPHONE(DILAUDID) 2MG/ML INJ,$50.00 
J1200,CL-DIPHENHYDRAMINE (BENADRYL) 50MG/ML IN,$50.00 
J1200,DIPHENHYDRAMINE (BENADRYL) 50MG/ML INJ,$50.00 
J1205,CHLOROTHIAZIDE 500MG INJ,"$2,143.45 "
J1250,DOBUTAMINE (DOBUTREX) 250MG/20ML  INJ,$50.00 
J1250,DOBUTAMINE/D5W PREMIX 250MG/250ML,$125.00 
J1265,DOPAMINE HCL (INTROPIN) 200MG/5ML VIAL,$50.00 
J1265,DOPAMINE HCL 400MG/10ML VIAL,$50.00 
J1265,DOPAMINE HCL/D5W 800 MG/250ML,$134.50 
J1265,DOPAMINE/D5W PREMIX 400MG/250ML,$125.00 
J1267,DORIPENEM 500MG VIAL,$230.00 
J1327,EPTIFIBATIDE (INTEGRELIN) 20MG/10ML VIAL,$987.00 
J1327,EPTIFIBATIDE (INTEGRILIN) 75MG/100ML INJ,"$3,088.80 "
J1335,ERTAPENEM (INVANZ) 1GRAM INJECTION,$424.50 
J1450,FLUCONAZOLE (DIFLUCAN) 200MG PREMIX IVPB,$125.00 
J1580,GENTAMICIN 80MG/2ML INJECTION,$50.00 
J1610,GLUCAGEN DIAG 1 MG VL,"$1,460.70 "
J1630,HALOPERIDOL 5MG/ML INJECTION,$50.00 
J1642,HEPARIN LOCK FLUSH 250UNIT/5ML SYR,$50.00 
J1642,HEPARIN LOCK FLUSH 500UNIT/5ML SYR,$50.00 
J1644,anticoagulant citrate dext10ML Syringe,$50.00 
J1644,"HEPARIN 25,000 UNITS/250ML 0.45% NS IV",$125.00 
J1644,"HEPARIN 25,000UNITS/D5W 500ML BAG *NOT*",$125.00 
J1644,"HEPARIN SODIUM 10,000U/10ML VIAL",$50.00 
J1644,HEPARIN SODIUM 1000 UNIT/ML 2ML SDV,$62.40 
J1644,HEPARIN SODIUM 5000 UNIT/ML VIAL,$50.00 
J1644,HEPARIN/NS 2UNITS/ML (ARTERIAL LINE),$125.00 
J1650,ENOXAPARIN (LOVENOX) 100MG/1ML INJ,$401.55 
J1650,ENOXAPARIN (LOVENOX) 120MG/0.8ML,$596.30 
J1650,ENOXAPARIN (LOVENOX) 30MG/0.3ML INJ,$99.00 
J1650,ENOXAPARIN (LOVENOX) 40MG/0.4ML INJ,$132.00 
J1650,ENOXAPARIN (LOVENOX) 60MG/0.6ML INJ,$198.00 
J1650,ENOXAPARIN (LOVENOX) 80MG/0.8ML,$50.00 
J1652,FONDAPARINUX (ARITRA) 7.5MG/0.6ML INJ,"$3,215.25 "
J1652,FONDAPARINUX (ARIXTRA) 2.5MG/0.5ML INJ,$318.80 
J1670,TETANUS ADMINISTRATION,"$1,278.50 "
J1720,HYDROCORTISONE (SOLU-CORTEF) 100MG INJ,$50.00 
J1756,IRON SUCROSE (VENOFER) 100MG/5ML,$300.00 
J1800,PROPRANOLOL (INDERAL) 1MG/Ml INJ,$50.00 
J1815,     INSULIN REGULAR (HUMULIN) INJ (3ML),$10.00 
J1815,INSULIN REGULAR (HUMULIN) INJ (10ML),$10.00 
J1815,INSULIN REGULAR (NOVOLIN) 10ML-ER CHARGE,$10.00 
J1817,CL-INSULIN LISPRO (HUMALOG) INJ (3ML),$50.00 
J1817,INSULIN LISPRO (HUMALOG) INJ (3ML),$10.00 
J1885,CL-KETOROLAC 15MG INJ,$50.00 
J1885,CL-KETOROLAC 30MG/ML INJ,$50.00 
J1885,CL-KETOROLAC 60MG/2ML INJ,$50.00 
J1885,DICLOFENAC SODIUM 37.5MG/ML,$50.00 
J1885,KETOROLAC 15MG/ML INJ**NOT STOCKED***,$50.00 
J1885,KETOROLAC 30MG/ML INJ (TORADOL),$50.00 
J1885,KETOROLAC 60MG/2ML INJ (TORADOL),$50.00 
J1940,CL-FUROSEMIDE (LASIX) 100MG/10ML INJ,$50.00 
J1940,CL-FUROSEMIDE (LASIX) 20MG/2ML INJ,$50.00 
J1940,CL-FUROSEMIDE (LASIX) 40MG/4ML INJ,$50.00 
J1940,FUROSEMIDE (LASIX) 100MG/10ML INJ,$50.00 
J1940,FUROSEMIDE (LASIX) 20MG/2ML INJ,$50.00 
J1940,FUROSEMIDE (LASIX) 40MG/4ML INJ,$50.00 
J1955,LEVETIRACETAM (KEPPRA) 500MG/5ML INJ,$216.00 
J1955,Levetiracetam/NS 500mg/100ml IV,$216.00 
J1956,CIPROFLOXACIN-D5W (CIPRO) 400 MG/200 ML,$125.00 
J1956,LEVOFLOXACIN (LEVAQUIN) IVPB 250MG/50ML,$125.00 
J1956,LEVOFLOXACIN (LEVAQUIN) IVPB 500MG/100ML,$125.00 
J1956,LEVOFLOXACIN (LEVAQUIN) IVPB 750MG/150ML,$150.00 
J2001,LIDOCAINE HCL 1% 100MG/10ML MDV,$125.00 
J2001,LIDOCAINE HCL 1% 200MG/20ML MDV,$50.00 
J2001,LIDOCAINE HCL 1% 300MG/30ML PF,$50.00 
J2001,LIDOCAINE HCL 1% 500MG/50ML INJ,$50.00 
J2001,LIDOCAINE HCL 1% 50MG/5ML MDV,$125.00 
J2001,LIDOCAINE HCL 2% 100MG/5ML INJ,$50.00 
J2001,LIDOCAINE HCL 2% 100MG/5ML SYG,$50.00 
J2001,LIDOCAINE HCL 2% 400MG/20ML INJ,$50.00 
J2001,LIDOCAINE HCL 2% 40MG/2ML INJ,$50.00 
J2001,LIDOCAINE HCL 4% 160MG/4ML PF (LTA KIT),$50.00 
J2001,LIDOCAINE HCL 4% 400MG/5ML AMP,$50.00 
J2020,LINEZOLID (ZYVOX) 600 MG/300 ML IVPB,$866.40 
J2060,CL-LORAZEPAM (ATIVAN) 2MG/ML INJ,$50.00 
J2060,CL-LORAZEPAM 2MG/ML INJ 10ML,$50.00 
J2060,LORAZEPAM (ATIVAN) 2MG/ML INJ,$50.00 
J2060,LORAZEPAM 2MG/ML INJ 10ML,$50.00 
J2150,MANNITOL 25% FTV 50ML,$125.00 
J2175,CL-MEPERIDINE (DEMEROL) 25MG/ML INJ,$50.00 
J2175,CL-MEPERIDINE (DEMEROL) 50MG/ML INJECTIO,$15.00 
J2175,MEPERIDINE (DEMEROL) 100MG/2ML **NF**,$15.00 
J2175,MEPERIDINE (DEMEROL) 25MG/0.5ML INJ,$50.00 
J2175,MEPERIDINE (DEMEROL) 25MG/1ML INJ,$50.00 
J2175,MEPERIDINE (DEMEROL) 50MG/ML INJECTION,$15.00 
J2185, MEROPENEM 1gm SDV,$50.00 
J2185, MEROPENEM 500mg SDV,$50.00 
J2250,MIDAZOLAM (VERSED) INJ 10MG/10ML,$50.00 
J2250,MIDAZOLAM (VERSED) INJ 10MG/2ML,$50.00 
J2250,MIDAZOLAM (VERSED) INJ 2MG/2ML,$15.00 
J2250,MIDAZOLAM (VERSED) INJ 5MG/5ML,$50.00 
J2270,MORPHINE 30MG PCA 1MG/ML,$720.00 
J2270,MORPHINE SULFATE 10MG/ML INJ,$50.00 
J2270,MORPHINE SULFATE 2MG/ML INJ,$50.00 
J2270,MORPHINE SULFATE 4MG/ML INJECTION,$50.00 
J2270,MORPHINE SULFATE 8MG/ML INJ,$50.00 
J2271,MORPHINE SULF 100MG/10ML MDV PF,$50.00 
J2300,NALBUPHINE (NUBAIN) 10MG/ML INJ,$50.00 
J2310,BURPRENORPHINE 2 MG SUB TAB,$10.00 
J2310,NALOXONE (NARCAN) 0.4MG/ML INJECTION,$65.95 
J2325,NESIRITIDE (NATRECOR) 0.5MG INJ,"$5,258.40 "
J2354,OCTREOTIDE (SANDOSTATIN) 100 MCG,$55.25 
J2360,ORPHENADRINE (NORFLEX) 60MG/2ML INJ,$72.00 
J2370,PHENYLEPHRINE (NEOSYNEPHRINE) 50MG/5ML,$125.00 
J2370,Phenylephrine 20mg/250ml  DRIP,$125.00 
J2370,PHENYLEPHRINE INJ 10MG/ML 1ML VIAL,$50.00 
J2405,ESMOLOL HCI INJECTION 100MG/10ML,$50.00 
J2405,ONDANSETRON (ZOFRAN) 4MG/2ML INJ,$50.00 
J2430,PAMIDRONATE 30MG VIAL,$240.00 
J2440,PAPAVERINE HCL 300MG/10ML VL,$50.00 
J2501,PARICALCITOL  (ZEMPLAR) 2MCG/ML,$909.00 
J2501,PARICALCITOL (ZEMPLAR) 5MCG INJ,$90.90 
J2543,  PIPERACIL/TAZOB 2.25GM VIAL,$72.50 
J2543,  PIPRACIL/TAZO (ZOSYN) 3.375GRAM VIAL,$108.80 
J2543,  PIPRACIL/TAZO (ZOSYN) 4.5GRAM VIAL,$108.80 
J2543,MEROPENEM/NS (Merrem) 500mg/50ml IVPB,$175.00 
J2543,PIPRACIL/TAZO (Zosyn) 2.25gm/50ml IVPB,$175.00 
J2543,PIPRACIL/TAZO (Zosyn) 3.375gm/50ml IVPB,$175.00 
J2550,CL-PROMETHAZINE (PHENERGAN) 25 MG INJ,$50.00 
J2550,PROMETHAZINE (PHENERGAN) 25 MG INJ,$50.00 
J2590,OXYTOCIN 10 UNITS/ML 10ML INJ,$50.00 
J2590,OXYTOCIN 10 UNITS/ML INJ,$50.00 
J2690,PROCAINAMIDE 1000MG/10ML INJ,$164.50 
J2710,NEOSTIGMINE 0.5MG/ML 10ML MDV,$625.00 
J2710,NEOSTIGMINE 1MG/ML 10ML MDV,$625.00 
J2720,PROTAMINE SUL 50MG/5ML,$50.00 
J2730,PRALIDOXIME (PROTOPAM) 1GM/20ML,$50.00 
J2765,METOCLOPRAMIDE (REGLAN) 10MG/2ML INJ,$50.00 
J2785,NM LEXISCAN 0.4 MG,$425.00 
J2795,ROPIVACAINE (NAROPIN) 0.5% 30ML SDV,$130.25 
J2800,METHOCARBAMOL 1000MG/10ML,$50.00 
J2920,METHYLPREDNISOLONE(SOLU-MEDROL) 40MG INJ,$50.00 
J2930,CL-METHYLPREDNISOLONE(SOLU-MEDROL)125MG,$50.00 
J2930,METHYLPREDNISOLONE(SOLU-MEDROL)125MG INJ,$50.00 
J2997,ALTEPLASE (CATH-FLO) 2MG/2ML VL,$643.00 
J3010,FENTANYL CIT 100MCG/2ML,$50.00 
J3010,FENTANYL CIT 250MCG/5ML  VL,$50.00 
J3010,REMIFENTANIL HCL 1MG,$278.70 
J3010,REMIFENTANIL HCL 2MG,$507.20 
J3010,SUFENTANIL HCL 100MCG,$50.00 
J3030,CL-SUMATRIPTAN SUCCINATE 6MG/0.5ML INJ,$51.05 
J3030,SUMATRIPTAN SUCCINATE 6MG/0.5ML INJ,$51.05 
J3105,TERBUTALINE SULFATE 1MG/ML INJ,$50.00 
J3260,TOBRAMYCIN 1.2GM POWDER  VIAL,$317.65 
J3260,TOBRAMYCIN 80MG/2ML VIAL,$50.00 
J3265,TORSEMIDE (DEMADEX) 10MG/ML INJECTION,$64.40 
J3301,TRIAMCINOLONE 40MG/ML INJECTION,$51.30 
J3360,DIAZEPAM (VALIUM) 10MG/2ML INJ,$53.05 
J3370,                    VANCOMYCIN 750 MG VL,$50.00 
J3370,       VANCOMYCIN-VIAL 5gm BULK,$80.00 
J3370,      VANCOMYCIN 750 MG ADD-VANTAGE VIAL,$50.00 
J3370,  VANCOMYCIN/D5W (Frozen) 1gm/200ml IVPB,$172.80 
J3370,VANCOMYCIN/NS (Frozen) 1gm/200ml IVPB,$125.00 
J3370,VANCOMYCIN/NS 1.25gm/250ml,$100.00 
J3370,VANCOMYCIN/NS 1.5gm/500ml IVPB,$100.00 
J3370,VANCOMYCIN-ADD-VANTAGE VIAL 1gm,$50.00 
J3370,VANCOMYCIN-VIAL 1gm,$50.00 
J3370,VANCOMYCIN-VIAL 500mg,$50.00 
J3410,HYDROXYZINE(VISTARIL) INJ 50MG/ML,$50.00 
J3411,THIAMIN 100MG/ML (VIT-B1) INJ,$62.20 
J3411,THIAMINE (VITAMIN B1) 100MG TAB,$1.00 
J3415,PYRIDOXINE (VIT-B6) 50MG TAB,$1.00 
J3420,CYANOCOBALAMIN (B12) 1000MCG/ML INJ,$50.00 
J3430,PHYTONADIONE 1MG/0.5ML PFS,$50.00 
J3430,VITAMIN K 10MG/ML INJECTION,$62.50 
J3475,MAGNESIUM SUL 1GM/2ML SDV,$50.00 
J3475,MAGNESIUM SULFATE/D5W 1GM/100ML PREMIX,$125.00 
J3475,MAGNESIUM SULFATE/WATER 2GM/50ML PREMIX,$125.00 
J3480,KCL 20MEQ / D5W-0.45%NS 1000ML IV BAG,$125.00 
J3480,POTASSIUM CHLORIDE 2 MEQ/ML 20ML VIAL,$50.00 
J3480,POTASSIUM CL / NS IVPB: 10MEQ/50 ML,$125.00 
J3480,POTASSIUM CL 10MEQ/50ML  PREMIX,$125.00 
J3480,POTASSIUM CL 20MEQ/0.45%NS 1000ML IV BAG,$125.00 
J3480,POTASSIUM CL 20MEQ/0.45%NS D5W 1000ML IV,$125.00 
J3480,POTASSIUM CL 20MEQ/100ML  PREMIX,$125.00 
J3480,POTASSIUM CL 20MEQ/NS 1000ML IV BAG,$125.00 
J3480,POTASSIUM CL 40MEQ/ NS 1000ML IV BAG,$125.00 
J3480,POTASSIUM CL 40MEQ/0.45%NS D5W 1000ML IV,$125.00 
J3480,POTASSIUM CL 40MEQ/100ML  IN NS,$125.00 
J3486,ZIPRASIDONE 20MG INJECTION,$120.25 
J3490,METOPROLOL (LOPRESSOR) 5MG/5ML INJ,$50.00 
J3490,PANTOPRAZOLE (PROTONIX) 40MG INJ,$50.00 
J7030,0.9% SODIUM CL (NS) 1000ML IV SOLUTION,$125.00 
J7030,0.9% SODIUM CL (NS) 1L IV SOLN (WARMER),$125.00 
J7030,CL-0.9% SODIUM CL (NS) 1000ML IV SOLUTIO,$125.00 
J7040,CL-SOD CHLORIDE 0.9% (NS) 500ML SOLN,$125.00 
J7040,SOD CHLORIDE 0.9% (NS) 500ML SOLN,$125.00 
J7042,D5NS1000,$125.00 
J7042,D5NS500,$125.00 
J7060,D5W -0.2% NaCl 250ML,$125.00 
J7060,D5W 100ML IV BAG,$125.00 
J7060,D5W 250ML SOLN,$125.00 
J7060,D5W 500ML SOLN,$125.00 
J7060,D5W 50ML IV BAG,$125.00 
J7060,D5W 50ML IV BAG,$125.00 
J7070,D5W 1000ML IV SOLN,$125.00 
J7120,CL-LACTATED RINGERS 1000ML IV BAG,$125.00 
J7120,LACTATED RINGERS 1000ML IV BAG,$125.00 
J7120,LACTATED RINGERS 500ML IV BAG,$125.00 
J7502,CYCLOSPORINE SOLN 100MG,$94.30 
J7506,PREDNISONE 20MG,$10.00 
J7507,TACROLIMUS 1MG ORAL TAB,$17.85 
J7510,PREDNISONE TAB PER 5MG,$10.00 
J7512,"PREDNISONE, IMMEDIATE OR DELAYED 1MG TAB",$10.00 
J7515,CYCLOSPORINE ORAL 25MG (NON-M),$14.60 
J7604,ACETYLCYSTEINE (MUCOMYST) 10% 4ML,$50.00 
J7604,ACETYLCYSTEINE (MUCOMYST) 20% 4ML,$50.00 
J7609,AZELASTINE (ASTELIN) NASAL SPRAY,$485.80 
J7610,ALBUTEROL 0.5% (CONC) 2.5MG/0.5ML NEB,$30.00 
J7610,ALBUTEROL 0.5% (CONC) 5MG/ML 20ml NEB,$157.80 
J7610,AMMONIA INHALANT 15%/0.3ML NEB,$30.00 
J7613,ALBUTEROL 2.5MG/3ML NEB,$30.00 
J7615,LEVALBUTERO l 0.63mg/3mL,$30.00 
J7615,LEVALBUTEROL (XOPENEX) 1.25MG/0.5ML NEB,$30.00 
J7615,LEVALBUTEROL (XOPENEX) 1.25MG/3ML NEB,$30.00 
J7620,ALBUTEROL HFA 90MCG INHALER,$57.25 
J7620,CL-ALBUTEROL/IPRATROPIUM(DUONEB) 3ML NEB,$30.00 
J7631,CROMOLYN SOD 4% SOL 10ML,$111.75 
J7641,FLUNISOLIDE 0.25 MG NASAL SPRAY,$206.25 
J7644,IPRATROPIUM (ATROVENT) 0.02% 0.5ML NEB,$30.00 
J8499,MIDODRINE (PROAMATINE) 5MG TAB,$10.50 
J8499,MINOCYCLINE (MINOCIN) 100MG CAP,$10.00 
J8499,ORAGEL,$1.00 
J8499,SILDENAFIL (VIAGRA) 50MG N.F.,$10.00 
J8540,DEXAMETHASONE (DECADRON) 4MG TAB,$10.00 
J8610,METHOTREXATE 2.5 MG TAB UD,$41.60 
J9310,RITUXIMAB 100MG INJ,$10.00 
L8699,CAGE ACIF 10X10MM,"$19,770.00 "
L8699,CAGE ACIF 10X11MM,"$19,770.00 "
L8699,CAGE ACIF 10X8,"$19,770.00 "
P9012,BB CRYOPRECIPITATE EACH UNIT,$220.05 
P9016,"BB RED BLOOD CELLS, LEUKOCYTES REDUCED",$918.85 
P9017,FRESH FROZEN PLASMA (SINGLE DONOR),$362.05 
P9022,BB WASHED RED BLOOD CELLS UNIT,"$1,921.40 "
P9023,FROZEN PLASMA POOLED SD,$302.85 
P9035,BB PLATELETS PHERESIS LEUKOCYTES REDUCED,"$2,385.00 "
Q0163,DIPHENHYDRAMINE(BENADRYL) 25MG CAP,$1.00 
Q0165,PROCHLORPERAZINE (COMPAZINE) 10MG TAB,$10.00 
Q0167,DRONABINOL (MARINOL) 2.5MG CAP,$29.50 
Q0169,PROMETHAZINE (PHENERGAN) 25MG TAB,$10.00 
Q0171,CHLORPROMAZINE 10MG TAB,$10.00 
Q0171,CHLORPROMAZINE 25MG TAB,$10.00 
Q0175,PERPHENAZINE (TRILAFON) 4MG TABLET,$10.00 
Q2009,FOSPHENYTOIN 100MG/2ML,$459.00 
Q2009,FOSPHENYTOIN 500MG/10ML INJECTION,$125.00 
Q4081,"EPOETIN ALFA (PROCRIT) 10,000 UNITS/ML","$1,216.80 "
Q4081,"EPOETIN ALFA (PROCRIT) 2,000 UNITS/ML",$243.35 
Q4081,"EPOETIN ALFA (PROCRIT) 4,000 UNITS/ML",$486.75 
Q4100,ALLOGEN INJECTABLE 1.0ML,"$22,500.00 "
Q4100,ALLOGEN INJECTABLE 1.0ML,"$22,500.00 "
Q4100,ALLOGEN INJECTABLE 2.0ML,"$27,500.00 "
Q4100,ALLOGEN INJECTABLE LIQUID 1.0ML,"$22,500.00 "
Q4100,ALLOGEN INJECTABLE LIQUID 1.0ML,"$17,500.00 "
Q4100,AMBIOCHOICE 4X4,"$10,000.00 "
Q4100,AMBIOCHOICE 5ML INJECTABLE FUSE MEDICAL,"$11,750.00 "
Q4100,AMNIO 1.25ML INJECTABLE,"$7,975.00 "
Q4100,AMNIO 2 LIQUID 1.0ML TRITIN,"$7,500.00 "
Q4100,AMNIOFIX INJECTABLE .5ML,"$4,500.00 "
Q4100,AMNIOFIX INJECTABLE .5ML,"$5,250.00 "
Q4100,AMNIOFIX INJECTABLE .5ML,"$9,250.00 "
Q4100,AMNIOFIX INJECTABLE .5ML ORTHOFLOW,"$5,250.00 "
Q4100,AMNIOFIX INJECTABLE 2.0ML,"$12,475.00 "
Q4100,ORTHOFLO FLUID 4.0ML,"$22,500.00 "
Q4100,ORTHOFLO INJECTABLE 1.0ML,"$11,250.00 "
Q4100,ORTHOFLO INJECTABLE 2.0ML,"$22,500.00 "
Q4100,ORTHOFLO INJECTABLE 2.0ML,"$22,500.00 "
Q4102,AMBIOCHOICE 4X6 PATCH FUSE,"$12,500.00 "
Q4102,AMNIOFIX 2X3 PATCH,"$14,975.00 "
Q4102,AMNIOFIX 2X4 PATCH,"$17,475.00 "
Q4102,AMNIOFIX 3X3 PATCH,"$9,000.00 "
Q4102,AMNIOFIX 4X4 PATCH,"$10,000.00 "
Q4102,AMNIOFIX 4X6 PATCH,"$12,000.00 "
Q4102,AMNIOFIX 4X6 PATCH,"$12,000.00 "
Q4102,AMNIOFIX 4X6 PATCH,"$22,500.00 "
Q4102,AMNIOFIX 4X6 PATCH,"$22,500.00 "
Q4102,AMNIOFIX 6X6 PATCH,"$19,000.00 "
Q4145,ORTHOFLO INJECTABLE 4.0ML,"$22,500.00 "
Q4151,ALLOPATCH PLIABLE THIN 4X8CM,"$9,333.18 "
Q9967,VISIPAQUE 320 MG/ML 100ML,$617.00 
,#3 FOGARTY,$664.30 
,#4 FOGARTY,$664.30 
,(DO NOT USE) GUIDE WIRE 1.35MM x 150mm,$290.00 
,(DO NOT USE)KIT TRACH CARE 14 FR CLR WET,$120.45 
,"(DONT USE) BASIC PACK , V, AURORA",$97.84 
,(DON'T USE) BIPAP CIRCUIT DISPOSABLE,$149.60 
,(DON'T USE) BODY WASH LIQUID 2OZ,$11.22 
,(DONT USE) CANNULA OXYGEN ADULT,$6.90 
,(DONT USE) DRAPE PACK LAP PK II,$147.30 
,(DON'T USE) GUAZE SPONGES 4X4,$1.58 
,(DONT USE) KIT 7FR 8  MULTI LUMEN,$858.10 
,(DONT USE) PAD GROUNDING,$28.00 
,(DONT USE) SUTURE 2-0 VICRYL 27'  CT-1,$15.35 
,(DONT USE) TROCAR SLEEVE 5MM,$116.00 
,(DON'T USE) TUBE GREEN VACUTAIN 4ML,$1.37 
,(DON'T USE) URINE METER FOLEY TRAY 16FR,$217.23 
,(DON'T USE) XEROFORM DSG 5 X9,$9.17 
,(DONT USE)DRAIN CHEST SINGLE COLLECTION,$272.40 
,(DON'T USE)IV EXTENSION STD BORE,$14.70 
,"(DONT USE)PADDING CAST, WEBRIL, 3  X 4",$7.68 
,***GENTAMICIN old item# do not use,$125.00 
,11MM TROCAR DILATING TIP,$469.80 
,12MM TROCAR DILATING TIP,$624.00 
,3 LAYER COMPRESSION WRAP,$89.77 
,35MM ARTICULATING CUTTER STAPLER,"$2,549.90 "
,35MM ETS FLEX ARTICULATING VAS RELOADS,$474.72 
,4.0 MM ROUND BUR 6-FLUTE,$300.30 
,5.0 MM ROUND BUR 6-FLUTE,$300.30 
,5MM TROCAR DILATING TIP,$365.80 
,ABDOMINAL BINDER 12 H,$136.90 
,ABDOMINAL BINDER 9 H,$141.10 
,ABLATOR S MICROVULCAN 2MM 60 DEGREE,"$1,810.00 "
,ABSORBABLE FIXATION OPTIFIX,"$6,600.00 "
,ACCESSORY KIT MEDTRONIC,"$5,000.00 "
,ACCESSORY KIT MEDTRONIC,"$3,500.00 "
,ACETABULAR INSERT 20 DEG HOOD VITALITE,$0.05 
,ACETAMINOPHEN 120MG SUPP,$30.00 
,ACETAMINOPHEN 300MG/CODEINE 30MG 12.5ml,$15.00 
,ACETYLSYSTEINE 20% 200MG/1ML 30ML VIAL,$940.00 
,ACL DISPOSIBEL PACK,"$6,150.60 "
,ACUPAC 10CC ADVANCED,"$15,500.00 "
,ACUPAC 25CC ASEPTIC 4MM,"$17,585.00 "
,ADAPTOR TAPER STANDARD  VERSA-DIAL,"$1,650.00 "
,ADVANCE FEMORAL PRIMARY SZ1 LEFT,"$9,000.00 "
,ADVANCE FEMORAL SZ3 LEFT PRIMARY,"$10,000.00 "
,ADVANCE MEDIAL SZ4 LEFT INSERT,"$5,000.00 "
,ADVANCE SZ1 ALIGNMENT GUIDE,"$4,800.00 "
,ADVANCE SZ2 ALIGNMENT GUIDE,"$4,800.00 "
,ADVANCE SZ3 ALIGNMENT GUIDE,"$4,800.00 "
,ADVANCE SZ4 ALIGNMENT GUIDE,"$4,800.00 "
,ADVANCE TIBIAL INSERT SZ1 LEFT,"$4,745.00 "
,ADVANCE TIBIAL INSERT SZ2 RIGHT,"$4,745.00 "
,AIRWAY 32FR ROBERTAZZI NASOPHARYNGEAL,$141.90 
,ALERE I  INFLUENZA   A & B 24,$490.00 
,ALERE I INFLUENZA  A & B CONTROLS,"$3,000.00 "
,ALGIDEX AG PASTE 10CC,$72.20 
,ALLOGRAFT LIGAMENT PATELLA BTB,"$23,500.00 "
,ALLOGRAFT MEDIUM VIABLE CELLS,"$15,180.50 "
,ALLOGRAFT PRE SHAPED PATELLA TENDON,"$23,500.00 "
,AMBU SPUR II PEDI RESUSCITATOR,$111.60 
,ANCHOR 5.5MM HEALIX TI WITH ORTHOCORD,"$2,100.00 "
,ANCHOR BONE,"$5,000.00 "
,ANCHOR LABRAL BONE CAM,$384.00 
,ANCHOR MENISCAL REPAIR 4 SEQUENT W/DEVIC,"$8,224.20 "
,ANCHOR RAPIDLOC MENISCAL,"$1,965.00 "
,ANCHOR SEQUENT MENISCAL REPAIR DEVICE,$374.55 
,ANCHOR ST. JUDE,$126.36 
,ANCHOR SUTURE 3.5MM MORPHIX,"$3,125.00 "
,ANCHOR SUTURE 5.5MM MULTIFIX S,"$3,750.00 "
,ANCHOR SUTURE OPUS MAG,"$1,550.00 "
,ANCHOR TENDON,"$4,000.00 "
,ANCHOR X CLICK,"$1,690.00 "
,ANCHORING TAPE & BLADE CoLS,"$1,610.00 "
,ANESTHESIA - 15 ADDTNL MIN,$309.85 
,ANESTHESIA - 1ST 30 MIN,"$1,830.75 "
,ANKLE SUPPORT STIRRUP FOAM,$179.50 
,ANTENNA EXTERNAL ICON MEDTRONIC,"$1,040.00 "
,APEX SIZE 2  X 65  CONFORM BANDAGE,$37.30 
,APEX SIZE 4  X 75,$38.50 
,APPLICATOR DUPLOSPRAY,"$1,267.05 "
,APPLIER 30 LIGACLIP ENDO,$671.30 
,"APPLIER CLIP ENDO 9 3/8 , MEDIUM",$575.10 
,"APPLIER LIGACLIP ENDO 11.5 , MEDIUM",$575.10 
