System Generated Service Id,Description,Price,,
22973,IMMUNOGLOBULIN IGG,62.32,,
25513,IMMUNOGLOBULIN IGM,62.32,,
24607,REF LAB CSF GAMAGLOBULIN,62.32,,
24634,REF LAB CSF-IGB INDEX,62.32,,
13628,GG IGE,112.21,,
348,IGE,112.21,,
13630,GG IG SUBCLASSES EA,55.23,,
13632,GG IG SUBCLASSES EA w/Modifier 91,55.23,,
349,IGA SUBCLASSES - IGA 1,55.23,,
22958,IGG SUBCLASS 3,55.23,,
22959,IGG SUBCLASS 4,55.23,,
13636,GASES BLD PH ONLY,56.98,,
13637,GASES BLD PH CALCULATED O2 SATURATION,131.78,,
493,ISTAT 3G,131.78,,
351,GASTRIN,119.36,,
13646,GLUC,96.16,,
24608,REF LAB C S F GLUCOSE,26.59,,
13647,GLUC BDY FLU OTH/THN BLD,26.71,,
25987,GLUCOSE FLUID 40200534,26.71,,
13651,GLUC QUAN BLD,26.71,,
25524,ISTAT GLUCOSE,26.71,,
28444,1 HR GLUCOSE GTT OB,32.04,,
13655,GLUC POST GLUC DOSE GLUC,32.04,,
13656,GLUC TOLERANCE TST GTT 3 SPEC GLUC,87.27,,
25989,GLUCOSE TOLERANCE 2HR 40323019,87.27,,
24816,GLUCOSE TOLERANCE TEST,87.27,,
24813,LACTOSE TOLERANCE TEST,87.27,,
161,GLUCOSE TOLERANCE 3HR,26.71,,
24817,GLUCOSE TOLERANCE 4HR,26.71,,
25836,LACTOSE TOLERANCE TEST 40327225,26.71,,
22880,GLUCOSE-6-PHOS DEHYDROGENASE,65.61,,
13672,GLUC-6-PHOSPHATE DEHYD QUAN,65.89,,
13674,GLUC BLD GLUC MNTR DEV CLEARED FDA SPEC HOME USE,16.04,,
24610,REF LAB GGT,47.87,,
25795,"GLUTAMYLTRANSFERASE, GAMMA GGT 11101180",48.08,,
13679,GLUTAMYLTRASE GAMMA,48.08,,
240,GLUTATHIONE,95.75,,
13683,GLYCATED PROTEIN,101.50,,
13685,GONAD FOLLICLE STIMULATING HORM,126.44,,
13687,GONAD LTNZNG HORM,126.44,,
13689,GROWTH HORM HUMAN,113.97,,
13690,HAPTOGLOBIN QUAN,85.50,,
25803,"HAPTOGLOBULIN, QUANTITATIVE 11183010",85.50,,
13691,HPYLORI BRTH NON-RADACT ISOTOPE,457.73,,
13692,HEAVY METAL SCR,128.26,,
13693,HEAVY METAL QUAN EA,149.63,,
28474,"IODINE HEAVY METAL, QUAN",149.63,,
24614,REF LAB COBALT,149.63,,
13695,HGB FXJ&QUAN ELECTROPHORESIS,87.27,,
13697,HGB FXJ&QUAN CHROM,122.87,,
13698,HGB GLYCOSYLATED,65.89,,
24615,REF LAB GLYCOSULATED HGB,65.89,,
13701,HGB METHGB QUAN,49.89,,
13703,HGB PLSM,49.89,,
13706,HEMOSIDERIN QUA,46.32,,
363,HISTAMINE LEVEL,199.47,,
25992,HISTAMINE URINE 40355562,199.47,,
24617,"REF LAB HOMOCYCSTEINE, URINE",113.48,,
13711,HOMOCSTEINE,113.97,,
13719,HYDROXYINDOLACETIC ACID 5,87.27,,
13721,HYDROXYPROGST 17-D,183.43,,
25978,CHROMATIN ANTIBODIES 40202676,225.32,,
369,ANTI PARIETAL AB,78.36,,
22618,ANTI SIGNAL RECOGNITION PROT,78.36,,
28743,EJ,78.36,,
22878,GLIADIN,78.36,,
22921,HISTONE,78.36,,
13725,IA ANAL OTH/THN NFCT AGT MLT STEP METH,78.36,,
13733,IA ANAL OTH/THN NFCT AGT MLT STEP METH w/Modifier 91,78.36,,
22965,IMMUNOASSAY QUALITATIVE,78.36,,
28746,KU,78.36,,
28740,MI-2,78.36,,
28477,"Myeloperoxidase Ab, Serum",78.36,,
28744,OJ,78.36,,
28742,PL-12,78.36,,
28741,PL-7,78.36,,
28476,Proteinase 3 AB (PR3),78.36,,
28745,SRP,78.36,,
28747,U2 SNRNP,78.36,,
22627,ANTIMITOCHONDRIAL ANTIBODY,81.94,,
22547,ACH RECEPTOR MUSCLE BIND AB,90.83,,
22548,ACH RECEPTOR MUSCLE MODULATING,90.83,,
22549,ACHR GANGLIONIC AB,90.83,,
22860,FECAL ELASTASE,90.83,,
22881,GLUTAMIC ACID DECARBOXYLASE,90.83,,
13747,IA ANAL QUAN RP TQ w/Modifier 59,90.83,,
13749,IA ANAL QUAN RP TQ w/Modifier 91,90.83,,
22966,"IMMUNOASSAY QUANTITATIVE, RIA",90.83,,
22999,INSULIN-LIKE GROWTH FACTOR II,90.83,,
28472,MuSK Antibody,90.83,,
13734,REF LAB IA ANAL QUAN RP TQ,90.83,,
23348,THYROPRO BIND INHIB IMMUNOGLOB,90.83,,
28054,Interleukin-6,113.62,,
28473,Antimullerian Hormone,87.27,,
22671,C1 ESTERASE INHIBITOR,87.27,,
13779,IA ANAL QUAN NOS w/Modifier 91,87.27,,
22968,IMMUNOASSAY QUANT NOS NONAB,87.27,,
25823,IMMUNOASSAY UNSPECIFIED 11183520,87.27,,
22990,INFLAMMTORY BOWEL DIS PANEL,87.27,,
22998,INSULIN LGFBP 3,87.27,,
23058,METHOTREXATE,87.27,,
23109,MYELIN ASSOC GP - IGM,87.27,,
23110,MYELIN ASSOC GP - SGPG IGM,87.27,,
28868,Neuromyelitis Optica (NMO)/Aquaporin-4-IgG Cell-Binding Assay,87.27,,
23160,PARANEOPLASTIC - STRIATIONAL,87.27,,
23201,PITUITARY ALPHA SUBUNITS,87.27,,
28748,PM/SCL,87.27,,
13751,REF LAB ACH RECEPTOR MUSCLE STRIATED,87.27,,
23270,RIBO P PROTEIN ANTIBODY IGG,87.27,,
30798,SLA AUTOANTIBODY,87.27,,
23316,STRIATED MUSCLE ANTIBODY,87.27,,
24492,"TRYPTASE, SERUM",87.27,,
23386,TUMOR NECROSIS FACTOR-ALPHA,87.27,,
29607,"Vasc Endothelial Growth Factor, ELISA",87.27,,
371,INSULIN,78.36,,
28249,FREE INSULIN,87.27,,
489,IRON,44.52,,
13787,IRON BNDNG CAP,58.78,,
25835,LACTATE 11183605,73.02,,
374,LACTIC ACID,73.02,,
13797,LACTATE DEHYD,40.94,,
169,LDH FLUID,40.94,,
13799,LACTATE DEHYD ISOENZYMES SEP&QUAN,87.27,,
13801,LACTOFERRIN FECAL QUAL,133.59,,
376,LEAD,81.94,,
25838,LEAD 11183655,81.94,,
28551,"Lead, Random Urine",81.94,,
24619,REF LAB AMINO SURFACTANT,149.63,,
214,LIPASE,46.32,,
378,LIPOPROTEIN A,87.27,,
13811,LIPOPROTEIN-ASSOCIATED PHOSPHOLIPASE A2,228.73,,
25998,LIPOPROT ASSOC PHOS A2 40202644,229.75,,
379,HDL CHOLESTEROL SUBCLASSES,169.18,,
13813,LIPOPROTEIN BLD HR SUBCLASSES,169.18,,
13818,LIPOPROTEIN BLD QUAN NUMBERS&SUBCLASSES,213.70,,
24620,"REF LAB LIPOPROTEIN, PARTICLE QUANT",213.70,,
13821,LIPOPROTEIN DIR MEAS HI DNS CHOLESTEROL,55.23,,
13823,LIPOPROTEIN DIR MEAS LDL CHOLESTEROL w/Modifier 91,64.12,,
383,"ELECTROLYTES, FECES, MAGNESIUM",46.32,,
13825,MAGNESIUM,46.32,,
23047,"MAGNESIUM, URINE RANDOM",46.32,,
23266,RBC MAGNESIUM,46.32,,
24621,"REF LAB ELECTROLYTES, FECES, MAGNESIUM",46.32,,
172,MANGANESE,167.43,,
384,CORTISOL RANDOM URINE QUANT,122.87,,
30796,HIV 4TH GENERATION,122.87,,
13833,MASS SPECT&TANDEM MASS SPECT ANAL QUAN EA SPEC,122.87,,
23049,MASS SPECTROMETRY QUANTITATIVE,122.87,,
23339,THIOPURINE METHYLTRANSFERASE,122.87,,
386,MERCURY,110.40,,
13839,MERCURY QUAN,110.40,,
25997,MERCURY URINE 40215073,110.40,,
13842,"METANEPHRINES,FRAC, 24HR UR",115.77,,
387,"METANEPHRINES,FX,FREE,PLASMA",115.77,,
13854,MYOGLOBIN,87.27,,
13855,NATRIURETIC PEPTIDE,229.75,,
24622,REF LAB BRAIN NATRIURETIC PEPTIDE,229.75,,
394,KAPPA FREE LIGHT CHAINS,92.60,,
13860,NEPHELOMETRY EA ANAL NES w/Modifier 91,92.60,,
25876,"NEPHOLEMETRY, EA ANALYTE NOS 11101182",92.60,,
13952,NUCLEOTIDASE 5'-,74.48,,
13954,OLIGOCLONAL IMMUNE,137.15,,
13960,ORGANIC ACIDS QUAL EA SPEC,112.21,,
13961,ORGANIC ACID 1 QUAN,112.21,,
13969,OSMOLALITY BLD,44.52,,
13970,OSMOLALITY URINE,46.32,,
176,OSTEOCALCIN,203.03,,
215,OXALATE,87.27,,
24791,"OXALATE,URINE 24HR",87.27,,
415,PARATHORMONE,279.65,,
24641,PARATHYHORMONE,279.65,,
13974,REF LAB PARATHYHORMONE,279.65,,
13977,PH BDY FLU XCPT BLD,24.95,,
25970,PH FLUID 40202077,24.95,,
24628,REF LAB COMP DIGEST STOOL ANALY,24.95,,
26356,PH FECES 40334054,24.95,,
23181,PHENCYCLIDINE(PCP),99.73,,
26865,ASSAY FOR CALPROTECTIN FECAL,133.59,,
13988,PHENYLALA9 BLD,37.42,,
24630,"REF LAB ACID PHOSPHATASE, PROSTATIC",65.61,,
13990,PHOSPHATASE ACID PROSTATIC,65.89,,
13992,PHOSPHATASE ALKALINE,35.62,,
13994,PHOSPHATASE ALKALINE ISOENZYMES,99.73,,
24631,REF LAB ALKALINE PHOS ISOENZYMES,99.73,,
14002,PHOSPHOHEXOSE ISOMERASE,69.45,,
24642,PHOSPHORUS INORGANIC,32.04,,
25897,PHOSPHORUS INORGANIC 11184100,32.04,,
14004,REF LAB PHOSPHORUS INORGANIC,32.04,,
217,PHOSPHORUS INORGANIC URINE,35.62,,
26004,PORPHOBILINOGEN QUANT URINE 40354591,56.98,,
14009,PORPHOBILINOGEN URINE QUAN,56.98,,
26163,EVAL AMNIOTIC FLUID PROTEIN,436.36,,
23220,"PORPHYRINS FX QUANT,RAND URINE",196.31,,
26011,PORPHYRIN QUANTITATIVE 40200735,99.73,,
107,ISTAT POTASSIUM,32.04,,
14016,POTASSIUM SERUM,32.04,,
218,POTASSIUM URINE,28.51,,
25899,POTASSIUM URINE 11184133,28.51,,
180,PREALBUMIN,99.73,,
427,PREGNENOLONE,140.68,,
428,17 HYDROXY PREGNENOINE,154.95,,
181,PROGESTERONE,140.68,,
23224,PROCALCITONIN,181.67,,
429,PROLACTIN,131.78,,
24570,REF LAB ASSAY OF PROLACTIN,131.78,,
430,"PROSTAGLANDIN, EACH",169.18,,
24469,PSA DIAGNOSITC (TUMOR MARKER),124.68,,
182,PSA PROSTATE SCREENING ANTIGEN,124.68,,
25907,PSA TOTAL 11184153,124.68,,
23244,PSA ULTRASENSITIVE,124.68,,
431,PSA FREE,124.68,,
432,PROTEIN TOTAL,24.95,,
25906,PROTEIN TOTAL 11184155,24.95,,
23236,"PROTEIN, URINE",24.95,,
24280,TOTAL PROTEIN RANDOM URINE,24.95,,
25905,PROTEIN TOTAL OTHER SOURCE 11184157,24.82,,
183,PROTEIN CSF,24.95,,
23232,PROTEIN TOTAL OTHER SOURCE,24.95,,
23228,PROTEIN ELECTROPHORETIC FX,73.02,,
25903,PROTEIN ELECTROPHORETIC FX 11184165,73.02,,
24284,PROT ELECTROPHORESIS URINE,121.10,,
23235,"PROTEIN, ELECTORPHORETIC FRACT",121.10,,
23233,PROTEIN WESTEN BLOT,115.77,,
23234,PROTEIN WESTERN BLOT,115.77,,
436,AUTOIMMUNE INNER EAR AG WB,122.87,,
23428,WESTERN BLOT INTERPRETATION,122.87,,
23432,ZINC PROT,97.97,,
438,PROINSULIN LEVEL,121.10,,
439,VITAMIN B6,190.57,,
440,PYRUVIC ACID,73.02,,
441,PYRUVATE KINASE,64.12,,
443,ACETYLCHOLRINE RECEPTOR AB,247.55,,
23303,SOLUBLE TRANSFERRIN RECEPTOR,247.55,,
444,RENIN,149.63,,
25910,RENIN 11184244,149.63,,
445,VITAMIN B2,137.15,,
184,SELENIUM,172.76,,
446,SEROTONIN,210.17,,
23293,SEROTONIN 24 HOUR URINE,210.17,,
447,SEX HORMONE BINDING GLOBULIN,147.82,,
108,ISTAT SODIUM,32.04,,
24470,SODIUM,32.04,,
24359,SODIUM SERUM RESPIRATORY,32.04,,
24263,ALDOSTERONE/NA URINE,33.85,,
23302,"SODIUM, URINE",33.85,,
449,"ELECTROLYTES, FECES, SODIUM",33.85,,
28753,"Insulin-Like Growth Factor 1, S",144.25,,
450,SOMATOMEDIN,144.25,,
26008,SOMATOMEDIN 11184305,144.25,,
30795,ADENOSINE DEAMINASE FLUID,48.08,,
452,ANTI-NEUTROPHIL CYTO ANTIBODY,48.08,,
23221,PORPHYRINS QUANT PLASMA,48.08,,
23222,"PORPHYRINS,TOTAL,ERYTHROCYTE",48.08,,
23306,SPECTROPHOTOMETRY,48.08,,
226,"SUGARS, SINGLE QUALITATIVE",38.30,,
22877,"GLACTOSE 1 PHOSPHATE, RBC",238.84,,
455,"SULFATE, URIN",32.04,,
230,TESTOSTERONE FREE,172.76,,
23333,"TESTOSTERONE, BIOAVAILABLE",172.76,,
24330,TESTOSTERONE,174.52,,
219,TESTOSTERONE TOTAL,174.52,,
23334,"TESTOSTERONE, TOTAL",174.52,,
456,NIACIN,144.25,,
23418,VITAMIN B1,144.25,,
458,REF LAB THYROGLOBULIN,108.63,,
24637,THYROGLOBULIN,108.63,,
25926,THYROGLOBULIN (RIA) 41102542,115.68,,
23349,THYROXINE TOTAL,46.09,,
186,"T4, TOTAL",46.32,,
187,FREE T4,60.55,,
23329,T4 FREE BY DIALYSIS,60.55,,
23350,THYROXINE; FREE,60.55,,
28755,Thyroxine Bind Globulin,99.73,,
24572,REF LAB ASSAY THYROID STIM H,113.97,,
459,THYROID STIMULATING HORMONE,113.97,,
23385,"TSH, SENSITIVE",113.97,,
460,THYROID STIM IMMUNOGLOBULIN,345.52,,
461,VITAMIN E,96.16,,
462,CORTISOL BINDING GLOBULIN,122.87,,
189,SGOT,35.62,,
25727,ALANINE AMINO (ALT)(SGPT) 11184460,35.62,,
190,SGPT,35.62,,
463,TRANSFERRIN,87.27,,
204,"TRIGLYCERIDE, FLUID",39.19,,
25929,"TRIGLYCERIDE, FLUID 40202666",39.19,,
23397,VAP - TRIGLYCERIDE,39.19,,
23344,THYROID HORMONE UPTAKE,44.32,,
191,T3 UPTAKE,44.52,,
464,TOTAL T3,96.16,,
192,T3 FREE,115.77,,
465,REVERSE T3,106.86,,
193,TROPONIN,65.89,,
25930,TROPONIN-I 40356045,65.89,,
23382,TROPONIN-T,65.89,,
466,TRYPSIN,143.23,,
467,TRYPSIN FECES QUANT 24 HR,51.65,,
194,BUN BLOOD UREA NITROGEN,26.71,,
23390,UREA NITROGEN QUANTITATIVE,26.71,,
469,URIC ACID,30.28,,
220,REF LAB URIC ACID OTHER SOURCE,32.04,,
23421,VMA,105.06,,
471,VIP,240.45,,
472,ANTI-DIURECT HORM,229.75,,
473,VITAMIN A,78.36,,
26064,VB5 PANTOTHENIC ACID,78.36,,
474,VITAMIN K,92.60,,
31124,"Isopropanol, S",108.63,,
29138,"Methanol, S",108.63,,
23425,VOLATILES,108.63,,
25938,VOLATILES 40284600,108.63,,
25940,ZINC 11184630,76.25,,
14409,ASSAY OF ZINC,76.60,,
478,C-PEPTIDE,140.68,,
479,GONADOTROPIN CHORIONIC QUANT,101.50,,
25797,GONADOTROPIN CHORIONIC QUANT 11184702,101.50,,
197,HCG-B(QUAL),51.65,,
26149,PREGNANCY TEST,51.65,,
480,HCG TUMOR MARKER,101.50,,
481,"ELECTROLYTES, FECES, POTASSIUM",54.67,,
22801,"ELECTROLYTES, FECES,OSMOLALITY",54.67,,
23389,UNLISTED CHEMISTRY PROCEDURE,54.67,,
698,DIFFERENTIAL,23.13,,
24362,HEMATOCRIT,16.04,,
24511,ISTAT HCT HEMATOCRIT,16.04,,
701,HEMOGLOBIN HGB,16.04,,
25804,HEMOGLOBIN HGB 40101206,16.04,,
26344,ISTAT HCT HEMOGLOBIN,16.04,,
702,CBC (W/PLT CT & AUTO DIFF),53.42,,
22545,ABSOLUTE LYMPHOCYTE,44.32,,
22546,ABSOLUTE NEUTROPHIL,44.32,,
718,"COMPLETE CBC, AUTOMA",44.52,,
24769,EOSINOPHILS-ABSOLUTE COUNT,44.52,,
703,RBC RED BLOOD COUNT,19.13,,
704,RETICULOCYTE COUNT,26.71,,
705,EOSINOPHIL COUNT,17.80,,
706,PLATELET COUNT-AUTO,30.28,,
714,STAT MD - BONE MARROW SMEAR PATH CHARGE,353.69,,
719,CLOTTING FACTOR II,87.27,,
22840,FACTOR II ASSAY,87.27,,
720,CLOTTING FACTOR V,119.36,,
22843,FACTOR V,119.36,,
721,CLOTTING FACTOR VII,121.10,,
22844,FACTOR VII,121.10,,
722,CLOTTING FACTOR VIII ONE STAGE,121.10,,
22836,F8(FACTOR III),121.10,,
723,"CLOTTING, FACTOR 8, RISTOCETIN",154.95,,
23273,RISTOCETIN 40102972,154.95,,
724,CLOTTING FACTOR VIII/VW FACTOR,185.34,,
22845,FACTOR VIII MULTIMETRIC,154.95,,
725,CLOTTING FACTOR VIII VON WILLE,228.82,,
3,BLOOD CLOT FACTOR IX,128.26,,
22846,FACTOR X,121.10,,
24550,BLOOD CLOT FACTOR XI TEST,121.10,,
4,FACTOR XII,131.78,,
5,CLOTTING FACTOR XIII,60.28,,
22847,FACTOR XIII SCREEN,60.28,,
6,ANTITHROMBIN III FUNCTIONAL,80.16,,
22712,"CLOTTING INHIBITORS, AT3 ACTIV",80.16,,
7,ANTITHROMBIN III ANTIGEN,73.02,,
8,PROTEIN C ACTIVITY,81.94,,
23227,PROTEIN C ANTIGEN,81.94,,
9,PROTEIN C FUNCTION,94.40,,
23229,PROTEIN S ANTIGEN,78.36,,
23231,PROTEIN S TOTAL,78.36,,
733,PROTEIN S FREE,103.31,,
23230,PROTEIN S FUNCTION,103.31,,
734,ACTIVTED PROTEIN C RESISTANCE,103.31,,
22841,FACTOR INHIBITOR TEST,87.27,,
736,FIBRIN DEGRADATION PRODUCTS,46.32,,
27613,FIBRINOGEN TEST PARACOAGULATION,58.78,,
716,D-DIMER QUANTITATIVE,69.45,,
22766,DIMER QUANTITATIVE,69.45,,
737,FIBRINOGEN ACTIVITY,56.98,,
24574,REF LAB FIBRINOGEN,56.98,,
738,FIBRINOLYSINS SCREEN,35.62,,
23203,PLASMINOGEN ACTIVITY,175.00,,
740,FIBRINOLYTIC FACTOR-PLAMINOGEN,44.32,,
754,FETAL RBC KLEIHAUER-BETKE,132.94,,
755,FETAL SCREEN,44.52,,
24575,REF LAB HEPARIN ASSAY,114.25,,
741,HEPARIN ASSAY,89.07,,
742,LYSOZYME,126.44,,
710,OSMOTIC FRAG QUANT,90.83,,
743,PLATELET FUNCTION SCREEN,146.05,,
744,LUPUS PLATELET NEUTRALIZATION,121.10,,
23311,"STACLOT LA,P",121.10,,
23239,PROTHROMBIN TIME,26.71,,
25904,PROTHROMBIN TIME 11185610,26.71,,
756,PROTIME (LUPUS SCREEN),26.71,,
745,LUPUS PT 1:1 MIXING STUDIES,26.71,,
23240,PROTHROMBIN TIME SUBSTITUTION,26.71,,
24150,DRVVT SCREEN RATIO (LUPUS SC),64.12,,
23282,RUSSELL VIPER VENOM DILUTED,64.12,,
748,REPTILASE TIME,65.89,,
14669,RBC SED RATE AUTO,17.80,,
712,HGB ELECTRO HgB S SCREEN,37.42,,
749,LUPUS THROMBIN TIME,39.19,,
23340,THROMBIN TIME PLASMA,39.19,,
750,ACTIVATED PTT (LUPUS SCREEN),40.94,,
23341,THROMBOPLASTIN TIME PARTIAL,40.94,,
25924,THROMBOPLASTIN TIME PARTIAL 11185730,40.94,,
751,LUPUS PTT 1:1 MIXING STUDIES,44.52,,
26007,VISCOSITY 40201360,78.36,,
22872,FRANCISELLA TULAREMIA AB,48.08,,
553,ALLERGEN SPECIFIC IGG QUANT,35.62,,
554,ALLERGEN IgE Almond,35.62,,
22551,ALLERGEN IGE ALTERNARIA,35.62,,
22552,ALLERGEN IGE ASH,35.62,,
22553,ALLERGEN IGE ASPERGILLIS,35.62,,
22554,ALLERGEN IGE BIRCH TREE,35.62,,
22555,ALLERGEN IGE CASHEW,35.62,,
22556,ALLERGEN IGE CAT EPITHELIUM,35.62,,
22557,ALLERGEN IGE CEDAR,35.62,,
22558,ALLERGEN IGE CLADOSPORIUM,35.62,,
22559,ALLERGEN IGE COCKLEBUR,35.62,,
22560,ALLERGEN IGE COCONUT,35.62,,
22561,ALLERGEN IGE CODFISH,35.62,,
22562,ALLERGEN IGE COMMON SHORT RAGW,35.62,,
22563,ALLERGEN IGE COTTONWOOD,35.62,,
22565,ALLERGEN IGE D. PTERONYSSINUS,35.62,,
22566,ALLERGEN IGE D.FARINAE,35.62,,
22567,ALLERGEN IGE DOG DANDER,35.62,,
22568,ALLERGEN IGE DOG EPITHELIUM,35.62,,
22569,ALLERGEN IGE EGG WHITE,35.62,,
22570,ALLERGEN IGE ELM TREE,35.62,,
22571,ALLERGEN IGE ENGLISH PLANTAIN,35.62,,
22572,ALLERGEN IGE GREER HOUSE DUST,35.62,,
22573,ALLERGEN IGE HAZELNUT,35.62,,
22574,ALLERGEN IGE HOLLISTER HSEDUST,35.62,,
22575,ALLERGEN IGE HONEY BEE,35.62,,
22576,ALLERGEN IGE KENTUCKY BLUE,35.62,,
22577,ALLERGEN IGE LAMB'S QUARTERS,35.62,,
22579,ALLERGEN IGE MAPLE/BOX ELDER,35.62,,
22580,ALLERGEN IGE MARSH ELDER,35.62,,
22581,ALLERGEN IGE MILK,35.62,,
22582,ALLERGEN IGE MUGWORT,35.62,,
22583,ALLERGEN IGE MULBERRY,35.62,,
22584,ALLERGEN IGE OAK TREE,35.62,,
22585,ALLERGEN IGE OAT,35.62,,
22586,ALLERGEN IGE PAPER WASP,35.62,,
22587,ALLERGEN IGE PEANUT,35.62,,
22588,ALLERGEN IGE PECAN,35.62,,
22589,ALLERGEN IGE PENICILLIUM,35.62,,
22590,ALLERGEN IGE PIGWEED,35.62,,
22591,ALLERGEN IGE PISTACHIO,35.62,,
22592,ALLERGEN IGE RYE GRASS,35.62,,
22593,ALLERGEN IGE SESAME SEED,35.62,,
22595,ALLERGEN IGE SORREL,35.62,,
22596,ALLERGEN IGE SOYBEAN,35.62,,
22597,ALLERGEN IGE SYCAMORE,35.62,,
22598,ALLERGEN IGE TIMOTHY GRASS,35.62,,
22600,ALLERGEN IGE WALNUT,35.62,,
22601,ALLERGEN IGE WHEAT,35.62,,
22602,ALLERGEN IGE WHITE FACED HORNE,35.62,,
22603,ALLERGEN IGE YELLOW HORNET,35.62,,
22604,ALLERGEN IGE YELLOW JACKET,35.62,,
22605,ALLERGEN SPECIFIC IGE,35.62,,
32526,Flounder IgE,42.79,,
23259,RAST,48.54,,
556,ANTI PLATELET ANTIBODY,124.68,,
22620,ANTIBODY ID PLATELET AB,124.68,,
22891,HEPARIN PF4 ANTIBODY,124.68,,
525,ANA SCREEN,81.94,,
22631,ANTINUCLEAR ANTIBODIES,81.94,,
526,ANA TITER,76.60,,
25734,ANTINUCLEAR ANTIBODIES; TITER 11186039,76.60,,
527,ANTI STREPTOLYSIN TITER,49.89,,
22634,ANTISTREPTOLYSIN O TITER,49.89,,
22635,ANTISTREPTOLYSIS O SCREEN,39.19,,
557,C REACTIVE PROTEIN,35.62,,
536,C REACTIVE PROTEIN HIGH SENS,86.88,,
22739,C-REACTIVE PROTEIN ULTRAQUANT,87.27,,
558,BETA 2 GLYCOPROTEIN AB,172.76,,
22661,BETA-2-GLYCOPROTEIN IGA,172.76,,
22662,BETA-2-GLYCOPROTEIN IGG,172.76,,
22663,BETA-2-GLYCOPROTEIN IGM,172.76,,
22682,"CARDIOLIPIN ANTIBODY, EA CLASS",172.76,,
22685,CARDIOLIPIN IGG AUTOANTIBODIES,172.76,,
22686,CARDIOLIPIN IGM AUTOANTIBODIES,172.76,,
28475,PHOSPHOLIPID AB IGA,172.76,,
24149,PHOSPHOLIPID AB IGG,172.76,,
24152,PHOSPHOLIPID AB IGM,172.76,,
23190,PHOSPHATIDYLSERINE AB IGA,108.63,,
23191,PHOSPHATIDYLSERINE AB IGG,108.63,,
23192,PHOSPHATIDYLSERINE AB IGM,108.63,,
533,COLD AGGLUTININ,46.09,,
534,"COLD AGGLUTININ, TITER",55.23,,
25746,"COLD AGGLUTININ, TITER 11186157",55.23,,
32304,COMPLEMENT; AG EA,76.66,,
22672,C3 SERUM COMPLEMENT,81.94,,
22673,C4,81.94,,
22723,COMPLEMENT 5,81.94,,
22726,COMPLEMENT C7,81.94,,
22728,COMPLEMENT-CLQ,81.94,,
25064,"C1 ESTERASE INHIB, FUNCTIONAL",81.94,,
560,C2,81.94,,
22724,COMPLEMENT 8,81.94,,
22727,COMPLEMENT FUNCTION ACTIVITY,81.94,,
561,CH50,137.15,,
22748,CYCLIC CITRULLINATED PEPTIDE,87.27,,
564,ANTI-DNASE B TITER,89.07,,
22764,"DEOXYRIBONUCLEASE, ANTIBODY",89.07,,
565,ANTI DNA ANTIBODY,92.60,,
566,SS-DNA,81.94,,
567,AMTI-ENA,121.10,,
22833,EXTRACTABLE NUCLEAR AG,121.10,,
22834,EXTRACTABLE NUCLEAR ANTIGEN,121.10,,
24127,JO1 ANTIBODIES,121.10,,
24126,SCL 70 ANTIBODIES,121.10,,
24124,SM ANTIBODIES (SMITH AG),121.10,,
23310,SS-A/RO ANTIBODIES,121.10,,
24125,U1RNP ANTIBODIES,121.10,,
568,ANTI SMOOTH MUSCLE ANTIB,81.94,,
22626,ANTI-GLOMERULAR,81.94,,
22869,FLUORESCENT ANTIBODY SCREEN,81.94,,
23268,RETICILIN ANTIBODY,173.23,,
22628,ANTINEURONAL NUCLEAR AB TYPE 1,81.94,,
22629,ANTINEURONAL NUCLEAR AB TYPE 2,81.94,,
22630,ANTINEURONAL NUCLEAR AB TYPE 3,81.94,,
22694,CENT-AB,81.94,,
22802,ENDOMA,81.94,,
22868,FLUORESCENT AGENT AB TITER,81.94,,
22870,FLUORESCENT ANTIBODY TITER,81.94,,
22875,GIARDIA ANTIBODY,81.94,,
23158,PARANEOPLASTIC - AMPHIPHYSIN,81.94,,
23159,PARANEOPLASTIC - CRMP-5 IGG,81.94,,
23248,PURKINJE CELL CYTO AB TYPE 1,81.94,,
23249,PURKINJE CELL CYTO AB TYPE 2,81.94,,
23250,PURKINJE CELL CYTO AB TYPE TR,81.94,,
687,CA 15-3,140.68,,
22676,CANCER ANTIGEN 15-3,140.68,,
571,CA-19-9,140.68,,
688,CA 125,140.68,,
14501,HUMAN EPIDIDYMIS PROTEIN 4,140.68,,
532,"HETEROPHILE AB, SCREEN",35.62,,
689,CHROMAGRANIN A,140.68,,
25821,Borrelia species IgA 40200841,101.50,,
25822,Borrelia species IgG 40200843,101.50,,
22963,Borrelia species IgM,101.50,,
573,IMMUNOASSAY,101.50,,
23035,LYME ANTIBODY CAPTURE - IGA,101.50,,
23036,LYME ANTIBODY CAPTURE - IGG,101.50,,
23037,LYME ANTIBODY CAPTURE - IGM,101.50,,
23206,PNEUMOCOCCAL IGG TYPE 14,101.50,,
23207,PNEUMOCOCCAL IGG TYPE 18C,101.50,,
23210,PNEUMOCOCCAL IGG TYPE 3,101.50,,
23211,PNEUMOCOCCAL IGG TYPE 4,101.50,,
23214,PNEUMOCOCCAL IGG TYPE 6B,101.50,,
23215,PNEUMOCOCCAL IGG TYPE 8,101.50,,
23216,PNEUMOCOCCAL IGG TYPE 9V,101.50,,
24174,S.PNEUMONIAE IGG-SEROTYPE 1,101.50,,
24178,S.PNEUMONIAE IGG-SEROTYPE 19F,101.50,,
