Current Price 1,Default CPT Code,Item Active,Item Description - Item Master,Item Number,Item Termination Date
0,,Y,PROBE COVER TEMPORAL THERM EXERGEN,6210936,
5976,15931,Y,EXCISION OF SACRAL PRESSURE SORE,1215931,
800,L8699,Y,MEMORY SHAPE SIZER 650CC,8080145,
65,C1713,Y,SCREW CORTEX 3.5 MM TI 22 MM,6212068,
0,,Y,INR (Panel)-,6090136,
472,L8699,Y,SUTURE LASSO CRESENT AR-4068CH,6212829,
3172.59,15958,Y,EXCISION TROCHANTER PRESSURE ULCER,1215958,
3859.44,66630,Y,IRDEC CRNLSCLRL/CRNL SCTJ SECTOR GLC SPX,1266630,
3125.86,15999,Y,EXCISION LEG ULCER,1215999,
728.7,C1713,Y,SCREW SOF SELF DRILLING 14 X 4.5MM ATLAN,8015069,
10638,L8699,Y,PFJ TROCHLEA,8005729,
5000,C1713,Y,PLATE 3D ORBITAL FLOOR,8020139,
0,,Y,5.0 DRILL BIT CHILVERS 86.8450,6203303,
674.73,C1713,Y,SCREW SOF SELF DRILLING 15 X 4 ATLANTIS,8015067,
330,,Y,DRILL BIT CANNULATED 4 MM,8000144,
2260.88,17000,Y,DESTRUCTION PREMAL LESIONS 1ST LESIO,1217000,
3604.37,66840,Y,REMOVAL LENS MATERIAL ASPIRATION TEC,1266840,
0,,Y,PILLOW ALL PURPOSE,6205432,
0,,Y,NF-AMLODIPINE AND BENAZEPRIL CAP 10MG-20,3326,
0,,Y,6.0 DRILL BIT CHILVERS 86.8450,6203304,
50.4,87081,Y,GC Culture,6090127,12/18/2018
728.7,C1713,Y,SCREW SOF SELF DRILLING 15 X 4.5 ATLANTI,8015070,
0,,Y,RXNF Tekturna Oral Tablet 150MG,5193,
0,,Y,NF-Diltiazem HCl Capsule 120MG,4147,
2260.88,17106,Y,DESTRUCT CUT VASC LESION LASER 10CM,1217106,
45.5,C1713,Y,SCREW CORTEX TI 4.5 MM X 40 MM,8015086,
453.81,C1713,Y,SCREW SYNT LCK 7.3MM CAN 4MM HX SKT85MM,8025404,
0,82480,Y,Cholinesterase,6090132,12/18/2018
0,,Y,SUTURE 4-0 POLYSORB P13 18IN UNDYED,6210860,
4986.07,66850,Y,REMOVAL LENS PHACOFREGMENTATION,1266850,
0,,Y,NERVE BLOCK-ropivacaine 0.1% INF 300 ml,2291616,
0,,Y,RXNF quiNINE Sulfate Oral Capsule 325MG,5194,
2260.88,17110,Y,DESTRUCT BENIGN LESION O/T SKIN TAGS,1217110,
219.9,,Y,Dibucaine and Cholineserase Panel,6090133,12/18/2018
0,,Y,NF-Edarbi Oral Tablet 80MG,5033,
2361.22,L8699,Y,TRIATHOLON TOTAL KNEE SYSTEM OFFSET 4MM,8005821,
0,,Y,NERVE BLOCK-ropivacaine 0.125% INF 200ml,2291623,
45.5,C1713,Y,SCREW CORTEX TIT 4.5 MM X 34MM,8015202,
2262.5,C1713,Y,PLATE SYNT 3.5 LOCKING OLECRAN 2 HO LEFT,8010150,
626,C1713,Y,HA SCREW ACL 9MM X 25MM,6213457,
0,,Y,NERVE BLOCK-ropivacaine 0.15% INF 200ml,2291626,
0,,Y,PAD INSTRA LARGE SAFE T SORB 48 X 64,6212168,
0,,Y,NERVE BLOCK-ropivacaine 0.15% INF 300ml,2291627,
3726,L8699,Y,STEM TIBIAL CEMENTED 15 MM 60 MM,8005172,
0,,Y,SUTURE 4-0 CAPROSYN P12 18IN,6210899,
6046,L8699,Y,IMPLANT DEP MOD PLUS TIB WED,8005921,
4612,L8699,Y,IMPLANT DEP MOD PLUS TIB TRAY,8005190,
0,,Y,"IMMOBILIZER KNEE TRI-PANEL 12.5"" UC",6213667,
45.5,C1713,Y,SCREW CORTEX TIT 4.5 MM X 38 MM,8015085,
5771.77,66852,Y,REMOVAL OF SECONDARY MEMBRANOUS CATA,1266852,
0,,Y,SUTURE 4-0 CHROMIC GUT 30 CV23,6210891,4/28/2015
2273.1,C1713,Y,PLATE SYNT 3.5 LOCKING OLECRAN 2 HO RIGH,8010329,
652,C1713,Y,SCREW SYNT 6.5MM CAN 70MM,8012057,
0,17999,Y,UNLISTED PROCEDURE SKIN,1217999,
0,,Y,NF-Dulera Inh Aer Pwd 5MCG-100MCG/Act,4151,
1697.4,19000,Y,PUNCT ASPIRATION OF BREAST CYST,1219000,
440,C1713,Y,CAP SCREW NEXLINK,8025565,
0,,Y,NF-Biotene Moisturizing Mouth Oral Spray,4155,
3282.72,C1713,Y,PLATE SYNT 3.5 MM 4 HOLE TIBIA RT,8015360,
5916,L8699,Y,IMPLANT DEP ROT PLAT TIBIAL SZ 10MM,8008521,
2390,C1713,Y,S&N TRIGEN LAG SCREW,8024559,
69.2,C1713,Y,SCREW CORTEX TIT 4.5 MM X 42 MM,8015203,
375,15877,Y,PC SUCTION ASSIST LIPECTOMY; TRUNK,2015877,
3840,L8699,Y,IMPLANT UNIVERSAL STEM FLUTED 75X12MM,8005469,
426,,Y,"MEASUREMENT PROBE, 70 DEG",6212892,
724,C1713,Y,S&N TRIGEN LOW PRO SCREW 3MMX100,8024561,
1697.4,19100,Y,BIOPSY OF BREAST NEEDLE CORE (SEPERA,1219100,
69.2,C1713,Y,SCREW CORTEX TIT 4.5 MM X 46 MM,8015087,
756,C1713,Y,S&N TRIGEN LOW PRO SCREW 4.5MMX25,8024557,
4358.54,66930,Y,REMOVAL LENS MATERIAL,1266930,
2620,L8699,Y,OVAL DOME PATELLA 3 PEG 38MM,8005011,
251.58,C1713,Y,14MM CANN SCREW,8000096,
750,C1713,Y,S&N TRIGEN LOW PRO SCREW 5MMX10,8024549,
0,,Y,MISC ITEM FOR MARKETING,999808,
3874.56,19101,Y,BREAST BIOPSY INCISIONAL,1219101,
69.2,C1713,Y,SCREW CORTEX TIT 4.5 MM X 52 MM,8015088,
972,L8699,Y,"PHOENIX MICROFRACTURE DRILL BIT, 0.9MM",6212842,
3604.37,66940,Y,EXTRACT LENSEXTRACAPS W/OUT IOL,1266940,
3456.19,C1713,Y,PLATE SYNT 3.5 MM 4/HLE 81 MM LEFT,8015117,
333.69,,Y,ANSPACH CUTTER DIAMOND DISC MHD-25DD,6211998,
3874.56,19120,Y,EXCISION OF BREAST TISSUELESION,1219120,
4875.56,66982,Y,EXTRACAP CATAR REM W/IOL,1266982,
485.36,,Y,SCREW SHORT THREAD 5.5MM X 55MM,8033048,12/22/2018
787.25,A4300,Y,PICC LINE (GROSHONG 4 FR),8040235,
756,C1713,Y,S&N TRIGEN LOW PRO SCREW 5MMX30,8024555,
3874.56,19126,Y,EXC: BREAST LESION EACH ADDITIONAL,1219126,
12000,L8699,Y,GUARDIAN RESURFACING FEMUR,8046306,
9196.45,19260,Y,EXCISION CHEST WALL TUMOR INCLUD RIBS,1219260,
3456.19,C1713,Y,PLATE SYNT 3.5 MM 4/HLE 81 MM RIGHT,8015109,
4596.66,66984,Y,CATARACT REMOVAL INSERTION OF IOL LE,1266984,
0,,Y,NF-Microgestin 1/20 Oral Tablet 20MCG-1M,3628,
756,C1713,Y,S&N TRIGEN LOW PRO SCREW 5MMX32.5,8024556,
0,,Y,NF-COMBIGAN 0.2%-0.5% OPHTHALMIC SOLUTIO,3418,
121.17,L8699,Y,PIN  DEP 9 IN,8005018,
0,,Y,RXNF Advair Diskus 500/50 Inhaler,3261,
274,C1713,Y,SCREW LCK TI 2.4 MM 14MM,8010263,
1400,L8699,Y,SSP ROUND TISSUE EXPANDER 220CC,8080234,
1400,L8699,Y,SSP RECTANGULAR TISSUE EXPANDER 75CC,8080235,
242,C1713,Y,SCREW 1.2X4MM SD,8020141,
3840.14,C1713,Y,PLATE SYNT 3.5 MM 6 HOLE TIBIA RT,8010573,
3000,L8699,Y,GUARDIAN TIBIAL POLY SPACER,8046302,
57.23,G0306,Y,CBC W/ DIFF W/O PLTS (Lab Corp),6090256,12/18/2018
246,C1713,Y,BOLT EXTRACTION FOR 3.5MM-4.0 MM SCREWS,6200963,
0,,Y,NF-BRIMONIDINE TARTRATE 0.2% OPHTHALMIC,2944,
9000,L8699,Y,GUARDIAN TIBIAL SLEEVE W/ PLUGS,8046305,
0,,Y,sodium polystyrene sulfon 0.25 gm/ml SUS,2290795,
1500,L8699,Y,GUARDIAN RESURFACING AXIAL PIN,8046307,
54.5,85044,Y,RETICULOCYTE COUNT,6085044,3/18/2015
0,,Y,NF-WP Thyroid Oral Tablet 48.75MG,4398,
395,19304,Y,"PC MASTECTOMY, SUBCUTANEOUS",2019304,
85.4,86638,Y,Q Fever Antibodies-,6090538,
218,C1713,Y,SCREW 1.2X4MM ST,8020144,
840,V2787,Y,SN6AD1 CORRECTIVE LENS,8026045,
3470,C1713,Y,PLATE SYNT 3.5 MM 6/HLE RIGHT,8015143,
4145.13,66985,Y,INSERT IOL W/ CATARACT EXT CURRENT,1266985,
0,,Y,MASK FACE MEDIUM ADULT W/ BLUE HOOK RING,6214018,
5442.65,19301,Y,MASTECTOMY PARTIAL (LUMPECTOMY),1219301,
379.58,72114,Y,"XR L-SPINE COMPLETE, 6 VIEWS",2172114,
181.02,72072,Y,XR T-SPINE 3 VIEW,2172072,
1208,C1713,Y,HDLS CMPN SCR 2.5X22NS,8025425,
85.4,86611,Y,Bartonella-,6090539,
0,,Y,RXNF Nature-Throid 113.75MG Tab,4652,
855,L8699,Y,ROUND SALINE 350-1660,8080262,
218,C1713,Y,SCREW 1.2X8MM ST,8020143,
0,,Y,CATHETER SUCTION 14 FR (from anesthesia),6201787,
0,,Y,DISCS OPTICAL  M.O.D. 2.2 MG,6203294,
448.2,C1713,Y,SCREW LOCKING 4.5 MM TI STARDRIVE 50 MM,8000594,
0,,Y,NF-Restasis Ophthalmic Emulsion 0.05%,3630,
34.34,L8699,Y,PIN FIXATION MBT,8005246,
45,82310,Y,CALCIUM (confirmation)-,6090655,
0,,Y,NF-Lubricating Plus Ophthalmic Solution,3629,
3304.17,66999,Y,UNLISTED PROCEDUREANTERIOR SEG EYE,1266999,
0,,Y,DNU SUTURE 0 POLYSORB HOS11 18IN MULTI,6210890,3/11/2019
3613.43,C1713,Y,SCREW STRY 5.5X40,8020124,
45,84132,Y,POTASSIUM (confirmation)-,6090657,
175.56,73030,Y,XR SHOULDER AP/AXILLARY VIEWS RIGHT,2173032,
0,,Y,NF-VITAMIN D3 ORAL TABLET 5000IU,3554,
5114.7,19304,Y,MASTECTOMY SUBCUTANEOUS,1219304,
419.12,C1713,Y,SCREW SYNT CANNUL SHORT THREAD 4.0X48MM,6211897,
70,83036,Y,Hgb A1C-,6090611,
146.84,L8699,Y,ROD SYNT CARBON FIBER 4.0MMX140MM,8015304,
118.44,73100,Y,XR WRIST 2 VIEW RIGHT,2173100,
118.44,73100,Y,XR WRIST 2 VIEW LEFT,2173101,
0,,Y,NF-Lubricating Plus Ophthalmic Solution,3632,
4176.68,67005,Y,REMOVAL OF VITREOUS,1267005,
0,,Y,ipratroprium/albuterol 14.7 gm INHALER,2290054,
5918.61,19316,Y,MASTOPEXY,1219316,
650,,Y,MEDTRONIC BALLOON SEEKER FRNT 6X17MM,6203534,12/22/2018
0,,Y,TAPE 1 IN. POROUS LATEX FREE (ANDERSON),6202371,
3613.43,C1713,Y,SCREW STRY 6.5X40,8020123,
0,,Y,TRACTION TOWER ACCESS DIG TRAP SMALL .75,6207405,
0,,Y,TRACTION TOWER ACCESS DIG TRAP LRG .75,6207401,
0,,Y,methylene blue 1% VIAL 10 ml,2291763,
76.9,86255,Y,Endomysial Antibody IgA-,6090496,
0,,Y,NF-Restasis Ophthalmic Emulsion 0.05%,5041,
0,,Y,NF-JANUMET XR ORAL TAB ER 1000MG-50MG,3399,
0,,Y,NF-JALYN 0.5MG-0.4MG ORAL CAPSULE,3421,
0,,Y,NF-FLECAINIDE ACETATE 50MG ORAL TABLET,3434,
8002,L8699,Y,PINNACLE ACETABU ALTRX +4 NEUTRAL 40x56,8005364,
0,,Y,TYPE AND SCREEN-,6090056,
438.48,C1713,Y,SCREW LOCKING 5.0 MM TI STARDRIVE 38 MM,8010333,
220,99217,Y,PC OBS DISCHARGE DAY MGT,2099917,
0,,Y,SUTURE 5-0 PROLENE RB2 30IN        8710H,6202932,
66.99,L8699,Y,PIN SEP BURR FIXATION 2PK,8005118,
0,,Y,IVPB medication: 1 gm/NS 50 ml,2290503,
175.06,86902,Y,XBB ANTIGEN SCREEN TYPE I PER UNIT-,6086904,
0,,Y,RXNF Methylphenidate HCl 10MG TAB,3206,
0,,Y,NF-Breo Ellipta Inhalation Powder,5034,
0,,Y,GLOVE NONSTERILE PURPLE NITRILE KC MED,6207745,11/3/2014
2275.25,C1713,Y,SCREW STRY XIA MA  6.5 X 30 TI,8020072,
0,,Y,NF-Tobramycin Ophth Solution 0.3%,5035,
0,,Y,NF-Xopenex HFA Inh/Neb Aer Pwd 0.045MG/1,4394,
0,,Y,RXNF Hydrocortisone Oral Tablet 10MG,4385,
9083.48,19324,Y,MAMMAPLASTY AUGMENTATION W/O PROS IMPLAN,1219324,
424.44,C1713,Y,SCREW LOCKING 5.0 MM TI STARDRIVE 42 MM,8010479,
5340,C1713,Y,IMPLANT SCREW ON TIBIAL WEDGE 5MM SZ3-4,8025628,
3513.86,C1713,Y,PLATE SYNT 3.5 MM 8 HOLE TIBIA,8010464,
0,,Y,TAPE 2 IN MICROPORE,6200483,
0,,Y,NF-fentaNYL Transdermal Patch 25MCG/1HRS,5210,
133.4,J2760,Y,phentolamine mesylate 5 mg VIAL 2 ml,2290891,
0,,Y,NF-glyBURIDE Micro/metFORMIN HCl Tablet,4159,
0,L8614,Y,MIDSCALA (BACK UP),8026033,
2275.25,C1713,Y,SCREW STRY XIA MONOAXIAL 4.5 x 25MM,8020062,
6060.62,67015,Y,ASPIRATION/RELEASE VITREOUS,1267015,
503.22,C1713,Y,SEE 6211903,8015099,12/22/2018
0,,Y,NF-Diclofenac Sodium Topical Gel 1%,5042,
0,L8614,Y,DUAL PROCESSOR,8026034,
0,,Y,NF-Pilocarpine Oral Tablet 5MG,5039,
0,,Y,NF-FreshKote Ophth Soln 2%-2.7%,5299,
4128,L8699,Y,INSERT SIZE 3 RIGHT 6MM,8025396,
3694,,Y,HEAD SELF CENTERED BI-POLAR,8005504,
41.92,82043,Y,MICROABLUMIN URINE-QUANTATIVE,6090614,
6060.62,67025,Y,INJECTION OF VITREOUS SUBSTITUTE,1267025,
175.56,73030,Y,XR SHOULDER 3-VIEW LEFT,2190103,
0,,Y,scopolamine patch removal OTHER,2291684,
649.32,93880,Y,US CAROTID DUPLEX,2193880,
33,C9113,Y,pantoprazole 40 mg VIAL (Protonix),2291568,
533.09,L8699,Y,SCREW MINI MAX TORQ 3.2 X 26 MM ZP,8030308,12/22/2018
0,,Y,TAPE 3 IN MICROPORE,6200484,
0,,Y,clindamycin 300 mg/D5W 50 ml (Cleocin),2291000,
649.32,93926,Y,US ARTERIAL DUPLEX/GRAFT LOWER EXT RIGHT,2193927,
89.5,C1713,Y,SCREW SYNT SLFTAP CORT 2.7X12MM T8 STARD,8010107,
649.32,93926,Y,US ARTERIAL DUPLEX/GRAFT UPPER EXT RIGHT,2193929,
2275.25,C1713,Y,SCREW STRY XIA MONOAXIAL 4.5 x 35MM,8020064,
0,,Y,----------RADIOLOGY---------,2199999,12/19/2018
0,,Y,NF-Vancomycin HCl IV Pwd for Soln 1GM,6198,
0,,Y,NF-Vancomycin HCl Powder for Solution 1G,6199,
25,L8699,Y,"ORTHOGLASS 2"" (CHARGE PER FT)",6200240,
2122,C1713,Y,PLATE SYNT 3.5MM LCP METAPHYSEAL 7 HO,8010224,
4580,C1713,Y,SPEED IMPLANT 11X12X10,8025319,
511.46,L8699,Y,SEE 6211906,8010273,12/22/2018
0,,Y,NF-ASMANEX TWISTHALER 0.22MG/ACTUATION I,3290,
2275.25,C1713,Y,SCREW STRY XIA MONOAXIAL 4.5 x 40MM,8020065,
0,,Y,TIPS EAR STEPHESCOPE,6212567,
0,,Y,PACK VIT ACCURUS 25G 8065751493,6211117,
0,,Y,NF-Nasonex Spray 0.05MG/Inh,4396,
0,,Y,MISC ITEM FOR LABORATORY,999060,12/18/2018
9083.48,19342,Y,DELAYED INSERTION OF BREAST PROSTHES,1219342,
6060.62,67039,Y,VITRECTOMY,1267039,
5442.65,19350,Y,NIPPLE/AREOLA RECONSTRUCTION,1219350,
572,,Y,"ARTHREX HIP ACCESS, DISPOSABLE KIT",6212830,
5792,C1713,Y,IMPLANT DEP PINN ACET LINER 4 NEUT LNRAN,8005931,
3113.57,,Y,XPRESS SINUS KIT  6x8 STANDAR    JD206,6201759,12/22/2018
221.9,L8699,Y,TIBIAL OBTURATOR,8005827,
562,,Y,"TIT END CAPS, STARDRIVE ACCESS",8015250,
3954,L8699,Y,IMPLANT DEP ARTIC MET ON MET FEM HEAD 36,8005475,
0,,Y,SPLINT FOREARM ADULT LT UC,6213700,
6060.62,67040,Y,VIRECTOMY WITH ENDOLASER PANRETINAL,1267040,
13984.48,19357,Y,IMMEDIATE OR DELAYED BREAST RECONSTR,1219357,
23934,L8699,Y,"8"" BOWED IMPLANT STEM",8005932,
46.31,87205,Y,CULTURE GRAM STAIN,6087205,12/18/2018
675.29,64418,Y,SUPASCAPULAR NERVE,1264418,
3752.12,C1713,Y,PLATE SYNT 3.5 MM 8 HOLE TIBIA LFT,8010532,
46.31,87081,Y,CULTURE BETA STREP GROUP A-,6090394,
0,,Y,NEEDLE QUINCKE TIP 3 INCH X 22 G,6211964,
0,,Y,CANISTER LIPO LINER 1500CC THIN WALL,6213548,
0,,Y,NF-NUVIGIL 250MG ORAL TABLET,3101,
192,,Y,LARGE BONE BLADE,6205994,
2275.25,C1713,Y,SCREW STRY XIA MONOAXIAL 4.5 x 45MM,8020066,
0,,Y,NF-Primidone Oral Tablet 250MG,3711,
0,,Y,SUTURE 4-0 BIOSYN P12 18IN,6211003,
3321.88,L8699,Y,TIBIAL INSERT,8005828,
131,88329,Y,PATHOLOGY CONSULT DURING SURGERY,6088329,
0,,Y,NF-Primidone Oral Tablet 250MG,3712,
9650,19361,Y,BREAST RECONSTRUCTION WITH LATISSIMU,1219361,
0,,Y,SUTURE 2-0 POLYSORB GS22 18IN MULTI,6210872,
68.71,C1713,Y,SCREW SYNT 2.7 LOCKING 18 SLFTAPING T8,6212080,
0,,Y,celecoxib 100 mg CAP UD (CeleBREX),2291604,
0,,Y,"NF-Avodart Capsule, Liquid-Filled 0.5MG",4399,
46.31,85651,Y,SEDIMENTATION RATE  WESTERGREN,6085651,12/18/2018
2275.25,C1713,Y,SCREW STRY XIA MONOAXIAL 5.5 x 30MM,8020067,
6060.62,67043,Y,VIRECTOMY WITH REMOVL SUBRETINAL MEMBRA,1267043,
0,,Y,NF-OLIVE LEAF 500MG ORAL CAPSULE,3272,
0,,Y,TIMBERLINE INST,1200384,
4986.07,19369,Y,BREAST RECONSTRUCTION,1219369,
0,,Y,NF-ACIDOPHILUS ORAL CAPSULE,3271,
3188.1,67101,Y,REPAIR OF RETINAL DETACHMENT INC DRAINAG,1267101,
2275.25,C1713,Y,SCREW STRY XIA MONOAXIAL 5.5 x 35MM,8020068,
311.14,L8699,Y,PIN SYNT STEINMAN 5.0MM W CEN THRD 250,8010181,
5391,L8699,Y,IMPLANT FEMORAL POST STABILIZED SIZE 2.5,8005683,
0,,Y,SPLINT WRIST W/ THUMB X-SMALL RT-UC,6213653,
0,,Y,NF-Symbicort Inh Aer Liq 160MCG-4.5MCG,4397,
845.12,C1713,Y,SCREW SYNT HDLS 3.0MM COMP LG THRD 38MM,8010187,
11930,,Y,UNIVERSAL APEX HUMERAL STEM 12MM,6208592,
308.34,L8699,Y,PIN SYNT STEINMAN 5.0MM W CEN THRD 250,8010486,
5918.61,19380,Y,REVISION OF RECONSTRUCTED BREAST,1219380,
0,,Y,NF-OXcarbazepine Oral Tablet 300MG,3713,
0,,Y,NF-PROzac Weekly Capsule 90MG,5341,
5582.01,L8699,Y,PINNACLE REVISION STATNDA PROFILE SHELL,8005161,
756,L8699,Y,SCREW SHORT THREADED 7.0X55MM,8033449,12/22/2018
78.44,,Y,SHAVER 3.5 INCISOR PLUS ELITE   72200095,6212810,
312,C1713,Y,SEE 6214265,8010837,12/22/2018
773.61,C1713,Y,PLATE SYNT 3.5 MM LCP PLATE 6 HOLE 85MM,8010090,
2275.25,C1713,Y,SCREW STRY XIA MONOAXIAL 5.5 X 40MM,8020069,
0,,Y,NF-K-PHOS NEUTRAL 155MG-852MG-130MG ORAL,2335,
0,,Y,SHAVER 4.5 BONE CUTTER 72202531,6208107,
453.68,C1713,Y,SCREW SYNT 3.0 CAN SHT THRD CRC RCS 40,6200800,
44.18,87176,Y,TISSUE GRINDING-,6090420,
3188.1,67110,Y,REPAIR OF RETINAL DETACH GAS INJECT,1267110,
0,,Y,P CONTAINERS UNSTERILE,6202308,
0,,Y,MISC ITEM FOR SUPPORT SERVICES,999062,
5582.01,L8699,Y,PINNACLE REVISION STATNDA PROFILE SHELL,8005162,
3820.91,20101,Y,EXPLORATION OF PENETRATING CHEST WALL,1220101,
317.94,L8699,Y,PINS ORTHOSORB 84-1070,6202841,
3756.64,C1713,Y,PLATE SYNT 3.5 MM PROXIMAL HUMERUS LCP,6214232,
2275.25,C1713,Y,SCREW STRY XIA MONOAXIAL 5.5 x 45MM,8020070,
0,,Y,"NF-POTASSIUM CHLORIDE 10MEQ ORAL TABLET,",3330,
3719.52,L8699,Y,PIP ASCENSION DISTAL COMPONENT,8025159,
6060.62,67112,Y,REPAIR OF RETINAL DETACHMENT SCLERAL,1267112,
7986,C1776,Y,IMPLANT DEPUY FEMORAL HEAD 36MM 12/14,8005676,
0,,Y,LIGHT HANDLES ROOM 10-11,6211767,9/6/2016
0,,Y,NF-Refresh Tears Ophth Solution 0.5%,4153,
3719.52,L8699,Y,PIP ASCENSION DISTAL COMPONENT,8025183,
0,,Y,***DNU***CORSET BOA LITE LARGE,6209979,2/4/2011
0,,Y,NF-Xopenex HFA Inh/Neb Aer Pwd 0.045MG/1,4154,
3988.38,C1713,Y,PLATE SYNT 3.5 MM PROXIMAL HUMERUS LCP,6214233,
0,,Y,NF-Chlorpheniramine Maleate Tablet 4MG,4156,
175.36,C1713,Y,PLATE SYNT 1.333 TUB W COLR 6 HLE 73MM,6201466,
0,,Y,NF-Butalbital/APAP/Caffeine Tablet,4157,
2275.25,C1713,Y,SCREW STRY XIA MONOAXIAL 6.5 x 35MM,8020073,
2260.88,67141,Y,PROPHYL RETINAL DETACH CRY/DIA,1267141,
406.35,,Y,BLADE CASPAR BLADE 6MM 5400-134-6,6205904,
0,,Y,NF-Symbicort Inh Aer Liq 160MCG-4.5MCG,4161,
3719.52,L8699,Y,PIP ASCENSION PROXIMAL COMPONENT,8025158,
2275.25,C1713,Y,SCREW STRY XIA MONOAXIAL 6.5 x 40MM,8020074,
0,,Y,CANNULA PASSPORT 10X4 AR-6592-10-40,6213631,
0,,Y,NF-levETIRAcetam Oral Tablet 500MG,4160,
2139.12,20206,Y,BIOPSY MUSCLE PERCUTANEOUS NEEDLE,1220206,
875,C1713,Y,HYBRID SCREW CONNECTOR,8040813,12/22/2018
845.12,C1713,Y,SCREW SYNT 3.0 HDLS COMP LG THRD 17MM,801029,
0,,Y,RXNF Venlafaxine HCl Oral Tablet 100MG,4271,
3455.05,20240,Y,BIOPSY BONE OPEN SUPERFICIAL,1220240,
194.67,80051,Y,ISTAT ELECTROLYTE PANEL,6020007,12/29/2018
1700,L8699,Y,CMC LIGAMENT RECONST KIT (AR-1677BC-CP),6216801,
3719.52,L8699,Y,PIP ASCENSION PROXIMAL COMPONENT,8025176,
222.08,L8699,Y,PIN SYNT CERCLAGE POSITIONING,8010009,
0,,Y,nitroprusside 25 mg/ml VIAL 2 ml,2290611,
0,,Y,MORTIMER ROTATOR TOTE,1200652,
0,,Y,BLOOD TRANSFER DEVICE SAFETY FEMALE END,6215028,
2275.25,C1713,Y,SCREW STRY XIA MONOAXIAL 6.5 x 45MM,8020075,
3697.92,C1713,Y,PLATE SYNT 3.5 PROXIMAL HUMERAL LOCKING,6214243,
428,C1713,Y,SCREW SYNT TIT 4.0 3.0 SHANZ SCREW,8010318,
14233.24,20250,Y,BIOPSY VERTEBRAL BODY,1220250,
2275.25,C1713,Y,SCREW STRY XIA MONOAXIAL 6.5 x 50MM,8020076,
270,C1713,Y,3.2 CORTICAL LAG SCREW 14MM,8055723,
2999.61,67228,Y,TREATMENT EXTENSIVE OR PROGRESSIVE RETIN,1267228,
270,C1713,Y,3.2 CORTICAL LAG SCREW 16MM,8005720,
0,,Y,"nystatin 100,000 units/gm OINTMENT 15 gm",2290863,
3719.52,L8699,Y,PIP ASCENSION PROXIMAL COMPONENT,8025191,
358.39,C1713,Y,PLATE SYNT 3.5MM LC DCP 6 HLE,6201181,
1387.39,20520,Y,REMOVAL OF FOREIGN BODY IN MUSCLE,1220520,
776.16,C1713,Y,SCREW SYNT 4.5 HEADLESS COMPR 56MM,8015474,12/31/2018
0,,Y,MORTIMER LABRAL TOTE,1200398,
3455.05,20525,Y,REMOVAL OF FOREIGN BODY DEEP,1220525,
0,,Y,NF-Adderall Oral Tablet 20MG,5228,
0,,Y,SUTURE 5 TICRON KV37 30IN MULTI,6210886,
2275.25,C1713,Y,SCREW STRY XIA MONOAXIAL 6.5 x 55mm,8020077,
356.27,,Y,DRILL BIT MAXEXT STANDARD 2.4MM,8030180,1/14/2019
448.36,C1713,Y,SCREW SYNT TIT 5.0 X 150MM X 60,8010487,
1188,L8699,Y,PATELLA,8005895,
714,L8699,Y,CANNULA ARTHREX 3.75X38,6213915,
336.21,76377,Y,CT 3D RENDERING W/ INTERPRETATION+REPOR,2176377,
25,L8699,Y,"ORTHOGLASS 3"" (CHARGE PER FT)",6200237,
0,,Y,NF-ADVAIR DISKUS 100/50 0.1MG-0.05MG/1IN,3328,
6250,,Y,SAVI-08GAMMA,6203838,
400,,Y,SAVI PREP CATHETER SPC-01,6203841,
0,,Y,NF-Tretinoin Topical Cream 0.05%,3743,
660,,Y,ENDOBUTTON CL ULTRA 15MM 72200146,6213452,
3246.4,,Y,BALLOON THERMAL ABLATION TC003,6200199,
0,,Y,NF-REFRESH OPHTHALMIC SOLUTION,3102,
0,,Y,RXNF Apriso ER Oral Capsule 0.375GM,5093,
3739.15,67311,Y,STRABISMUS SURGERY RECESSION OR RES,1267311,
80,,Y,SUTURE LASSO SD WIRE NITONAL LOOP,6211118,
0,,Y,NF-Hydrocortisone Tablet 20MG,5342,
955.61,20526,Y,CARPAL TUNNEL THERAPEUTIC INJECTION,1220527,1/9/2019
0,,Y,CASE PILLOW WHITE,6203560,
358.39,C1713,Y,PLATE SYNT 3.5MM LC DCP 6 HLE 77MM,6201177,
11930,,Y,UNIVERSAL APEX HUMERAL STEM 11MM,6208595,
7255,38760,Y,INGUINOFEMORAL LYMPHADENECTOMYSUPER,1238760,
0,,Y,DRILL BIT MINI QUICK COUP 310.111,6207125,
2275.25,C1713,Y,SCREW STRY XIA MONOAXIAL 6.5 x 60MM,8020078,
5000,,Y,USP II HUMERAL HEAD 46/18,6208588,
5000,,Y,"GLENOID, PE WITH PEG, SMALL",6208590,
374.22,C1713,Y,PLATE SYNT 3.5MM LC DCP 7 HLE 90MM,6201178,
1084,C1713,Y,JUGERNAUT SOFT ANCHOR 2.1MM,6213462,
477.23,C1713,Y,SCREW SYNT 3.5 CN PRT THRD 2.5MHX SK 44,6200891,
776.16,L8699,Y,SEE 8015475,6223353,12/22/2018
11930,,Y,UNIVERSAL APEX HUMERAL STEM 9MM,6208589,
317.84,C1713,Y,SCREW SYNT TIT CORTEX EXPANS HEAD 14MM,8010036,
0,,Y,DRAIN 7FR W/TROC 400ML HEMOVAC SU130401D,6212785,
