Supply Name,Charge
SCREW SPINAL L40 MM OD11 MM POLYAXIAL THORACOLUMBOSACRAL EXPEDIUM TITANIUM NONSTERILE,"$2,574.00"
SCREW SPINAL PEDICLE 11X45 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712245,"$2,574.00"
SCREW SPINAL PEDICLE 11X50 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712250,"$2,574.00"
SCREW SPINAL L55 MM OD11 MM POLYAXIAL THORACOLUMBOSACRAL EXPEDIUM TITANIUM NONSTERILE,"$2,574.00"
SCREW SPINAL PEDICLE 11X80 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712280,"$2,574.00"
SCREW SPINAL PEDICLE 11X90 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712290,"$2,574.00"
SCREW SPINAL PEDICLE 11X95 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712295,"$2,574.00"
SCREW SPINAL PEDICLE 12X100 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712399,"$2,574.00"
SCREW SPINAL PEDICLE 12X40 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712340,"$2,574.00"
SCREW SPINAL PEDICLE 12X45 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712345,"$2,574.00"
SCREW SPINAL PEDICLE 12X50 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712350,"$2,574.00"
SCREW SPINAL PEDICLE 12X80 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712380,"$2,574.00"
SCREW SPINAL PEDICLE 12X90 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712390,"$2,574.00"
SCREW SPINAL PEDICLE 12X95 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712395,"$2,574.00"
SCREW SPINAL PEDICLE 7.5X100 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712099,"$2,574.00"
SCREW SPINAL PEDICLE 7.5X60 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712060,"$2,574.00"
SCREW SPINAL PEDICLE 7.5X70 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712070,"$2,574.00"
SCREW SPINAL PEDICLE 7.5X75 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712075,"$2,574.00"
SCREW SPINAL PEDICLE 7.5X90 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712090,"$2,574.00"
SCREW SPINAL PEDICLE 8.5X100 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712899,"$2,574.00"
SCREW SPINAL PEDICLE 8X30 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712830,"$2,574.00"
SCREW SPINAL PEDICLE 8X35 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712835,"$2,574.00"
SCREW SPINAL PEDICLE 8X40 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712840,"$2,574.00"
SCREW SPINAL PEDICLE 8X45 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712845,"$2,574.00"
SCREW SPINAL PEDICLE 8X50 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712850,"$2,574.00"
SCREW SPINAL PEDICLE 8X55 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712855,"$2,574.00"
SCREW SPINAL PEDICLE 8X60 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712860,"$2,574.00"
SCREW SPINAL PEDICLE 8X65 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712865,"$2,574.00"
SCREW SPINAL PEDICLE 8X70 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712870,"$2,574.00"
SCREW SPINAL PEDICLE 8X75 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712875,"$2,574.00"
SCREW SPINAL PEDICLE 8X80 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712880,"$2,574.00"
SCREW SPINAL PEDICLE 8X85 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712885,"$2,574.00"
SCREW SPINAL PEDICLE 8X90 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712890,"$2,574.00"
SCREW SPINAL PEDICLE 8X95 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712895,"$2,574.00"
SCREW SPINAL PEDICLE 9.5X100 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712999,"$2,574.00"
SCREW SPINAL PEDICLE 9X30 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712930,"$2,574.00"
SCREW SPINAL PEDICLE 9X35 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712935,"$2,574.00"
SCREW SPINAL PEDICLE 9X40 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712940,"$2,574.00"
SCREW SPINAL PEDICLE 9.45 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712945,"$2,574.00"
SCREW SPINAL PEDICLE 9X50 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712950,"$2,574.00"
SCREW SPINAL PEDICLE 9X55 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712955,"$2,574.00"
SCREW SPINAL PEDICLE 9X60 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712960,"$2,574.00"
SCREW SPINAL PEDICLE 9X65 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712965,"$2,574.00"
SCREW SPINAL PEDICLE 9X70 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712970,"$2,574.00"
SCREW SPINAL PEDICLE 9X75 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712975,"$2,574.00"
SCREW SPINAL PEDICLE 9X80 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712980,"$2,574.00"
SCREW SPINAL PEDICLE 9X85 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712985,"$2,574.00"
SCREW SPINAL PEDICLE 9X90 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712990,"$2,574.00"
SCREW SPINAL PEDICLE 9X95 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712995,"$2,574.00"
SCREW SPINAL L25 MM OD6 MM MONOAXIAL OPEN ANTERIOR THORACOLUMBAR EXPEDIUM NONSTERILE F/5.5MM ROD,"$2,203.50"
SCREW SPINAL PEDICLE 4.35X55 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712455,"$2,574.00"
SCREW SPINAL PEDICLE 5X20 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712520,"$2,574.00"
SCREW SPINAL PEDICLE 6X20 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712620,"$2,574.00"
SCREW SPINAL PEDICLE 6X25 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712625,"$2,574.00"
SCREW SPINAL THORACOLUMBOSACRAL 6X65 SINGLE INNIE POLYAXIAL SOLID TITANIUM EXPEDIUM 179712665,"$2,574.00"
SCREW SPINAL PEDICLE 6X75 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712675,"$2,574.00"
SCREW SPINAL PEDICLE 6X85 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712685,"$2,574.00"
SCREW SPINAL PEDICLE 6X95 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712695,"$2,574.00"
SCREW SPINAL PEDICLE 7X100 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712799,"$2,574.00"
SCREW SPINAL PEDICLE 7X70 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712770,"$2,574.00"
SCREW SPINAL PEDICLE 7X75 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712775,"$2,574.00"
SCREW SPINAL PEDICLE 7X90 POLYAXIAL SOLID TITANIUM EXPEDIUM 179712790,"$2,574.00"
SCREW SPINAL L65 MM OD7.5 MM POLYAXIAL SACRAL ALAR ILIAC VIPER TITANIUM NON-STERILE,"$3,900.00"
SCREW SPINAL L70 MM OD7.5 MM POLYAXIAL SACRAL ALAR ILIAC VIPER TITANIUM NON-STERILE,"$3,900.00"
SCREW SPINAL L80 MM OD7.5 MM POLYAXIAL SACRAL ALAR ILIAC VIPER TITANIUM NON-STERILE,"$3,900.00"
SCREW SPINAL L40 MM OD7 MM POLYAXIAL FULLY THREADED SACRAL ALAR ILIAC VIPER TITANIUM NONSTERILE F/5.5MM ROD,"$3,900.00"
SCREW SPINAL L45 MM OD7 MM POLYAXIAL FULLY THREADED SACRAL ALAR ILIAC VIPER TITANIUM NONSTERILE F/5.5MM ROD,"$3,900.00"
SCREW SPINAL L50 MM OD7 MM POLYAXIAL FULLY THREADED SACRAL ALAR ILIAC VIPER TITANIUM NONSTERILE F/5.5MM ROD,"$3,900.00"
SCREW SPINAL L55 MM OD7 MM POLYAXIAL FULLY THREADED SACRAL ALAR ILIAC VIPER TITANIUM NONSTERILE F/5.5MM ROD,"$3,900.00"
SCREW SPINAL L65 MM OD7 MM POLYAXIAL SACRAL ALAR ILIAC VIPER TITANIUM NONSTERILE F/5.5MM ROD,"$3,900.00"
SCREW SPINAL L70 MM OD7 MM POLYAXIAL SACRAL ALAR ILIAC VIPER TITANIUM NONSTERILE F/5.5MM ROD,"$3,900.00"
SCREW SPINAL L80 MM OD7 MM POLYAXIAL SACRAL ALAR ILIAC VIPER TITANIUM NONSTERILE F/5.5MM ROD,"$3,900.00"
SCREW SPINAL L40 MM OD8 MM POLYAXIAL FULLY THREADED SACRAL ALAR ILIAC VIPER TITANIUM NONSTERILE F/5.5MM ROD,"$3,900.00"
SCREW SPINAL L45 MM OD8 MM POLYAXIAL FULLY THREADED SACRAL ALAR ILIAC VIPER TITANIUM NONSTERILE F/5.5MM ROD,"$3,900.00"
SCREW SPINAL L50 MM OD8 MM POLYAXIAL FULLY THREADED SACRAL ALAR ILIAC VIPER TITANIUM NONSTERILE F/5.5MM ROD,"$3,900.00"
SCREW SPINAL L55 MM OD8 MM POLYAXIAL FULLY THREADED SACRAL ALAR ILIAC VIPER TITANIUM NONSTERILE F/5.5MM ROD,"$3,900.00"
SCREW SPINAL L40 MM OD9 MM POLYAXIAL FULLY THREADED SACRAL ALAR ILIAC VIPER TITANIUM NONSTERILE F/5.5MM ROD,"$3,900.00"
SCREW SPINAL L45 MM OD9 MM POLYAXIAL FULLY THREADED SACRAL ALAR ILIAC VIPER TITANIUM NONSTERILE F/5.5MM ROD,"$3,900.00"
SCREW SPINAL L50 MM OD9 MM POLYAXIAL FULLY THREADED SACRAL ALAR ILIAC VIPER TITANIUM NONSTERILE F/5.5MM ROD,"$3,900.00"
SCREW SPINAL L55 MM OD9 MM POLYAXIAL FULLY THREADED SACRAL ALAR ILIAC VIPER TITANIUM NONSTERILE F/5.5MM ROD,"$3,900.00"
IMPLANT PLATE SPINE ANTERIOR CERVICAL 16MM TITANIUM LEVEL 1 NSTRL DYNAMIC SWIFT 183601016,"$3,510.00"
IMPLANT PLATE SPINE ANTERIOR CERVICAL 17MM TITANIUM LEVEL 1 NSTRL DYNAMIC SWIFT 183601017,"$3,510.00"
IMPLANT PLATE SPINE ANTERIOR CERVICAL 19MM TITANIUM LEVEL 1 NSTRL DYNAMIC SWIFT 183601019,"$3,510.00"
IMPLANT PLATE SPINE ANTERIOR CERVICAL 180X21MM TITANIUM LEVEL 1 NSTRL DYNAMIC SWIFT 183601021,"$3,510.00"
IMPLANT PLATE SPINE ANTERIOR CERVICAL 180X23MM TITANIUM LEVEL 1 NSTRL DYNAMIC SWIFT 183601023,"$3,510.00"
IMPLANT PLATE SPINE ANTERIOR CERVICAL 180X25MM TITANIUM LEVEL 1 NSTRL DYNAMIC SWIFT 183601025,"$3,510.00"
IMPLANT PLATE SPINE ANTERIOR CERVICAL 180X27MM TITANIUM LEVEL 1 NSTRL DYNAMIC SWIFT 183601027,"$3,510.00"
IMPLANT PLATE SPINE ANTERIOR CERVICAL 180X29MM TITANIUM LEVEL 1 NSTRL DYNAMIC SWIFT 183601029,"$3,510.00"
IMPLANT PLATE SPINE ANTERIOR CERVICAL 180X32MM TITANIUM LEVEL 2 NSTRL DYNAMIC SWIFT 183602032,"$3,510.00"
IMPLANT PLATE SPINE ANTERIOR CERVICAL 180X34MM TITANIUM LEVEL 2 NSTRL DYNAMIC SWIFT 183602034,"$3,510.00"
IMPLANT PLATE SPINE ANTERIOR CERVICAL 180X36MM TITANIUM LEVEL 2 NSTRL DYNAMIC SWIFT 183602036,"$3,510.00"
IMPLANT PLATE SPINE ANTERIOR CERVICAL 180X38MM TITANIUM LEVEL 2 NSTRL DYNAMIC SWIFT 183602038,"$3,510.00"
PLATE SPINAL L40MM LEVEL 2 CERVICAL ANTERIOR SWIFT PLUS TITANIUM,"$3,510.00"
IMPLANT PLATE SPINE ANTERIOR CERVICAL 180X42MM TITANIUM LEVEL 2 NSTRL DYNAMIC SWIFT 183602042,"$3,510.00"
IMPLANT PLATE SPINE ANTERIOR CERVICAL 180X48MM TITANIUM LEVEL 3 NSTRL DYNAMIC SWIFT 183603048,"$3,900.00"
IMPLANT PLATE SPINE ANTERIOR CERVICAL 180X51MM TITANIUM LEVEL 3 NSTRL DYNAMIC SWIFT 183603051,"$3,900.00"
IMPLANT PLATE SPINE ANTERIOR CERVICAL 180X54MM TITANIUM LEVEL 3 NSTRL DYNAMIC SWIFT 183603054,"$3,900.00"
IMPLANT PLATE SPINE ANTERIOR CERVICAL 180X57MM TITANIUM LEVEL 3 NSTRL DYNAMIC SWIFT 183603057,"$3,900.00"
PLATE SPINAL L60MM LEVEL 3 CERVICAL ANTERIOR SWIFT PLUS TITANIUM,"$3,900.00"
PLATE SPINAL L63MM LEVEL 3 CERVICAL ANTERIOR SWIFT PLUS TITANIUM,"$3,900.00"
PLATE SPINAL L72MM LEVEL 3 CERVICAL ANTERIOR SWIFT PLUS TITANIUM,"$3,900.00"
IMPLANT SPINAL ROD LUMBAR 5.5X30MM TITANIUM STRAIGHT PRE CUT NON STERILE MOSS MIAMI 179762030,$788.50
IMPLANT SPINAL ROD LUMBAR 5.5X40MM TITANIUM STRAIGHT PRE CUT NON STERILE MOSS MIAMI 179762035,$788.50
IMPLANT SPINAL ROD LUMBAR 5.5X45MM TITANIUM STRAIGHT PRE CUT NON STERILE MOSS MIAMI 179762040,$788.50
IMPLANT SPINAL ROD LUMBAR 5.5X55MM TITANIUM STRAIGHT PRE CUT NON STERILE MOSS MIAMI 179762045,$788.50
IMPLANT SPINAL ROD LUMBAR 5.5X65MM TITANIUM STRAIGHT PRE CUT NON STERILE MOSS MIAMI 179762055,$788.50
IMPLANT SPINAL ROD LUMBAR 5.5X75MM TITANIUM STRAIGHT PRE CUT NON STERILE MOSS MIAMI 179762065,$788.50
IMPLANT SPINAL ROD LUMBAR 5.5X95MM TITANIUM STRAIGHT PRE CUT NON STERILE MOSS MIAMI 179762075,$788.50
IMPLANT SPINAL ROD LUMBAR 5.5X85MM TITANIUM STRAIGHT PRE CUT NON STERILE MOSS MIAMI 179762085,$788.50
IMPLANT SPINAL ROD LUMBAR 5.5X95MM TITANIUM STRAIGHT PRE CUT NON STERILE MOSS MIAMI 179762095,$788.50
SCREW SPINAL PEDICLE 25 SOLID TITANIUM EXPEDIUM 179761000,$415.00
SCREW SPINAL L10 MM OD2.2 MM SELF DRILLING RELIEVE,$398.40
IMP GEN NEURO VNS PERM TI MRI CNDTNL SINGLE PIN RECEPTACLE NPYRGNC LF STRL XXXXX 106,"$78,480.50"
SCREW BONE CORTICAL 5X58MM CANNULATED TITANIUM FULL THREAD STRL DISTAL FEMORAL TIBIAL 458958S,"$1,055.22"
COMPONENT FEMORAL KNEE RIGHT 52.5MM CEMENTED VANGUARD 195200,"$4,680.00"
COMPONENT FEMORAL KNEE RIGHT 57.5MM CEMENTED VANGUARD 195202,"$4,680.00"
COMPONENT FEMORAL KNEE RIGHT 60MM CEMENTED VANGUARD 195203,"$4,680.00"
COMPONENT FEMORAL KNEE RIGHT 62.5MM CEMENTED VANGUARD 195204,"$4,680.00"
COMPONENT FEMORAL KNEE RIGHT 65MM CEMENTED VANGUARD 195205,"$4,680.00"
COMPONENT FEMORAL KNEE RIGHT 67.5MM CEMENTED VANGUARD 195206,"$4,680.00"
COMPONENT FEMORAL KNEE RIGHT 70MM CEMENTED VANGUARD 195207,"$4,680.00"
COMPONENT FEMORAL KNEE RIGHT 72.5MM CEMENTED VANGUARD 195208,"$4,680.00"
COMPONENT FEMORAL KNEE RIGHT 75MM CEMENTED VANGUARD 195209,"$4,680.00"
COMPONENT FEMORAL KNEE RIGHT 77.5MM CEMENTED VANGUARD 195458,"$4,680.00"
COMPONENT FEMORAL KNEE RIGHT 80MM CEMENTED VANGUARD 195210,"$4,680.00"
COMPONENT FEMORAL KNEE LEFT 52.5MM CEMENTED VANGUARD 195211,"$4,680.00"
COMPONENT FEMORAL KNEE LEFT 55MM CEMENTED VANGUARD 195212,"$4,680.00"
COMPONENT FEMORAL KNEE LEFT 57.5MM CEMENTED VANGUARD 195213,"$4,680.00"
COMPONENT FEMORAL KNEE LEFT 60MM CEMENTED VANGUARD 195214,"$4,680.00"
COMPONENT FEMORAL KNEE LEFT 62.5MM CEMENTED VANGUARD 195215,"$4,680.00"
COMPONENT FEMORAL KNEE LEFT 65MM CEMENTED VANGUARD 195216,"$4,680.00"
COMPONENT FEMORAL KNEE LEFT 67.5MM CEMENTED VANGUARD 195217,"$4,680.00"
INSERT TIBIAL KNEE 11X59MM POLYETHYLENE FIXED VANGUARD 195767,"$2,925.00"
COMPONENT FEMORAL KNEE RIGHT 55MM CEMENTED VANGUARD 195201,"$4,680.00"
COMPONENT FEMORAL KNEE LEFT 70MM CEMENTED VANGUARD 195218,"$4,680.00"
COMPONENT FEMORAL KNEE LEFT 72.5MM CEMENTED VANGUARD 195219,"$4,680.00"
COMPONENT FEMORAL KNEE LEFT 75MM CEMENTED VANGUARD 195220,"$4,680.00"
COMPONENT FEMORAL KNEE RIGHT 77.5MM CEMENTED VANGUARD 195459,"$4,680.00"
COMPONENT FEMORAL KNEE LEFT 80MM CEMENTED VANGUARD 195221,"$4,680.00"
COMPONENT TIBIAL TRAY 59 INTERLOCK PRIMARY VANGUARD XP,"$8,385.00"
BASEPLATE TIBIAL KNEE 63MM LEFT COBALT CHROMIUM FIXED VANGUARD 195751,"$8,385.00"
BASEPLATE TIBIAL KNEE 65MM COBALT CHROMIUM FIXED VANGUARD 195752,"$8,385.00"
BASEPLATE TIBIAL KNEE 67MM RIGHT COBALT CHROMIUM FIXED VANGUARD 195753,"$8,385.00"
BASEPLATE TIBIAL KNEE 69MM COBALT CHROMIUM FIXED VANGUARD 195754,"$8,385.00"
BASEPLATE TIBIAL KNEE 71MM COBALT CHROMIUM FIXED VANGUARD 195755,"$8,385.00"
BASEPLATE TIBIAL KNEE 73MM COBALT CHROMIUM FIXED VANGUARD 195756,"$8,385.00"
BASEPLATE TIBIAL KNEE 75MM COBALT CHROMIUM FIXED VANGUARD 195757,"$8,385.00"
BASEPLATE TIBIAL KNEE 79MM COBALT CHROMIUM FIXED VANGUARD 195758,"$8,385.00"
BASEPLATE TIBIAL KNEE 83MM COBALT CHROMIUM FIXED VANGUARD 195759,"$8,385.00"
INSERT TIBIAL KNEE 87MM SIZE 87 POLYETHYLENE FIXED VANGUARD 195760,"$8,385.00"
INSERT TIBIAL KNEE 91MM SIZE 91 POLYETHYLENE FIXED VANGUARD 195761,"$8,385.00"
COMPONENT TIBIAL TRAY 59 INTERLOCK PRIMARY CRUCIATE RETAINING VANGUARD,"$8,385.00"
BASEPLATE TIBIAL KNEE 64MM COBALT CHROMIUM FIXED CRUCIATE RETAINING VANGUARD 195269,"$8,385.00"
BASEPLATE TIBIAL KNEE 65MM COBALT CHROMIUM FIXED CRUCIATE RETAINING VANGUARD 195270,"$8,385.00"
BASEPLATE TIBIAL KNEE 67MM COBALT CHROMIUM FIXED CRUCIATE RETAINING VANGUARD 195271,"$8,385.00"
BASEPLATE TIBIAL KNEE 69MM COBALT CHROMIUM FIXED CRUCIATE RETAINING VANGUARD 195272,"$8,385.00"
BASEPLATE TIBIAL KNEE 71MM COBALT CHROMIUM FIXED CRUCIATE RETAINING VANGUARD 195273,"$8,385.00"
BASEPLATE TIBIAL KNEE 73MM COBALT CHROMIUM FIXED CRUCIATE RETAINING VANGUARD 195274,"$8,385.00"
BASEPLATE TIBIAL KNEE 75MM COBALT CHROMIUM FIXED CRUCIATE RETAINING VANGUARD 195275,"$8,385.00"
BASEPLATE TIBIAL KNEE 79MM COBALT CHROMIUM FIXED CRUCIATE RETAINING VANGUARD 195276,"$8,385.00"
COMPONENT TIBIAL TRAY 83 INTERLOCK PRIMARY CRUCIATE RETAINING VANGUARD,"$8,385.00"
BASEPLATE TIBIAL KNEE 87MM COBALT CHROMIUM FIXED CRUCIATE RETAINING VANGUARD 195278,"$8,385.00"
BASEPLATE TIBIAL KNEE 91MM COBALT CHROMIUM FIXED CRUCIATE RETAINING VANGUARD 195279,"$8,385.00"
INSERT TIBIAL KNEE 9X59MM POLYETHYLENE FIXED VANGUARD 195765,"$2,925.00"
INSERT TIBIAL KNEE 10X59MM POLYETHYLENE FIXED VANGUARD 195766,"$2,925.00"
INSERT TIBIAL KNEE 12X59MM POLYETHYLENE FIXED VANGUARD 195768,"$2,925.00"
INSERT TIBIAL KNEE 13X59MM POLYETHYLENE FIXED VANGUARD 195769,"$2,925.00"
INSERT TIBIAL KNEE 14X59MM POLYETHYLENE FIXED VANGUARD 195770,"$2,925.00"
INSERT TIBIAL KNEE 16X59MM POLYETHYLENE FIXED VANGUARD 195771,"$2,925.00"
BASEPLATE TIBIAL KNEE 63X65X67MM COBALT CHROMIUM FIXED VANGUARD 195772,"$2,925.00"
BASEPLATE TIBIAL KNEE 63X65X67MM RIGHT COBALT CHROMIUM FIXED VANGUARD 195773,"$2,925.00"
INSERT TIBIAL KNEE 11X63/65/67MM SIZE 63 67 POLYETHYLENE FIXED VANGUARD 195774,"$2,925.00"
INSERT TIBIAL KNEE 12X63/65/67MM SIZE 63 67 POLYETHYLENE FIXED VANGUARD 195775,"$2,925.00"
INSERT TIBIAL KNEE 13X63/65/67MM SIZE 63 67 POLYETHYLENE FIXED VANGUARD 195776,"$2,925.00"
INSERT TIBIAL KNEE 14X63/65/67MM SIZE 63 67 POLYETHYLENE FIXED VANGUARD 195777,"$2,925.00"
INSERT TIBIAL KNEE 16X63/65/67MM SIZE 63 67 POLYETHYLENE FIXED VANGUARD 195778,"$2,925.00"
BASEPLATE TIBIAL KNEE 69X71X73X75MM RIGHT COBALT CHROMIUM FIXED VANGUARD 195779,"$2,925.00"
BASEPLATE TIBIAL KNEE 69X71X73X75MM RIGHT COBALT CHROMIUM FIXED VANGUARD 195780,"$2,925.00"
BASEPLATE TIBIAL KNEE 69X71X73X75MM RIGHT COBALT CHROMIUM FIXED VANGUARD 195781,"$2,925.00"
BASEPLATE TIBIAL KNEE 69X71X73X75MM RIGHT COBALT CHROMIUM FIXED VANGUARD 195782,"$2,925.00"
INSERT TIBIAL KNEE 13X69/71/73/75MM SIZE 69 75 POLYETHYLENE FIXED VANGUARD 195783,"$2,925.00"
INSERT TIBIAL KNEE 14X69/71/73/75MM SIZE 69 75 POLYETHYLENE FIXED VANGUARD 195784,"$2,925.00"
INSERT TIBIAL KNEE 16X69/71/73/75MM SIZE 69 75 POLYETHYLENE FIXED VANGUARD 195785,"$2,925.00"
BASEPLATE TIBIAL KNEE 79X83MM RIGHT COBALT CHROMIUM FIXED VANGUARD 195786,"$2,925.00"
BEARING TIBIAL H10MM 79X83MM E1 RIGHT LATERAL KNEE CRUCIATE RETAINING ANTERIOR STABILIZING IMPLANTABLE VANGUARD XP,"$2,925.00"
BEARING TIBIAL H11MM 79X83MM E1 RIGHT LATERAL KNEE CRUCIATE RETAINING ANTERIOR STABILIZING IMPLANTABLE VANGUARD XP,"$2,925.00"
BEARING TIBIAL H12MM 79X83MM E1 RIGHT LATERAL KNEE CRUCIATE RETAINING ANTERIOR STABILIZING IMPLANTABLE VANGUARD XP,"$2,925.00"
INSERT TIBIAL KNEE 13X79/83MM SIZE 79 83 POLYETHYLENE FIXED VANGUARD 195790,"$2,925.00"
BEARING TIBIAL H14MM 79X83MM E1 RIGHT LATERAL KNEE CRUCIATE RETAINING ANTERIOR STABILIZING IMPLANTABLE VANGUARD XP,"$2,925.00"
INSERT TIBIAL KNEE 16X79/83MM SIZE 79 83 POLYETHYLENE FIXED VANGUARD 195792,"$2,925.00"
INSERT TIBIAL KNEE 9X87/91MM SIZE 87 91 POLYETHYLENE FIXED VANGUARD 195793,"$2,925.00"
INSERT TIBIAL KNEE 10X87/91MM SIZE 87 91 POLYETHYLENE FIXED VANGUARD 195794,"$2,925.00"
INSERT TIBIAL KNEE 11X87/91MM SIZE 87 91 POLYETHYLENE FIXED VANGUARD 195795,"$2,925.00"
INSERT TIBIAL KNEE 12X87/91MM SIZE 87 91 POLYETHYLENE FIXED VANGUARD 195796,"$2,925.00"
INSERT TIBIAL KNEE 13X87/91MM SIZE 87 91 POLYETHYLENE FIXED VANGUARD 195797,"$2,925.00"
INSERT TIBIAL KNEE 14X87/91MM SIZE 87 91 POLYETHYLENE FIXED VANGUARD 195798,"$2,925.00"
INSERT TIBIAL KNEE 16X87/91MM SIZE 87 91 POLYETHYLENE FIXED VANGUARD 195799,"$2,925.00"
INSERT TIBIAL KNEE 9X59MM POLYETHYLENE FIXED VANGUARD 195800,"$2,925.00"
INSERT TIBIAL KNEE 10X59MM POLYETHYLENE FIXED VANGUARD 195801,"$2,925.00"
INSERT TIBIAL KNEE 11X59MM POLYETHYLENE FIXED VANGUARD 195802,"$2,925.00"
INSERT TIBIAL KNEE 12X59MM POLYETHYLENE FIXED VANGUARD 195803,"$2,925.00"
INSERT TIBIAL KNEE 13X59MM POLYETHYLENE FIXED VANGUARD 195804,"$2,925.00"
INSERT TIBIAL KNEE 14X59MM POLYETHYLENE FIXED VANGUARD 195805,"$2,925.00"
INSERT TIBIAL KNEE 16X59MM POLYETHYLENE FIXED VANGUARD 195806,"$2,925.00"
INSERT TIBIAL KNEE 9X63/65/67MM SIZE 63 67 POLYETHYLENE FIXED VANGUARD 195807,"$2,925.00"
INSERT TIBIAL KNEE 11X63/65/67MM SIZE 63 67 POLYETHYLENE FIXED VANGUARD 195809,"$2,925.00"
INSERT TIBIAL KNEE 12X63/65/67MM SIZE 63 67 POLYETHYLENE FIXED VANGUARD 195810,"$2,925.00"
INSERT TIBIAL KNEE 13X63/65/67MM SIZE 63 67 POLYETHYLENE FIXED VANGUARD 195811,"$2,925.00"
INSERT TIBIAL KNEE 14X63/65/67MM SIZE 63 67 POLYETHYLENE FIXED VANGUARD 195812,"$2,925.00"
INSERT TIBIAL KNEE 16X63/65/67MM SIZE 63 67 POLYETHYLENE FIXED VANGUARD 195813,"$2,925.00"
INSERT TIBIAL KNEE 9X69/71/73/75MM SIZE 69 75 POLYETHYLENE VITAMIN E ENHANCED FIXED VANGUARD 195814,"$2,925.00"
BEARING TIBIAL H10MM 69X71X73X75MM E1 LEFT LATERAL KNEE CRUCIATE RETAINING ANTERIOR STABILIZING IMPLANTABLE VANGUARD XP,"$2,925.00"
INSERT TIBIAL KNEE 11X69/71/73/75MM SIZE 69 75 POLYETHYLENE VITAMIN E ENHANCED FIXED VANGUARD 195816,"$2,925.00"
INSERT TIBIAL KNEE 12X69/71/73/75MM SIZE 69 75 POLYETHYLENE VITAMIN E ENHANCED FIXED VANGUARD 195817,"$2,925.00"
INSERT TIBIAL KNEE 13X69/71/73/75MM SIZE 69 75 POLYETHYLENE FIXED VANGUARD 195818,"$2,925.00"
INSERT TIBIAL KNEE 14X69/71/73/75MM SIZE 69 75 POLYETHYLENE FIXED VANGUARD 195819,"$2,925.00"
INSERT TIBIAL KNEE 16X69/71/73/75MM SIZE 69 75 POLYETHYLENE FIXED VANGUARD 195820,"$2,925.00"
