Charge Code,Description,Primary Price
4503018,POLYSOM 6/>YRS CPAP 4/> PARM,"$4,101.79"
4503022,MULTIPLE SLEEP LATENCY TEST,"$3,071.25"
4503031,"CPAP, INITIATION & MANAGEMENT",$761.88
4503032,SLEEP STUDY UNATTENDED,$380.81
4504001,SLEEP LEVEL 1 - MINIMUM,$140.72
4504002,SLEEP LEVEL 2 - LIMITED,$190.54
4504003,SLEEP LEVEL 3 - EXTENDED,$229.23
4504004,SLEEP LEVEL 4 - MODERATE,$296.54
4504005,SLEEP LEVEL 5 - COMPLEX,$386.11
4504006,PATIENT NO SHOW,$0.00
4701001,CARDIAC REHAB PHS III/VISIT,$249.25
4701002,CARDIAC REHAB PHS IV/MONTH,$61.50
4701004,CARDIAC REHAB PHS II / VISIT,$252.50
4701007,ACCU-CHEK GLUCOSE TEST,$35.00
4701008,CARDIAC SELF REHAB,$153.00
4701010,CARDIAC REHAB PHS I EVALUATION,$30.00
4701014,CARDIOVASCULAR MAINTENANCE,$58.00
4701015,CARDIAC REHAB EVAL & TREAT,$0.00
4701016,OXYGEN PER DAY,$1.00
4701017,CARDIAC REHAB PHS IV/MO NEW,$249.25
4701018,PAD REHAB PER SESSION,$130.50
4701201,CARDIOVASCULAR ENTRANCE,$58.00
4701202,VASCULAR HEALTH EVALUATION,$0.00
4702002,ARTERIAL BLOOD GAS ANALYSIS,$300.00
4702003,ARTERIAL PUNCTURE,$234.79
4702008,OXYGEN PER DAY,$1.00
4702009,OXYGEN NASAL MASK INSTALL,$4.25
4702013,SPIROMETRY SIMPLE,$344.75
4702017,PULMONARY MAINTENANCE PHASE,$61.50
4702021,ACCU-CHEK GLUCOSE TEST,$35.00
4702022,PUL REHAB PHS 1 EVALUATION,$0.00
4702025,RHYTHM ECG 1-3 LEADS,$56.18
4702026,CPT INITIAL,$177.55
4702027,CPT SUBSEQUENT,$156.09
4702028,THERAPEUTIC EXERCISE GRP,$84.27
4702029,THERAPEUTIC EXERCISE IND 15MIN,$129.08
4702030,SELF CARE/DAILY LIVING 15 MIN,$197.69
4702031,PHYSICAL PERFORM TEST 15 MIN,$149.54
4702032,"PULM REHAB PER HR, PER SES",$117.11
4702033,PULM STRESS TEST W/ 6 MIN WALK,$294.25
4702999,MISC PULMONARY SUPPLIES,$0.00
4703001,PREVENTIVE CARE EXERCISE,$98.00
4703015,HEALTH LIVING MANAGEMENT PROG,$300.00
4703016,HEALTH LIVING MANAGEMENT MAIN,$45.05
4703017,HEALTHY LIVING MGMT MAINT II,$40.00
4703018,HEALTH LIVING FOREVER,$22.53
4703023,ACCU-CHEK GLUCOSE TEST,$70.50
4703025,HEALTH LIVING MGMT PROG PWC,$337.08
4703026,HEALTH LIVING MGMT MAINT PWC,$45.05
50,IOHEXOL 300MG/ML 50ML BOTTLE,$57.21
500000,OBSERVATION CARE 1 HR,$114.00
500012,RECOVERY A 0-60 MINS STAT,$0.00
500024,DIRECT ADMISSION OBS CARE,$114.00
500030,CARDIOVERSION; ELECTIVE,"$1,642.47"
500031,OBS RESUSCITATION,"$1,037.21"
500032,PULSE OXIMETER SINGLE STUDY,$124.75
500033,OBS OXYGEN PER HOUR,$10.00
500034,HYDRATION IV INFUSION INITIAL,$535.08
500036,THER/PROPH/DIAG INJ SC/IM,$162.96
500037,THER/PROPH/DIAG INJ IV PUSH,$445.90
500038,URINE DIPSTICK,$59.63
500039,URINE PREGNANCY TEST,$100.44
500040,ACCU-CHECK GLUCOSE TEST,$35.00
500041,HEMOCULT 1-3 SIMULT DETERMIN,$42.00
500042,STREPTOCCUS GRP A SCREEN,$108.50
500043,IMMUNIZE ADMIN 1 VACCINE,$150.92
500044,IMMUNIZE ADMIN EA ADD VACCINE,$99.96
500045,OBS PROCEDURE,$404.00
500046,INFLUENZA ADMIN VACCINE,$131.71
500047,PNEUMONIA ADMIN VACCINE,$120.50
500048,HYDRATION IV INFUSION ADD-ON,$326.00
500049,PULSE OX - MULTIPLE MEASURE,$174.00
500050,THER/PROPH/DIAG IV INF INITIAL,$535.08
500051,THER/PROPH/DIAG IV INF ADD-ON,$351.00
500052,SKIN TEST TB INTRADERMAL,$33.39
500053,INTRO NEEDLE/INTRACTH VEIN,$49.50
500054,OBS CARE 1HR OUT OF ROOM STAT,$0.00
500055,NO CHRG CT HOLDING 5TH FLR HS,$0.00
500056,TX/PRO/DX INK NEW DRUG ADDON,$171.00
500057,SURGICARE COS OVERNIGHT STAY,$900.00
5001029,HEMORRHOIDAL SUPP,$5.50
5001037,HYDROCORTISONE 25MG RECTAL SUP,$25.45
5001086,HYDRALAZINE 10MG TAB,$6.10
5001094,HYDRALAZINE 25MG TAB,$6.45
5001102,"HYDRALAZINE 20MG, INJ",$69.45
5001136,PHYTONADIONE 1MG/0.5ML INJ,$115.95
5001151,PHYTONADIONE 10MG/1ML INJ,$256.80
5001185,TOCOPHERYL 50U/ML 12ML SOL,$164.30
5001250,ASPIRIN 600MG SUPP,$0.00
5001334,TRIHEXYPHENIDYL 2MG TAB,$5.25
5001391,ASCORBIC ACID 500MG TAB,$4.70
5001433,ASPIRIN 81MG CHEWABLE TAB,$0.00
5001441,ASPIRIN 325MG TAB,$0.00
5001466,ASPIRIN 300MG SUPP,$0.00
5001482,HYDROXYZINE HCL 10MG TAB,$6.80
5001490,HYDROXYZINE 25MG TAB,$7.85
5001508,LORAZEPAM 1MG TAB,$11.35
5001565,ATROPINE 1% 3.5G OPH OINT,$88.80
5001573,"ATROPINE SULF INJ, 0.01 MG",$34.15
5001649,OATMEAL COLLOIDAL 42GM PACKET,$7.05
5001664,OATMEAL BAR SOAP,$26.60
5001680,MICROFIBRILLAR COLLAGEN 1G PWD,$808.50
5001698,MICROFIBRILLAR COLLAGEN 5G PWD,"$2,116.00"
5001763,SULFASALAZINE 500MG TAB,$5.55
5001813,BACITRACIN 15GM TOP OINT,$26.05
5001821,BACITRACIN 50MU STERILE POWDER,$65.60
5001839,BALANCED SALT 15ML OPH SOL,$46.45
5001847,SKIN EMOLLIENT CREAM 60GM,$26.60
5001953,DIPHENHYDRAMINE 25MG ORAL SOLI,$4.85
5001961,DIPHENHYDRAMINE 50MG CAP,$4.80
5002001,PROBENECID 500MG TAB,$8.70
5002019,DICYCLOMINE 10MG CAP,$5.50
5002050,DICYCLOMINE 20MG INJ,$351.35
5002100,POVIDONE-IODINE 10% 30GM OINT,$41.25
5002209,"PEN G BENZATHINE 100,000 UNITS",$448.00
5002233,CARMUSTINE 100MG INJ,$944.35
5002282,BLACK WIDOW ANTIVENIN 6MU INJ,$168.35
5002290,BLEOMYCIN SULFATE INJ 15 UNITS,$327.60
5002324,TERBUTALINE 1MG/1ML INJ,$115.90
5002365,CALCIUM CHLORIDE 1G/10ML SYR,$56.75
5002373,DEXTROSE 50% 50ML SYRINGE,$61.00
5002399,"ADRENALIN, EPINEPHRINE, 0.1MG",$38.00
5002639,CAFF/SOD BENZOATE 500MG/2ML,$117.20
5002662,CALCITONIN-SALMON INJ 400 U,"$12,349.60"
5002704,CALCIUM GLUCONATE 500MG TAB,$5.50
5002738,CA DISOD VERSENATE 1000MG,"$29,100.25"
5002779,CAMPHOR 30GM BLOCK,$16.10
5002829,"MEPIVACAINE HCL PER 10 ML, INJ",$38.60
5002936,CLONIDINE 0.1MG TAB,$5.50
5002951,CEFACLOR 250MG CAP,$13.75
5003025,BETAMETHASONE 3MG INJ,$198.75
5003074,LACTULOSE 20GM/30ML U-D SOLN,$7.50
5003124,CHARCOAL 50G/AQUEOUS 240ML SUS,$142.50
5003132,SORE THROAT SPRAY 177ML,$32.10
5003280,MAGNESIUM CITRATE 296ML LIQUID,$26.15
5003306,CLINDAMYCIN 150MG CAP,$8.80
5003314,"CLINDAMYCIN, INJ, 300MG",$29.10
5003322,CLINDAMYCIN 600MG/4ML INJ,$31.15
5003330,CLINDAMYCIN 75MG/5ML 100ML SUS,$633.05
5003348,CLINDAMYCIN 1% 30ML SOLN,$195.05
5003413,CLONAZEPAM 0.5MG TAB (C),$10.95
5003439,OXYCHLOROSENE POWDER 2GM,$38.95
5003454,BENZTROPINE 1MG TAB,$6.10
5003462,BENZTROPINE 2MG/2ML INJ,$282.45
5003470,DOCUSATE SODIUM 50MG CAP,$5.65
5003538,COLLODION FLEXIBLE 100ML SOLN,$634.35
5003546,NEOMY/COLIST/ACE ACID/HC OTIC,$188.95
5003637,PROCHLORPERAZINE 25MG SUPP,$48.90
5003652,PROCHLORPERAZINE 5MG TAB,$6.75
5003678,COPPER 4MG/10ML TR. METAL INJ,$141.00
5003801,HYDROCORTISONE 0.5% CRN 30G,$38.10
5003827,HYDROCORTISONE 100MG ENEMA,$47.30
5003868,NEO-POLY-BACIT-HC 3.5G OPH OIN,$296.30
5003876,NEOMYCIN/POLY/HC 7.5ML O.S.,$652.90
5003892,NEO/POLY/HC OTIC SUSP 10ML,$471.80
5003926,COSYNTROPIN CORTROSYN INJ,$498.35
5003959,WARFARIN 2.5MG TAB,$11.15
5003967,WARFARIN 5MG TAB,$11.40
5003975,WARFARIN 7.5MG TAB,$13.65
5004015,CYANOCOBALAMIN 1000MCG/1ML INJ,$29.50
5004031,LIOTHYRONINE 25MCG TAB,$8.35
5004148,FLURAZEPAM 15MG CAP,$9.95
5004163,DANTROLENE 25MG CAP,$9.50
5004189,DANTROLENE 20MG INJ,$311.25
5004270,CARBAMIDE 6.5% 15ML OTIC SOL,$27.45
5004320,DEXAMETHASONE 0.5MG TAB,$5.60
5004338,DEXAMETHASONE 0.75MG TAB,$5.95
5004346,"DEXAMETHASONE, ORAL, 0.25 MG",$6.90
5004427,FENT/BUPI 400MCG/0.125% 100ML,$160.75
5004551,"ESTRADIOL VALERATE INJ, 10 MG",$668.15
5004593,VALPROIC ACID 250MG CAP,$7.75
5004627,METHYLPREDNISOLONE 40MG INJ,$59.55
5004718,ZINC OXIDE 40% OINT 56GM,$29.50
5004734,DIHYDROERGOTAMINE 1MG/1ML INJ,$728.05
5004809,ACETAZOLAMIDE 500MG SR CAP,$21.85
5004924,POTASSIUM CHLORIDE 20MEQ PKT,$42.45
5004932,"DIGOXIN, INJ, UP TO 0.5MG",$45.05
5004940,DIGOXIN 50MCG/ML 60ML ELIXIR,$295.95
5004965,PHENYTOIN 100MG ER CAP,$7.15
5004981,PHENYTOIN 50MG CHEWABLE TAB,$8.80
5005145,SALSALATE 500MG TAB,$10.65
5005152,OXYBUTYNIN 5MG TAB,$7.30
5005194,CHLOROTHIAZIDE 500MG TAB,$6.00
5005251,ACETIC ACID 2% 60ML OTIC SOL,$342.75
5005269,DOMEBORO POWDER PACKET,$52.50
5005319,BELLADONNA/PHENOBARB TAB,$44.75
5005467,ERGOCALCIFEROL 8MU/ML 60ML LIQ,$467.75
5005491,BISACODYL 10MG SUPP,$5.20
5005509,BISACODYL 5MG EC TAB,$4.70
5005582,DICLOXACILLIN 250MG CAP,$9.05
5005632,ASPIRIN 325MG EC TAB,$0.00
5005715,AMITRIPTYLINE 10MG TAB,$5.75
5005723,AMITRIPTYLINE 25MG TAB,$5.95
5005962,EPHEDRINE 50MG/1ML INJ,$233.60
5006101,ERYTHROMYCIN 200/5 100ML SUSP,"$1,571.95"
5006119,ERYTHROMYCIN (BASE) 250MG TAB,$51.20
5006192,ESTRADIOL 1MG TAB,$7.05
5006259,HYDROCERIN MOISTURIZE CR 120GM,$33.55
5006267,CROTAMITON 10% 60GM CREAM,"$2,548.35"
5006317,FERROUS GLUCONATE 240MG TAB,$4.65
5006341,FERROUS SULFATE 325MG TAB,$4.70
5006408,METRONIDAZOLE 250MG TAB,$6.10
5006440,CYCLOBENZAPRINE 10MG TAB,$8.05
5006457,FLUDROCORTISONE 0.1MG TAB,$7.30
5006499,FLUOROMETHOLONE 0.1% OPH 5ML,$54.10
5006507,FOLIC ACID 1MG TAB,$4.90
5006515,FOLIC ACID 50MG/10ML (IV/TPN),$22.55
5006770,KETAMINE 100MG/ML 5ML INJ,$60.15
5006796,GENTAMICIN 0.1% 15G TOP OINT,$166.90
5006804,GENTAMICIN 0.3% 3.5G OPH OINT,$88.00
5006945,GLUCAGON HCL INJ 1MG,$790.95
5006952,GLYCERIN 120ML LIQUID,$39.25
5006960,GLYCERIN INFANT SUPPOSITORY,$5.10
5006978,GLYCERIN ADULT SUPP,$4.95
5007018,TRYPSIN/BALSAM PERU 113ML AER,$87.05
5007042,CLOTRIMAZOLE 1% 45G VAG CRM/AP,$61.00
5007083,HALOPERIDOL 5MG/1ML INJ,$39.85
5007091,HALOPERIDOL 1MG TAB,$7.45
5007109,HALOPERIDOL 5MG TAB,$8.25
5007216,HETASTARCH 6% IN NS INJ 500ML,$78.50
5007323,HYDROXYUREA 500MG CAP,$49.60
5007349,HYDROCORTISONE 10MG TAB,$6.65
5007414,CHLORTHALIDONE 25MG TAB,$8.90
5007471,ARTIFICIAL TEARS 15ML,$34.15
5007588,LOPERAMIDE 2MG CAP,$9.45
5007596,AZATHIOPRINE 50MG TAB,$7.65
5007612,PROPRANOLOL 10MG TAB,$5.60
5007620,PROPRANOLOL 40MG TAB,$7.05
5007646,"PROPRANOLOL, INJ, 1MG",$52.55
5007679,INDIGO CARMINE 8MG/ML 5ML INJ,$50.40
5007687,INDOMETHACIN 25MG CAP,$5.95
5007869,IODINE STRONG SOLUTION 120ML,$87.15
5007927,ISONIAZID 100MG TAB,$5.00
5007935,ATROPINE 1% 5ML OPH SOL,$224.25
5007968,PILOCARPINE 1% 15ML OPH SOL,$437.25
5007992,PILOCARPINE 4% 15ML OPH SOL,$467.35
5008073,ISOSORBIDE DIN 40MG SR CAP,$20.95
5008107,ISOPROTERENOL 0.2MG/1ML INJ,"$5,958.75"
5008214,CEPHALEXIN 125/5 100ML SUSP,$125.60
5008222,CEPHALEXIN 250MG CAPSULE,$6.80
5008297,TRIAMCINOLONE 0.1% DENT PASTE,$381.40
5008313,TRIAMCINOLONE 40MG/1ML INJ,$58.25
5008339,THERAPEUTIC SKIN LOTION 237ML,$26.50
5008354,KETOSTIX STRIPS (50'S),$50.40
5008438,POTASS BIPHOSPHATE 500MG TAB,$6.45
5008446,PHOSPHATE TAB,$6.40
5008529,OPHTHALMIC OINTMENT 3.5GM,$31.75
5008537,LACTOBACILLUS GRANULES 1G PKT,$6.60
5008560,"DIGOXIN, INJ, UP TO 0.5MG",$342.20
5008586,DIGOXIN 250MCG (0.25MG) TAB,$35.05
5008594,DIGOXIN 125MCG (0.125MG) TAB,$57.10
5008610,"FUROSEMIDE INJ, 20 MG",$30.30
5008628,"FUROSEMIDE INJ, 20 MG",$56.00
5008644,FUROSEMIDE 40MG TAB,$4.85
5008685,CHLORAMBUCIL 2MG TAB,$150.10
5008701,HYOSCYAMINE 0.125MG TAB,$7.65
5008768,CHLORDIAZEPOXIDE 5MG CAP (C),$11.00
5008784,FLUOCINONIDE 0.05% 15G CREAM,$74.85
5008792,CHLORDIAZEPOXIDE 25MG CAP (C),$10.50
5008859,BACLOFEN 10MG TAB,$12.60
5008925,DIPHENOXYLATE/ATROPINE TAB (C),$10.60
5008933,MINOXIDIL 2.5MG TAB,$7.40
5008941,MINOXIDIL 10MG TAB,$9.20
5008958,METOPROLOL 50MG TAB,$4.80
5008982,CLOTRIMAZOLE 1% 15GM CREAM,$37.35
5009014,LOXAPINE 10MG CAP,$9.10
5009022,LOXAPINE 25MG CAP,$11.40
5009170,NITROFURANTOIN 25MG CAP,$45.90
5009212,"MAGNESIUM SULFATE INJ, 500 MG",$25.45
5009303,MANNITOL 25% INJ 50ML,$34.35
5009378,BUPIVACAINE 0.25%/EPI 50ML INJ,$70.90
5009394,BUPIVACAINE 0.5% 50ML INJ,$28.95
5009410,BUPIVACAINE 0.5%/EPI 50ML INJ,$65.25
5009477,NEO/POLYMYX/DEXAMETH 5ML O.S.,$216.75
5009501,METHYLPREDNISOLONE 4MG TAB,$9.65
5009519,CEFOXITIN 1GM INJ,$43.55
5009535,MEGESTROL 20MG TAB,$6.95
5009576,THIORIDAZINE 25MG TAB,$7.30
5009584,THIORIDAZINE 100MG TAB,$7.40
5009600,PHYTONADIONE 5MG TAB,$336.05
5009733,METHYLERGONOVINE 0.2MG/1ML INJ,$78.10
5009741,METHYLERGONOVINE 0.2MG TAB,$310.80
5009766,METHOTREXATE 2.5MG TAB,$17.15
5009782,METHYL SALICYLATE 60ML,$48.15
5009873,MILK OF MAGNESIA 30ML,$10.50
5009899,PRAZOSIN 1MG CAP,$5.65
5009907,PRAZOSIN 5MG CAP,$6.90
5009915,MINERAL OIL 30ML U-D,$6.60
5009931,MINERAL OIL 1OML STERILE VIAL,$53.65
501001,DRILL AIR,$0.00
501003,ARTHROSCOPE W/LEG HOLDER,$0.00
501004,BERKELEY VACUUM,$0.00
501006,DERMATONE,$0.00
501009,CO2 LASER/HR (10 HR MAX),$0.00
5010095,MICONAZOLE 2% VAG CREAM 45GM,$49.00
5010111,IBUPROFEN 400MG TAB,$5.20
501012,BOVIE ELECTROSURGICAL UNIT,$0.00
5010129,IBUPROFEN 600MG TAB,$6.55
501013,ENDOSCOPY LIGHT,$0.00
5010137,ACETYLCYSTEINE 20% 4ML SOL,$63.75
501015,HEMOCLIP W/GUN,$91.00
5010194,MITOMYCIN 5MG,"$1,244.80"
501020,"MICROSCOPE, MAJOR",$0.00
5010210,ETHAMBUTOL 100MG TAB,$6.70
501022,MIDAS DRILL,$0.00
5010228,ETHAMBUTOL 400MG TAB,$9.20
5010251,TRIPLE ANTIBIOTIC OINT 15 GM,$32.25
5010285,NYSTATIN/TRIAMCINOLONE 15G CRM,$522.50
5010293,"NYSTATIN 100,000U/GM 15GM OINT",$80.35
501030,TOURNIQUET,$0.00
5010319,"NYSTATIN 100,000U/GM 15GM POWD",$142.30
501036,OR CAMERA,$0.00
501038,SLUSH MACHINE,$0.00
5010392,SIMETHICONE 80MG CHEW TAB,$4.95
5010400,SIMETHICONE 40MG/0.6ML 30ML,$39.65
5010434,PRIMIDONE 250MG TAB,$8.15
5010442,PRIMIDONE 50MG TAB,$6.25
501045,LAPAROSCOPIC GB LASER & CAMERA,$0.00
501047,ARTHROSCOPE PUMP,$0.00
501050,BRONCHOSCOPE,$287.00
501051,COLONOSCOPE,$0.00
501052,GASTROSCOPE,$0.00
501053,URETEROSCOPE,$0.00
501056,LASER SUCTION,$0.00
5010574,THIOTHIXENE 2MG CAP,$9.45
501058,ARTHROSCOPIC SHAVER,$0.00
5010582,THIOTHIXENE 5MG CAP,$11.35
501059,JACKSON SPINAL TABLE,$0.00
501061,WELLS JOHNSON SURGICAL ASPIRAT,$0.00
501063,HARMONIC SCALPEL,$0.00
501064,HEADLIGHT,$0.00
501065,LITHOCLAST MACHINE,$0.00
501066,NEOPROBE RADIOISOTOPE SYSTEM,$0.00
501069,HOLMIUM LASER,$0.00
501070,RF INTER TISS ABLATION SYSTEM,$0.00
501073,NEPTUNE2 SYS,$0.00
501075,C MOTOR EVOKED UPPER/LOW LIMBS,"$2,016.25"
501076,EEG IN COMA OR SLEEP ONLY,$978.65
5010764,ACETAMINOPHEN 120MG SUPP,$0.00
5010806,NEOMYCIN/POLYMYXIN GU IRR 1 ML,$64.95
5010822,NEO/POLY/DEXAMETH EYE OIN 3.5,$216.75
5010830,NEO/POLY/GRAM 10ML OPH SOL,$297.50
5010897,PHENYLEPHRINE 10% 5ML O.S.,$243.75
5010996,NIACIN 50MG TAB,$4.75
5011010,NITROPRUSSIDE 50MG INJ,$108.77
5011101,NITROGLYCERIN 0.3MG SL TAB,$214.85
5011135,DIBUCAINE 1% 30GM OINTMENT,$40.15
5011150,TAMOXIFEN 10MG TAB,$13.00
5011184,NORETHINDRONE 5MG TAB,$13.95
5011192,DISOPYRAMIDE 100MG CAP,$14.65
5011218,DESIPRAMINE 25MG TAB,$12.10
5011283,NALBUPHINE 10MG/1ML INJ,$32.15
5011358,VINCRISTINE SULFATE INJ 1MG,$64.60
5011549,NORTRIPTYLINE 10MG CAP,$6.20
5011556,NORTRIPTYLINE 25MG CAP,$9.80
5011598,PAPAVERINE HCL INJ 60MG,$68.25
5011606,CHLORZOXAZONE 500MG TAB,$7.65
5011648,BROMOCRIPTINE 2.5MG TAB,$12.30
5011721,PANCURONIUM 10MG/10ML INJ,$37.70
5011770,PENICILLIN VK 250MG TAB,$7.65
5011838,CYPROHEPTADINE 4MG TAB,$8.40
5011887,HYDROGEN PEROXIDE 3% 473ML,$24.00
5011895,DIPYRIDAMOLE 25MG TAB,$6.70
5011960,PROMETHAZINE/CODEINE 5ML,$9.45
5011986,PROMETHAZINE 12.5MG SUPP,$66.95
5011994,PROMETHAZINE 25MG SUPP,$66.95
5012018,"PROMETHAZINE HCL INJ, 50 MG",$24.30
5012026,PROMETHAZINE 25MG TAB,$6.30
5012042,PHENOBARBITAL 30MG TAB,$9.50
5012059,PHENOBARBITAL 100MG TAB (C),$9.90
5012158,"OXYTOCIN INJ, 10 UNITS",$23.20
5012216,PNEUMOCOCCAL VACCINE 23,$529.10
5012281,MULTIVITAMINS PED DROPS 50ML,$43.85
5012331,BACITRACIN/POLYMYXIN 15GM OIN,$35.40
5012414,POTASSIUM IODIDE 30GM/30ML SOL,$98.20
5012463,PREDNISOLONE 0.12% 5ML OPH SUS,$587.10
5012471,PREDNISOLONE 1% 5ML OPH SUSP,$213.45
5012489,"PREDNISONE ORAL, 1 MG",$7.20
5012505,"PREDNISONE ORAL, 1 MG",$9.90
5012513,"ESTROGENS, CONJ 0.3MG TAB",$18.60
5012521,ESTROGEN CONJUGATED INJ 25MG,"$1,205.90"
5012539,"ESTROGENS, CONJ 0.625MG TAB",$27.25
5012547,"ESTROGENS, CONJ 1.25MG TAB",$18.60
5012612,PROPANTHELINE 15MG TAB,$8.10
5012646,PRAMOXINE 1% 15GM RECTAL FOARM,$254.70
5012653,PRAMOXINE-HC 10GM RECTAL AER,$622.15
5012711,FLUPHENAZINE 1MG TAB,$6.70
5012729,FLUPHENAZINE 2.5MG/ML 10ML INJ,"$1,006.50"
5012737,FLUPHENAZINE-D 25MG/ML 5ML INJ,$716.10
5012778,PROCAINAMIDE INJ UP TO 1000 MG,$314.70
5012828,PROPYLTHIOURACIL 50MG TAB,$7.80
5012927,PRALIDOXIME CHLORIDE INJ 1GM,$486.90
5012935,MEDROXYPROGESTERONE 10MG TAB,$6.35
5012992,PYRIDOXINE 50MG TAB,$4.75
5013024,PHENAZOPYRIDINE 100MG TAB,$14.15
5013032,CHOLESTYRAMINE 4GM PACKET,$16.50
5013107,QUINIDINE SULFATE 200MG TAB,$5.35
5013115,QUINIDINE GLU 80MG/ML 10ML INJ,$82.00
5013123,QUINIDINE GLUC 324MG DURA-TAB,$36.55
5013206,PHENTOLAMINE MESYLATE INJ 5MG,$584.40
5013214,METOCLOPRAMIDE 10MG/2ML INJ,$21.90
5013354,RIFAMPIN 300MG CAPSULE,$20.80
5013388,METHOCARBAMOL 500MG TAB,$6.45
5013396,METHOCARBAMOL 1000MG/10ML INJ,$339.50
5013412,GLYCOPYRROLATE 0.2MG/1ML INJ,$64.50
5013438,GLYCOPYRROLATE 1MG TAB,$9.05
5013487,CALCITRIOL 0.25MCG CAP,$8.90
5013644,SELENIUM 2.5% LOTION 120ML,$88.45
5013651,SENNOSIDES 8.6 MG TABLET,$4.70
5013677,SENNA 8.6MG/DOCUSATE SOD 50MG,$5.95
5013693,SMX/TMP 400/80 TAB,$7.35
5013719,OXAZEPAM 10MG CAP (C),$12.50
5013727,OXAZEPAM 15MG CAP,$12.75
5013818,"SILVER SULFADIAZINE CR, 400GM",$336.70
5013875,CARBIDOPA/L-DOPA 10/100 TAB,$8.70
5013883,CARBIDOPA/L-DOPA 25/100 TAB,$5.90
5013891,CARBIDOPA/L-DOPA 25/250 TAB,$8.10
5013909,DOXEPIN 10MG CAP,$6.35
5013917,DOXEPIN 25MG CAP,$7.30
5014055,SODIUM BICARBONATE 325MG TAB,$4.80
5014097,SODIUM CHLORIDE O.9% 30ML INJ,$23.45
5014162,SODIUM PHOSPHATE 45 MMOL/15ML,$182.30
5014170,SULFACETAMIDE 10% 15ML OPH SOL,$269.15
5014212,HYDROCORTISONE 100MG INJ,$46.30
5014246,CARISOPRODOL 350MG TAB,$5.45
5014279,ISOSORBIDE DINITRATE 10MG TAB,$8.45
5014287,ISOSORBIDE DINITRATE 5MG TAB,$8.10
5014394,BUTORPHANOL 1 MG,$42.05
5014436,TRIFLUOPERAZINE 1MG TAB,$7.70
5014444,TRIFLUOPERAZINE 5MG TABLET,$10.50
5014519,STREPTOMYCIN 1GM INJ,$423.75
5014543,PSEUDOEPHEDRINE 15MG/5ML 118ML,$32.45
5014568,PSEUDOEPHEDRINE 30MG TAB,$4.75
5014675,DOCUSATE CALCIUM 240MG CAP,$4.95
5014709,AMANTADINE 100MG CAP,$11.85
5014774,LEVOTHYROXINE 25MCG TAB,$6.20
5014824,LEVOTHYROXINE 100MCG TAB,$6.60
5014980,METHIMAZOLE 5MG TABLET,$6.20
5015094,CARBAMAZEPINE 200MG TAB,$10.40
5015276,BENZONATATE 100MG CAP,$5.60
5015318,TETANUS IG INJ 250UNITS,"$1,887.90"
5015391,TETRACYCLINE 250MG CAP,$24.45
5015458,MULTIVITAMINS W/MINERALS TAB,$4.80
5015466,THEOPHYLLINE 100MG SR TAB,$6.20
5015474,THEOPHYLLINE 200MG SR TAB,$6.15
5015482,THEOPHYLLINE 300MG SR TAB,$6.45
5015540,THIAMINE 100MG TAB,$4.80
5015680,CHLORPROMAZINE 10MG TAB,$19.40
5015698,CHLORPROMAZINE 25MG TAB,$31.55
5015706,CHLORPROMAZINE 100MG TAB,$19.60
5015763,THYROID 30MG TAB,$7.55
5015870,TIMOLOL 0.25% 5ML OPH SOLN,$71.55
5015888,TIMOLOL 0.5% 5ML OPH SOLN,$39.95
5015896,TOLNAFTATE 1% 15GM CREAM,$36.70
5015904,TOLNAFTATE 1% 10ML SOL,$34.95
5015912,TOLNAFTATE 1% POWDER SPRAY,$38.20
5015938,IMIPRAMINE 10MG TAB,$6.15
5015946,IMIPRAMINE 25MG TAB,$7.70
5016043,CLORAZEPATE 7.5MG TAB (C),$14.05
5016084,BETHANECHOL 5MG TAB,$7.65
5016209,PERPHENAZINE 2MG TAB,$10.80
5016266,TRIMETHOPRIM 100MG TAB,$7.05
5016274,TRINSICON (EQUIV) CAP,$6.20
5016415,WITCH HAZEL PADS (40'S),$27.40
5016480,ACETAMINOPHEN 325MG TAB,$0.00
5016498,ACETAMINOPHEN 500MG CAPLET,$0.00
5016548,NAFCILLIN 1GM INJ,$71.15
5016589,BETHANECHOL 25MG TAB,$10.90
5016605,URINARY ANTISEPTIC TAB,$26.10
5016613,FLAVOXATE HCL 100MG TABLET,$9.75
5016696,BETAMETHASONE VAL 0.1% 15G CRM,$108.77
5016720,DIAZEPAM 2MG TAB (C),$8.95
5016738,DIAZEPAM 5MG TAB,$9.25
5016787,"VANCOMYCIN INJ, 500MG",$48.30
5016860,PETROLATUM 454GM JELLY,$126.75
5016902,VINBLASTINE SULFATE INJ 1MG,$167.85
5017009,DOXYCYCLINE 100MG TAB,$9.70
5017066,MULTIVITAMIN/FE PED DROPS 50ML,$43.85
5017132,TETRAHYDROZOLINE 15ML OPH SOL,$31.05
5017157,"HYDROXYZINE 25MG, INJ",$47.35
5017280,ACETIC ACID-HC 10ML OTIC SOLN,$925.05
5017322,WATER FOR INJECTION (PF)10ML,$22.40
5017389,WITCH HAZEL LIQUID 240ML,$27.10
5017488,LIDOCAINE 0.5% (MPF) 50ML SDV,$71.95
5017496,LIDOCAINE 1% INJ 20ML,$31.20
5017504,LIDOCAINE 1%/EPI 20ML,$24.75
5017512,LIDOCAINE (MPF) 1.5% 20ML INJ,$60.70
